#Thorlabs FTS
[SpectrumHeader]
#Date;20260828
#Time;9004789
#GMTTime;12004789
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00404267
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_vac
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;60.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9799.268555
#WnrMax;51674.531250
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.360000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
2.456071014e+02;4.819454625e-03
2.458141479e+02;5.141198635e-03
2.460212250e+02;5.248446483e-03
2.462283020e+02;3.532479284e-03
2.464354248e+02;4.336839076e-03
2.466425323e+02;4.846266937e-03
2.468496704e+02;6.106430199e-03
2.470568085e+02;5.945558194e-03
2.472639618e+02;4.873078782e-03
2.474711456e+02;2.459999872e-03
2.476783295e+02;5.623814184e-03
2.478855591e+02;6.240489893e-03
2.480927887e+02;7.661525626e-03
2.483000183e+02;2.808555728e-03
2.485072784e+02;4.417275079e-03
2.487145386e+02;6.562233903e-03
2.489218292e+02;4.470898770e-03
2.491291199e+02;3.317983355e-03
2.493364563e+02;5.570190493e-03
2.495437927e+02;4.122342914e-03
2.497511292e+02;7.634713314e-03
2.499584961e+02;3.693351289e-03
2.501658783e+02;5.302070640e-03
2.503732605e+02;5.007138476e-03
2.505806885e+02;5.409318488e-03
2.507881165e+02;3.961471375e-03
2.509955597e+02;4.068719223e-03
2.512030029e+02;4.953514785e-03
2.514104767e+02;6.857166067e-03
2.516179657e+02;4.712206777e-03
2.518254852e+02;3.237547586e-03
2.520329895e+02;5.114386790e-03
2.522405243e+02;6.160054356e-03
2.524480743e+02;5.570190493e-03
2.526556396e+02;5.060762633e-03
2.528632202e+02;4.524522927e-03
2.530708160e+02;4.604958929e-03
2.532784271e+02;4.578147084e-03
2.534860535e+02;7.500653621e-03
