voltage,x,y,r
-1.0,3.71617e-12,1.91847e-13,3.721118748482639e-12
-0.9724137931034482,3.62911e-12,-1.13688e-13,3.6308902976327996e-12
-0.9448275862068966,3.45769e-12,-7.54956e-14,3.4585140915889528e-12
-0.9172413793103448,3.36266e-12,-1.24346e-14,3.3626829905415052e-12
-0.8896551724137931,3.29427e-12,-3.01983e-14,3.2944084097486896e-12
-0.8620689655172413,3.12374e-12,-7.90483e-14,3.1247400245993092e-12
-0.8344827586206897,2.99406e-12,-6.92784e-14,2.9948613958423116e-12
-0.8068965517241379,2.86972e-12,-8.88183e-14,2.8710941414058317e-12
-0.7793103448275862,2.70363e-12,-9.05946e-14,2.70514741898647e-12
-0.7517241379310344,2.54642e-12,-7.81601e-14,2.5476192450270136e-12
-0.7241379310344827,2.40609e-12,-3.64155e-14,2.4063655534312007e-12
-0.696551724137931,2.24888e-12,1.39445e-13,2.2531990951589255e-12
-0.6689655172413793,1.87585e-12,5.96859e-13,1.968515656117827e-12
-0.6413793103448275,1.37091e-12,8.12687e-13,1.5936920618704857e-12
-0.6137931034482758,7.24757e-13,5.94195e-13,9.371981685182701e-13
-0.5862068965517241,6.93449e-13,5.09596e-13,8.60557725441472e-13
-0.5586206896551724,-6.2395e-14,-9.54797e-15,6.312130984161292e-14
-0.5310344827586206,-9.77447e-13,1.64647e-13,9.912170662463394e-13
-0.5034482758620689,-1.25112e-12,2.19159e-13,1.2701700365230634e-12
-0.4758620689655172,-2.18438e-12,1.19905e-12,2.4918340408020757e-12
-0.4482758620689654,-4.01282e-12,6.49262e-13,4.0650049811831724e-12
-0.42068965517241375,-5.06931e-12,6.70579e-14,5.069753508608915e-12
-0.39310344827586197,-6.2568e-12,5.70214e-13,6.282729521935191e-12
-0.3655172413793103,-8.7757e-12,1.57119e-12,8.915242481621013e-12
-0.3379310344827585,-1.03633e-11,7.43409e-13,1.0389929924271915e-11
-0.31034482758620685,-1.33698e-11,2.12631e-12,1.3537826496749765e-11
-0.28275862068965507,-1.65149e-11,1.46817e-12,1.6580031518634096e-11
-0.2551724137931034,-1.88997e-11,1.39622e-12,1.895120287418189e-11
-0.22758620689655162,-2.32206e-11,2.95942e-12,2.340842649766105e-11
-0.2,-2.70505e-11,1.83144e-12,2.7112427459074925e-11
