voltage,x,y,r
-1.0,3.16726e-12,9.85882e-14,3.16879401993554e-12
-0.9655172413793104,2.98785e-12,2.96653e-13,3.0025406949630176e-12
-0.9310344827586207,2.96475e-12,2.90436e-13,2.9789420324329906e-12
-0.896551724137931,2.92034e-12,2.15828e-13,2.9283045335456487e-12
-0.8620689655172413,2.8111e-12,8.34892e-14,2.8123395343586522e-12
-0.8275862068965517,2.60859e-12,1.98065e-13,2.616098532610154e-12
-0.7931034482758621,2.70363e-12,3.3751e-13,2.72461523467076e-12
-0.7586206896551724,2.56063e-12,5.95084e-14,2.561321386817859e-12
-0.7241379310344828,2.25421e-12,6.21729e-14,2.2550672259589976e-12
-0.6896551724137931,2.09434e-12,3.78366e-13,2.1282436104816574e-12
-0.6551724137931034,2.05259e-12,4.44091e-13,2.100081551840547e-12
-0.6206896551724138,1.89183e-12,1.05694e-13,1.8947801905593164e-12
-0.5862068965517242,1.42731e-12,2.18937e-13,1.4440038940629626e-12
-0.5517241379310345,1.23591e-12,5.5023e-13,1.352858670002155e-12
-0.5172413793103449,9.33927e-13,6.11514e-13,1.1163194047964049e-12
-0.48275862068965514,5.98192e-13,4.96273e-13,7.772519278798863e-13
-0.4482758620689655,-2.25376e-13,1.55654e-13,2.739023714610737e-13
-0.4137931034482759,-1.11556e-12,3.66375e-13,1.1741825898151445e-12
-0.3793103448275862,-1.82877e-12,1.06693e-12,2.117248057691871e-12
-0.3448275862068966,-2.80466e-12,5.08264e-13,2.85034208636367e-12
-0.31034482758620685,-4.30769e-12,4.7096e-13,4.33335856555859e-12
-0.27586206896551724,-5.60399e-12,1.14887e-12,5.720542474014155e-12
-0.24137931034482762,-7.66415e-12,7.816e-13,7.703901205395875e-12
-0.2068965517241379,-9.57506e-12,1.71153e-12,9.72682419623692e-12
-0.1724137931034483,-1.18395e-11,9.9299e-13,1.1881068528970784e-11
-0.13793103448275867,-1.42047e-11,1.49392e-12,1.428304235995959e-11
-0.10344827586206895,-1.71784e-11,2.11299e-12,1.730786391499829e-11
-0.06896551724137934,-2.03509e-11,2.5482e-12,2.050981360349235e-11
-0.034482758620689724,-2.36932e-11,2.77824e-12,2.385553067398837e-11
0.0,-2.73045e-11,3.07311e-12,2.7476894390052525e-11
