# DRS4 export. File index 0, run_id=./medidas/run_20260911_121022
# Columns: t[ns] u1[mV] u2[mV] u3[mV]
Event #0  ts=2026-09-11 12:10:22.449  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
738.770   -11.3    -5.8   -10.3
740.430    -8.3   -17.1   -17.5
742.090    -2.3     0.4    -1.0
743.750     4.8    -2.2    -8.6
745.410    -2.6    -3.0    -4.6
747.070   -11.8    -4.0    -0.1
748.730    -6.3    -7.4    -5.0
750.391   -13.4    -1.3     0.5
752.051    -6.1    -1.5    -8.6
753.711    -4.1    -3.9   -10.0
755.371     0.4     3.4     3.8
757.031    -0.5    -2.6    12.9
758.691    -7.4   -14.7   -21.2
760.352    -9.7    -8.3   -12.1
762.012    -9.3   -11.7    -4.2
763.672    -2.8     1.2    -9.0
765.332     2.2     9.5    -7.2
766.992     3.3     2.8     5.0
768.652    -7.0   -13.6    -4.8
770.312    -6.5   -17.0   -13.9
771.973   -10.0   -14.2    -6.2
773.633    -4.6    -0.1   -14.4
775.293     0.5     7.7     6.3
776.953    -8.8   -12.2   -11.9
778.613   -11.4   -11.7   -12.6
780.273    -7.9   -19.1    -7.4
781.934    -6.1   -16.1   -10.4
783.594   -11.1     0.1    -5.3
785.254    -4.1     6.9     2.9
786.914    -1.9    -6.4   -13.2
788.574     1.4   -13.9   -19.9
790.234    -8.2   -12.7     9.0
791.895   -12.9   -12.7    -1.4
793.555    -8.2    -0.9   -10.4
795.215   -11.0     4.5     2.3
796.875    -7.3    -0.5     6.7
798.535    -0.9   -16.1   -13.9
800.195    -3.2    -6.2     8.0
801.855    -9.8    -4.3   -11.8
803.516   -10.6    -4.2    -5.2
805.176   -11.8     5.7     9.1
806.836    -8.6    -5.1    -5.8
808.496    -8.1   -16.2   -15.5
810.156     3.5     1.8     6.4
811.816    -0.8    -1.5     4.6
813.477   -10.8   -15.1   -13.3
815.137    -5.6    -0.4    -6.7
816.797    -5.2    -8.9   -13.6
818.457    -0.7    -4.8    -6.6
820.117     4.4     3.5     0.0
821.777    -4.8    -2.8    -2.6
823.438   -14.9    -8.6    -4.3
825.098    -0.1    -8.2   -15.5
826.758    -5.6    -9.1   -22.3
828.418   -10.9    -2.6   -11.5
830.078     2.7    -1.8     2.7
831.738    -5.6   -12.9    -4.6
833.398    -8.4    -8.6     1.4
835.059   -12.0    -6.0    -0.4
836.719    -5.1   -11.3   -25.2
838.379   -10.2    -9.5   -21.4
840.039    -9.8     2.5     5.2
841.699    -2.2   -10.7   -10.3
843.359    -6.0   -13.2    -3.1
845.020    -5.5    -7.9     2.2
846.680    -3.6    -9.8   -18.6
848.340   -13.6     7.3    -4.3
850.000   -16.4     1.3     6.1
851.660   -10.7    -7.6    -3.2
853.320     6.5    -6.5     2.9
854.980     4.5    -7.5     2.7
856.641    -5.8    -1.9   -21.4
858.301   -15.5     1.0    -7.2
859.961   -14.3     1.5    -7.1
861.621   -16.8   -16.1    -6.9
863.281     1.5   -12.2    -2.0
864.941     4.8     0.0    -5.6
866.602    -8.4     1.1    -8.7
868.262   -16.7     0.5    -6.2
869.922   -14.7   -11.8   -12.9
871.582   -14.5   -21.8   -16.0
873.242    -2.3   -15.9     1.1
874.902    11.8    -2.0    -8.0
876.562     5.9    -1.9   -16.4
878.223   -11.3     1.4     0.9
879.883   -26.5    -3.5    -5.8
881.543   -20.8   -21.9   -27.8
883.203    -1.5    -9.2    10.3
884.863    11.8     1.1    -9.1
886.523    -5.3     3.1    -9.5
888.184   -10.0     5.9     3.8
889.844   -22.9    -9.2    -6.3
891.504    -4.5   -23.4   -22.4
893.164    -7.3   -16.9    -7.2
894.824    -0.6     1.6     2.2
896.484    -4.0    -3.3   -13.7
898.145   -10.0    -1.7    -9.6
899.805   -10.7     1.6    -2.4
901.465     3.4    -4.4    -0.1
903.125    -5.3    -9.7    -0.2
904.785    -4.5   -11.7    -9.6
906.445    -7.6    -3.7    -2.0
908.105   -18.3    -4.3    -2.5
909.766   -18.6   -14.9   -16.2
911.426    -2.8    -4.6    -1.3
913.086    -0.1     0.0     0.3
914.746     5.2    -6.7    -2.5
916.406    -7.6   -12.3   -17.5
918.066   -18.5    -0.2    -3.3
919.727   -11.3    -9.4   -10.8
921.387    -7.4   -12.7   -16.9
923.047     3.0     6.9     5.5
924.707    -0.8   -10.0    -0.5
926.367   -13.7   -10.9   -17.3
928.027   -13.4    -3.3    -5.6
929.688   -10.9   -11.5    -5.8
931.348    -3.3    -3.3   -14.3
933.008     5.7     3.9     6.3
934.668    -5.3   -13.2    -2.2
936.328   -13.0   -11.7   -12.7
937.988   -10.1    -9.3    -0.2
939.648   -12.6    -7.0   -11.1
941.309     5.6    11.0    -1.9
942.969     2.7     2.5    10.5
944.629   -15.3   -17.2   -19.5
946.289   -18.4   -10.3   -10.6
947.949   -13.2    -7.8    -6.2
949.609    -1.3     4.2   -15.9
951.270     5.0     4.3    10.0
952.930     0.5    -8.1     8.1
954.590   -10.1   -21.7   -17.6
956.250   -19.3   -15.4    -1.7
957.910   -16.4    -6.5     1.4
959.570     7.9     9.5   -10.2
961.230     1.2     8.8     0.3
962.891   -11.3    -6.4     0.7
964.551   -17.7   -27.3   -23.9
966.211   -16.0   -12.2    -7.1
967.871    -0.8     5.7    -1.9
969.531     7.9     3.7    -5.1
971.191     2.8     6.6     3.0
972.852   -19.5   -28.0   -22.1
974.512   -21.7   -32.0   -20.0
976.172    -3.1     2.6     1.5
977.832    10.2     4.9    -0.5
979.492    -6.0     9.6     2.3
981.152    -2.3     4.1    -5.5
982.812   -18.5   -18.8   -16.0
984.473   -27.8   -25.8    -9.1
986.133    -2.0    -9.6    -2.4
987.793     5.6     5.5    -4.4
989.453     3.9     7.1     0.1
991.113   -12.2     7.9     3.5
992.773   -12.1   -14.0   -21.8
994.434    -7.5   -26.4   -22.1
996.094   -14.4   -13.8     3.4
997.754    10.2     3.9    -8.7
999.414    13.1     6.6   -10.5
1001.074    -5.3     2.9    -2.4
1002.734    -9.1   -14.9   -18.9
1004.395   -18.5   -22.5   -29.1
1006.055   -13.1    -8.8     2.2
1007.715    -7.4   -11.0     4.9
1009.375    -1.6     8.1    -4.2
1011.035    -9.6     2.1    -0.5
1012.695   -11.1   -15.4   -22.0
1014.355    -5.9   -16.9   -18.6
1016.016    -7.1    -7.7     8.9
1017.676    -7.3   -11.0   -12.1
1019.336     1.6    -2.5    -5.6
1020.996    -1.4     6.2     7.2
1022.656   -12.2    -0.4    -8.4
1024.316   -13.2   -11.4    -2.5
1025.977   -13.9    -9.2     1.5
1027.637    -6.2   -11.4   -18.2
1029.297    -9.0     2.3     5.4
1030.957    -4.0     4.5     6.5
1032.617    -0.8   -10.2   -26.4
1034.277    -4.2   -10.6   -13.8
1035.938   -13.2   -10.2    -9.1
1037.598   -17.5    -9.6   -11.9
1039.258   -10.6    -8.5   -15.3
1040.918     4.2     1.1    -3.3
1042.578     2.7    -8.3   -19.1
1044.238     1.3    -5.4   -17.9
1045.898   -19.6    -7.5    -3.9
1047.559   -11.0   -17.4   -23.1
1049.219    -0.1    -4.4     9.2
1050.879     5.7     5.2    19.0
1052.539    -3.2     2.0   -11.5
1054.199    -0.1    -9.1   -22.4
1055.859   -13.6   -10.4    -6.3
1057.520   -11.0   -13.4    -6.7
1059.180    -9.8    -5.4   -11.1
1060.840     3.8    10.5    12.6
1062.500     2.7    -3.6    -0.7
1064.160    -5.7   -15.5   -21.9
1065.820    -5.6    -7.7    -8.1
1067.480    -8.3    -2.7    -5.8
1069.141   -11.1   -15.6   -11.7
1070.801    -2.2     1.1     7.7
1072.461     5.1    -0.6    -4.0
1074.121   -11.4   -11.2   -16.7
1075.781   -16.0   -12.9   -11.5
1077.441    -9.2   -15.6   -15.5
1079.102    -7.4    -6.2     2.0
1080.762    -5.8     9.5    15.1
1082.422     5.5    -1.3    -5.8
1084.082    -3.0   -13.1   -24.4
1085.742   -12.0   -20.8   -15.1
1087.402    -7.4   -14.8   -10.8
1089.062    -0.6    -0.7    -0.7
1090.723    12.1    15.0    10.7
1092.383    11.3    -2.2    -3.2
1094.043   -24.7   -15.5   -14.5
1095.703   -15.4   -18.9    -9.1
1097.363   -23.5   -19.8   -12.0
1099.023    10.4    10.1     8.0
1100.684     4.0    19.7    14.1
1102.344   -10.7    -9.4   -15.6
1104.004   -17.6   -16.5   -24.4
1105.664   -18.2   -20.9   -12.7
1107.324   -15.7   -13.3    -7.8
1108.984   -17.6    -9.3    -9.4
1110.645    10.2    20.6    13.1
1112.305     1.8    -6.2   -12.6
1113.965   -21.0   -19.2   -23.5
1115.625   -18.5   -20.1   -14.6
1117.285    -5.9   -12.2    -3.3
1118.945     2.5     3.6     9.0
1120.605     5.8    12.8     1.6
1122.266    -6.8    -3.0   -19.2
1123.926   -15.5   -11.5   -14.2
1125.586   -16.2   -13.5    -3.6
1127.246    -8.8   -18.0   -10.8
1128.906     3.3    -3.9     2.5
1130.566    -3.4     5.3    -1.2
1132.227   -14.2   -15.0   -28.8
1133.887    -7.5   -21.5   -18.3
1135.547   -11.4    -5.2     1.1
1137.207    -5.5    -4.5     3.8
1138.867    -0.5     9.4     9.6
1140.527     0.5     7.1     9.4
1142.188    -9.9   -15.2   -30.9
1143.848   -19.9    -9.8   -11.5
1145.508   -10.1    -8.6    -4.6
1147.168     1.0    -1.0     1.2
1148.828    -1.1     4.8     8.7
1150.488    -3.3     4.4    -1.0
1152.148   -12.3   -26.0   -28.5
1153.809   -16.3    -6.4   -10.7
1155.469    12.1     2.8     3.9
1157.129    13.2     2.3     6.1
1158.789    -5.8     2.8     8.1
1160.449   -19.3   -15.9   -12.9
1162.109   -16.2   -32.6   -39.5
1163.770    -9.4   -11.1   -16.8
1165.430    -1.2     5.8    11.8
1167.090     2.0     9.5    -0.4
1168.750     2.2     8.9    -1.2
1170.410    -7.2    -5.9     1.9
1172.070   -24.8   -31.3   -26.4
1173.730    -6.9    -5.9   -12.8
1175.391    -7.6     8.0    10.4
1177.051     6.2     4.1     5.4
1178.711     4.5     6.2    -4.8
1180.371    -4.0     0.3     4.3
1182.031   -16.9   -32.2   -26.9
1183.691   -12.0   -16.4   -11.9
1185.352    -0.8     3.0    10.6
1187.012    -7.3    10.3    -7.5
1188.672   -10.4     4.3     0.0
1190.332   -17.8   -25.4   -13.6
1191.992   -18.5   -25.2   -22.5
1193.652    -3.1    -4.8     7.8
1195.312     2.8     8.1     2.9
1196.973     0.3     9.1   -14.2
1198.633   -18.3    -6.8    -4.7
1200.293   -10.2   -25.9   -21.3
1201.953     1.1   -25.6   -20.8
1203.613     7.0     4.0    19.8
1205.273    -0.8    12.1    13.5
1206.934   -10.7    -0.7   -22.6
1208.594   -21.2    -9.5   -12.0
1210.254   -20.9   -18.7   -10.0
1211.914     0.4   -22.6   -13.6
1213.574    10.8     6.8    11.1
1215.234     7.5    16.3    11.7
1216.895   -11.9    -7.6   -15.2
1218.555   -18.0   -12.0   -21.1
1220.215   -20.4   -16.1   -15.4
1221.875   -14.3   -18.7   -14.3
1223.535     7.7     6.2    12.9
1225.195    11.8    11.4     5.7
1226.855   -11.9    -7.5   -15.0
1228.516   -25.8   -19.6   -25.2
1230.176   -25.8   -16.3   -29.1
1231.836   -10.0   -15.4    -7.3
1233.496     8.3     9.3    15.5
1235.156    10.9     5.7     5.7
1236.816   -12.6    -8.0   -15.3
1238.477   -24.2   -11.7    -8.8
1240.137   -12.8   -12.8   -17.0
1241.797    -8.3   -11.1    -5.1
1243.457    -7.7    -6.4     0.0
1245.117     6.7     4.3    -0.3
1246.777     2.5    -3.1   -13.4
1248.438   -16.9    -7.3    -0.9
1250.098   -18.0   -12.4   -10.5
1251.758   -12.7   -10.3   -21.3
1253.418    -5.9     2.3     9.4
1255.078     2.9   -10.0    -8.9
1256.738    -1.0    -9.5   -13.3
1258.398    -8.0     0.6     4.2
1260.059   -11.8    -6.6    -9.0
1261.719   -11.2   -11.5   -14.4
1263.379   -13.6    -6.0    -7.6
1265.039    -5.4    -8.8    -1.9
1266.699     1.9    -6.0    -6.2
1268.359     4.3     2.2     2.4
1270.020    -0.7    -0.1    -0.4
1271.680    -7.9    -7.8   -13.4
1273.340   -22.9   -14.9   -15.6
1275.000   -11.8   -13.9   -12.9
1276.660    -1.4    -7.6     2.9
1278.320    13.8    10.4    12.8
1279.980     1.8     3.6   -10.5
1281.641   -17.4   -13.5   -10.5
1283.301   -21.2   -20.4   -12.2
1284.961   -15.8   -23.8   -17.5
1286.621    -4.9    -9.1    -6.6
1288.281     9.4    17.2    20.6
1289.941     1.5     2.9   -10.5
1291.602    -7.4   -15.2   -15.5
1293.262   -28.1   -20.3   -12.4
1294.922   -18.1   -22.9   -21.8
1296.582    -7.7   -13.8    -7.7
1298.242    12.7     6.0    14.7
1299.902     0.0     2.9    -6.2
1301.562   -13.0   -17.0   -23.0
1303.223   -16.0   -15.9   -11.2
1304.883   -23.6   -23.5   -13.7
1306.543    -2.6     5.4     0.6
1308.203    10.9    21.4    17.3
1309.863     6.3    15.6    10.6
1311.523     8.6    -0.1    -0.2
1313.184   -19.5   -14.9   -13.1
1314.844   -15.2   -13.3   -14.6
1316.504    -7.9     0.8     1.9
1318.164     2.1     7.4     9.1
1319.824    16.4     3.9    -5.8
1321.484     5.2    -3.6    -8.3
1323.145    -5.9   -16.8   -19.1
1324.805   -18.4   -31.3   -23.7
1326.465   -22.9   -20.1   -18.2
1328.125    -3.8    10.9     4.8
1329.785     9.3    -6.4    -9.3
1331.445     8.1    -3.9   -15.3
1333.105    -6.6    -3.3    -1.6
1334.766   -18.7   -20.7   -11.2
1336.426   -20.2   -27.7   -28.1
1338.086     4.4    10.4    16.2
1339.746     5.3    10.8    15.7
1341.406    -9.3    -1.8   -13.3
1343.066    -1.1    -3.0   -10.6
1344.727   -10.7    -9.9    -4.4
1346.387   -14.9   -19.6   -17.3
1348.047   -14.9   -15.1   -17.2
1349.707    -4.5     2.2    10.2
1351.367     0.1    -6.4   -11.1
1353.027    -1.3     1.1    -7.8
1354.688    -9.1   -13.1    -7.8
1356.348   -17.9   -20.7   -20.4
1358.008   -20.7    -9.4   -14.7
1359.668    -8.8    -0.4     4.0
1361.328     0.5    -2.2    -0.6
1362.988     5.8    -3.3    -9.2
1364.648    -6.1    -6.2    -7.1
1366.309   -13.6   -15.2   -23.6
1367.969   -14.8   -11.1    -9.6
1369.629     2.6    -2.1     3.9
1371.289     4.6    -1.7    -0.5
1372.949     0.0     6.5   -10.0
1374.609   -11.1     0.6    -5.1
1376.270   -19.4   -20.1   -23.2
1377.930   -20.9   -23.2   -21.2
1379.590     0.0     2.2    10.6
1381.250     2.9     3.3     7.6
1382.910     0.0    -0.3    -9.6
1384.570    -5.7     2.3   -13.0
1386.230   -16.1   -15.4   -15.9
1387.891   -19.2   -28.8   -20.3
1389.551    -5.8    -9.3    -1.9
1391.211     7.9     5.0    10.4
1392.871     6.7     1.9     6.6
1394.531    -9.0    -0.9    -6.1
1396.191   -16.4   -21.0   -24.4
1397.852   -13.6   -17.8    -0.2
1399.512    -3.7    -4.6     8.3
1401.172    12.8    -1.5     5.6
1402.832    -0.6    -1.8    -9.7
1404.492   -19.1    -2.9   -10.6
1406.152   -17.2   -20.6   -23.4
1407.812    -6.6   -21.9   -10.2
1409.473     6.1     5.7    21.7
1411.133     7.1     7.1     6.9
1412.793    -7.7    -2.2   -15.5
1414.453   -17.1    -5.9   -10.2
1416.113   -22.6   -27.2   -21.5
1417.773   -11.5   -13.0   -16.8
1419.434     0.0     2.1     5.2
1421.094    12.5     8.7    16.2
1422.754     2.1    -1.3   -15.3
1424.414    -8.5    -6.8   -18.6
1426.074   -31.4   -30.3   -19.3
1427.734   -17.8   -22.3   -16.9
1429.395     2.9    -3.6     3.2
1431.055    15.6    16.0     8.8
1432.715     3.9    10.7   -12.7
1434.375   -17.4   -18.0   -14.6
1436.035   -21.0   -24.8   -19.1
1437.695    -5.8   -12.5    -3.6
1439.355     5.0     6.4    10.6
1441.016    20.9    22.2    19.0
1442.676     0.2     5.5   -17.9
1444.336   -16.3   -16.4   -15.0
1445.996   -22.0   -31.4   -15.4
1447.656    -0.7   -19.4   -16.0
1449.316    -3.7   -12.3    -4.3
1450.977     6.5    19.7    15.9
1452.637     1.9     1.2   -23.2
1454.297   -16.1   -15.1   -10.8
1455.957   -20.1   -18.4    -1.4
1457.617   -16.4   -31.0   -24.6
1459.277   -11.8   -20.4   -22.4
1460.938     0.8    15.6    22.7
1462.598     4.8    12.3    -4.9
1464.258    -2.0    -4.2   -28.1
1465.918   -21.6   -23.0    -8.3
1467.578   -16.9   -27.3   -11.0
1469.238   -15.2   -31.3   -20.4
1470.898     9.3     8.8    11.6
1472.559    -0.8    16.8    11.9
1474.219   -16.8    -3.0   -24.9
1475.879   -13.1   -17.4   -13.6
1477.539    -8.1   -23.7    -5.8
1479.199    -6.2    -6.2     5.3
1480.859    -3.3    -3.3     6.2
1482.520     3.5    14.9     0.7
1484.180   -15.7    -8.5   -13.9
1485.840   -17.7   -15.0   -12.2
1487.500    -6.6   -17.7   -10.2
1489.160    -4.6    -2.9     6.3
1490.820    -7.4    10.9    10.4
1492.480    -4.1     2.3   -14.1
1494.141   -16.8   -13.7   -16.7
1495.801   -12.2   -14.9    -7.6
1497.461   -13.3   -13.6    -4.9
1499.121    -6.0   -12.7    -9.6
1500.781    -0.5     9.2    17.3
1502.441     0.0    -5.6   -19.2
1504.102   -17.4   -11.1   -25.5
1505.762   -17.4   -12.5    -2.9
1507.422   -19.4   -13.7    -1.5
1509.082     8.0   -10.8    -4.0
1510.742     5.8    -4.2    -5.6
1512.402    -0.6     9.2     9.2
1514.062   -17.5    -7.1   -20.6
1515.723   -11.1   -12.8   -23.7
1517.383    -8.4   -14.3    -9.2
1519.043    -4.4   -14.2   -12.5
1520.703    -8.0   -11.5    -7.7
1522.363    10.6    13.0     7.1
1524.023     0.7    -2.4    -8.8
1525.684   -17.8   -11.4   -18.0
1527.344   -24.7   -21.9   -15.4
1529.004   -19.1   -17.8   -16.4
1530.664     0.0    -4.0     2.2
1532.324    17.1    14.7     4.8
1533.984     1.7     3.4   -17.3
1535.645   -13.7   -11.6    -7.5
1537.305   -26.8   -20.5   -14.7
1538.965   -22.2   -31.5   -23.8
1540.625    -1.0     3.0    16.2
1542.285    10.7    18.3    17.7
1543.945     1.2    -0.3   -10.8
1545.605   -19.1   -13.7    -6.7
1547.266   -27.6   -25.1   -24.3
1548.926   -18.1   -29.0   -22.3
1550.586    -2.0    -8.1     2.3
1552.246    13.6    19.5     6.9
1553.906     9.0     7.2    -5.3
1555.566    -3.8    -3.2   -11.0
1557.227   -22.1   -17.4   -13.0
1558.887   -15.8   -16.9    -1.6
1560.547   -15.8   -18.3    -1.4
1562.207    -0.6    12.3    16.1
1563.867    17.3    18.8     0.0
1565.527    -1.6     0.5    -8.1
1567.188   -15.4   -11.7   -17.1
1568.848   -26.2   -35.4   -22.6
1570.508   -17.3    -9.5     5.0
1572.168     3.8    15.5    23.7
1573.828    23.2    16.0     9.9
1575.488     7.4     3.7   -15.3
1577.148   -19.1   -11.8   -13.3
1578.809   -24.3   -36.1   -25.0
1580.469   -13.7   -12.8     0.8
1582.129     4.9    14.5    23.9
1583.789    14.6    13.4     9.7
1585.449    -4.8     3.2    -9.8
1587.109   -20.3   -21.5   -16.2
1588.770   -30.4   -35.5   -24.6
1590.430   -27.6   -27.2   -17.9
1592.090    13.2    10.6    20.3
1593.750    11.9     9.2    14.4
1595.410     0.7     2.2   -13.3
1597.070    -2.6    -1.7   -15.2
1598.730   -26.5   -34.0   -27.8
1600.391   -30.0   -27.0   -23.5
1602.051    10.0    10.2    13.0
1603.711    14.6    11.8    -2.0
1605.371     6.2    -2.7   -17.1
1607.031   -18.4   -27.6   -15.4
1608.691   -30.1   -33.6   -25.4
1610.352    -3.6    -1.3     1.5
1612.012    -3.5     5.6    10.3
1613.672    18.1    16.4     8.8
1615.332     0.3    -3.5    -4.7
1616.992    -4.1   -15.9    -6.9
1618.652   -26.1   -32.5   -30.3
1620.312   -12.6    -0.6   -10.0
1621.973   -11.6    -2.1   -12.7
1623.633    11.4    20.3    13.2
1625.293    11.4    -8.5   -11.4
1626.953   -20.7   -20.4    -4.3
1628.613   -20.0   -26.3   -23.0
1630.273   -24.6   -21.0   -21.2
1631.934     3.1    13.9     9.3
1633.594    -0.1    17.4    18.3
1635.254    12.3     0.3    -4.8
1636.914    -8.6    -7.9    -5.1
1638.574   -19.7   -30.6   -18.1
1640.234   -29.3   -17.2   -14.3
1641.895   -18.5    -8.1   -14.4
1643.555     3.7    11.5     3.7
1645.215     8.0    -2.0     2.4
1646.875    -1.9    -0.5     4.2
1648.535    -3.5   -11.1    -7.7
1650.195   -21.4   -26.4   -16.9
1651.855   -19.2    -8.7    -3.7
1653.516     9.3     5.8    -3.1
1655.176    10.8     5.9     0.2
1656.836     1.8     8.2     8.9
1658.496     0.6    -5.9    -3.2
1660.156   -10.7   -25.3   -22.9
1661.816   -23.7   -25.7   -24.1
1663.477   -17.8    -9.8     2.7
1665.137     7.6     6.6    -7.5
1666.797     6.6    11.1     4.9
1668.457     3.0     7.8     7.4
1670.117   -19.2   -20.4    -7.4
1671.777   -13.2   -25.0   -14.6
1673.438    -2.9    -7.6     5.5
1675.098    -1.7    -2.4     0.8
1676.758     5.5    17.8    -7.0
1678.418    -9.6    -1.4     1.7
1680.078   -19.8   -19.0   -12.8
1681.738   -10.7   -28.7   -17.9
1683.398    -1.2   -14.2    -1.1
1685.059    -5.3    -2.8     2.3
1686.719     5.9    13.0    -5.6
1688.379    -7.7    13.5     3.8
1690.039   -14.1    -1.6    -7.0
1691.699   -16.7   -32.9   -25.7
1693.359    -0.2   -18.1     6.2
1695.020     6.7    -0.8    11.7
1696.680    14.5    11.8    -1.0
1698.340    -8.8     8.9    -2.3

Event #22  ts=2026-09-11 12:10:36.611  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
  0.000   -12.8    -0.6   -27.5
  1.660     1.3    -6.2     0.2
  3.320    -0.3     5.4    -5.5
  4.980    -3.7   -19.7     3.8
  6.641    -3.1   -18.8    -4.8
  8.301   -12.5    -6.0   -22.9
  9.961   -15.9    -9.1   -11.6
 11.621     0.7     3.3   -11.5
 13.281    -3.2    10.6   -13.2
 14.941    -8.5    -6.1     6.5
 16.602    -9.3   -12.5   -23.7
 18.262   -15.2    -8.9   -10.8
 19.922   -17.4   -10.0    -8.0
 21.582     2.7    12.8   -20.8
 23.242   -14.8    -4.0   -14.5
 24.902    -6.0   -19.9    16.0
 26.562     5.5   -10.0     0.0
 28.223    -7.2   -10.9   -25.0
 29.883   -15.9   -17.4   -18.2
 31.543    -8.7    14.4   -26.4
 33.203   -11.5    12.9   -24.8
 34.863   -16.3   -19.9     3.1
 36.523    12.1    -4.1    -4.8
 38.184     5.2    -9.9   -21.2
 39.844   -14.4   -17.1    -5.4
 41.504    -7.0    12.3    -4.8
 43.164    -9.3    12.1   -15.3
 44.824   -21.7    -8.6   -20.7
 46.484     6.0    -1.4    15.3
 48.145     3.7   -18.9   -13.5
 49.805   -14.6   -13.5    -2.5
 51.465   -10.3     4.8     6.9
 53.125   -18.1    -1.4   -32.9
 54.785   -11.9    -7.5   -10.5
 56.445     4.4    -0.4    20.8
 58.105     5.0   -17.4   -12.6
 59.766    -6.6   -25.0   -17.8
 61.426   -21.5     2.1   -22.7
 63.086   -20.6    -4.0   -29.3
 64.746   -16.8    -4.2   -12.1
 66.406    10.2    -3.8    15.8
 68.066     7.2    -7.3    -7.9
 69.727   -12.3   -17.0     5.7
 71.387   -20.2   -13.4    -6.3
 73.047   -15.3    -1.5   -19.8
 74.707    -7.3    -1.5     1.1
 76.367    13.1     0.1    10.1
 78.027     9.1   -10.2   -11.1
 79.688    -4.3   -16.8     1.3
 81.348   -15.2   -16.5    -5.0
 83.008   -20.4    -1.1   -23.2
 84.668   -16.4     2.2   -19.9
 86.328    11.5    -0.5     5.5
 87.988     2.0   -10.9   -13.9
 89.648    -9.6   -18.7     2.2
 91.309   -17.5   -19.9     4.0
 92.969   -17.1    -3.5   -20.5
 94.629   -10.3    -3.1    -0.1
 96.289    15.0     8.6     6.3
 97.949    -1.8    -6.7   -13.5
 99.609   -16.3   -24.7     2.2
101.270   -14.4   -17.5    -9.9
102.930   -16.5    -5.2   -25.3
104.590    -4.7    -2.1    -0.1
106.250    18.4    13.7     5.1
107.910   -12.9   -23.4   -23.3
109.570   -19.5   -29.7    -8.8
111.230   -21.8   -21.8    -4.5
112.891    -7.6    -1.2   -14.4
114.551    17.5    13.7    16.4
116.211    17.0    13.0    17.4
117.871    -4.8    -9.7   -23.7
119.531   -32.1   -35.6    -9.3
121.191   -22.0   -26.1     0.9
122.852    -9.7    -6.8   -18.3
124.512     7.5    10.3    10.7
126.172    14.0    11.3     5.0
127.832    -8.9   -16.7   -25.1
129.492   -32.0   -31.6    -5.4
131.152    -9.9   -10.8   -13.1
132.812     0.3     2.9   -15.0
134.473    10.5    21.1    14.3
136.133    12.3    13.8     2.8
137.793    -5.6   -17.5   -24.4
139.453   -27.1   -34.9   -14.5
141.113   -29.5   -24.2    -2.3
142.773     9.7     7.8   -11.9
144.434     9.3     7.9   -12.2
146.094    13.8    18.6    17.1
147.754    -6.5    -5.0   -20.5
149.414   -21.3   -36.2   -15.6
151.074   -20.2   -22.4    -1.9
152.734    -6.6   -10.3     1.8
154.395     5.9     7.4    -2.2
156.055     7.6    12.2     1.8
157.715   -11.3    -6.1   -15.1
159.375   -22.9   -32.8   -15.6
161.035   -19.1   -40.1    -3.3
162.695   -13.4    -0.2   -12.1
164.355    -0.5     8.6    -0.8
166.016     6.8    10.4   -10.6
167.676   -11.5    -3.7   -16.2
169.336   -11.3   -34.8     0.6
170.996    -6.3   -27.9    -6.3
172.656    -6.6    -4.1   -10.4
174.316     6.8    17.7     2.6
175.977    -3.8     8.0   -25.4
177.637   -24.3   -11.2   -16.1
179.297    -5.2   -34.3     9.2
180.957     6.4   -20.7   -19.7
182.617    -9.1     5.0    10.5
184.277    -2.7     8.8    15.5
185.938     0.7    19.5   -30.4
187.598   -21.2   -14.4   -17.0
189.258    -7.5   -31.9    19.0
190.918     5.0   -17.0   -12.4
192.578    -6.1    -8.9   -12.0
194.238     0.4     9.5     9.6
195.898     1.1    23.4    -5.5
197.559   -21.5     0.6   -36.1
199.219   -11.5   -32.5    17.8
200.879    11.0   -11.5   -11.9
202.539    -0.1   -12.9   -15.2
204.199    -1.3    -0.8     5.9
205.859     0.6    21.4     7.9
207.520   -20.6     4.4   -35.0
209.180   -13.1   -31.0     7.7
210.840    -5.7   -24.9     8.3
212.500   -58.1   -23.1   -23.1
214.160  -111.2   -20.9   -25.8
215.820  -146.0   -44.2   -85.1
217.480  -182.9   -95.0  -134.2
219.141  -185.3   -97.5  -130.9
220.801   -92.6  -104.6   -99.5
222.461   -76.9   -94.8  -116.6
224.121   -60.6   -34.1   -69.4
225.781   -58.1   -18.7   -74.9
227.441   -60.0   -41.9   -77.9
229.102   -45.1   -62.4   -25.4
230.762   -14.1   -35.3   -37.4
232.422   -15.1   -26.2   -33.1
234.082    -0.6     8.8    -1.7
235.742    -5.7    15.5   -28.7
237.402    -8.3    10.4   -45.2
239.062   -41.1   -35.2   -27.2
240.723   -21.1   -35.0   -13.9
242.383     5.2    -4.2    -5.3
244.043    12.1    21.4     4.3
245.703    -3.2    22.7   -13.6
247.363   -25.5     7.7   -28.0
249.023   -20.6   -35.0   -12.9
250.684   -21.3   -32.9   -25.8
252.344   -13.9   -16.7   -10.6
254.004    19.5    18.3    18.1
255.664    -1.8    19.1   -18.5
257.324   -22.1   -19.8   -15.3
258.984   -36.4   -35.7   -22.2
