# DRS4 export. File index 0, run_id=./medidas/run_20260925_134629
# Columns: t[ns] u1[mV] u2[mV] u3[mV]
Event #0  ts=2026-09-25 13:46:29.777  [SELECTED]
607.617   -43.4   -22.0   -34.5
615.918   -38.3   -16.7   -18.1
617.578   -41.6   -17.0   -21.7
624.219   -42.6   -27.9   -31.1
625.879   -51.7   -26.8   -26.8
635.840   -49.9   -44.3   -43.8
637.500   -52.4   -23.8   -23.5
644.141   -42.0   -21.8   -25.2
645.801   -50.9   -30.1   -31.3
647.461   -32.7    -1.7   -13.6
655.762   -46.2   -22.4   -22.1
657.422   -34.5    -4.3   -15.1
665.723   -35.5   -17.3   -20.6
667.383   -35.1     7.4   -10.2
675.684   -30.1   -15.4   -28.6
677.344   -32.7    -2.0   -15.0
687.305   -40.2     6.8     0.5
698.926   -34.6   -10.0   -15.4
700.586   -36.7    -5.5   -10.6
708.887   -37.4    -7.5   -23.5
710.547   -31.5   -30.4   -29.0
718.848   -39.5    -4.9    -9.7
720.508   -38.4   -38.5   -39.5
728.809   -33.8   -10.6    -7.2
730.469   -45.1   -21.1   -22.2
740.430   -30.7   -17.1   -15.8
750.391   -41.3   -23.4   -18.9
752.051   -37.2   -11.7    -8.9
762.012   -33.3   -30.2   -26.2
820.117   -34.9    -3.0   -13.0
830.078   -45.7    -9.1   -29.6
831.738   -36.8   -17.2   -24.7
840.039   -47.4   -26.3   -39.1
848.340   -40.2    15.7   -11.2
850.000   -46.7   -40.4   -38.6
851.660   -20.3   -42.7   -15.4
858.301   -33.9     6.4   -11.4
861.621   -18.5   -42.7   -19.8
871.582    -3.6   -38.0    -9.3
873.242     4.0   -32.0    -3.8
883.203    16.3   -36.5   -11.1
886.523   -32.4    26.7    -8.6
891.504    19.7   -35.4    -1.9
896.484   -39.9    12.4   -20.8
903.125     2.8   -32.8    -1.1
904.785   -36.7    -4.4   -15.7
906.445   -46.9     6.3   -30.5
908.105   -42.3    14.0   -21.8
914.746   -54.1    -1.8   -23.9
916.406   -62.5    11.5   -22.1
918.066   -49.1    17.2   -19.5
924.707   -39.0   -14.0   -20.5
926.367   -55.1     7.2   -12.6
934.668   -38.3   -15.7   -19.8
936.328   -63.6     6.4   -16.8
946.289   -48.9     6.5   -19.3
947.949   -42.7    -1.3   -28.4
954.590   -34.8    -2.0   -14.2
956.250   -30.2     3.2   -16.5
957.910   -42.4     1.9   -25.1
977.832   -34.1    -8.6   -27.3
989.453   -31.0   -19.5   -25.8
991.113   -32.4   -30.9   -28.2
1011.035   -34.7   -26.6   -21.1
1020.996   -17.9   -34.3   -24.6
1032.617   -30.3   -10.5   -22.1
1075.781   -30.6   -13.7   -24.4
1085.742   -29.3   -22.1   -30.8
1125.586    -4.6   -35.5   -13.0
1127.246    -6.7   -34.4   -13.3
1135.547    10.6   -38.4   -15.0
1145.508    20.6   -32.7     1.9
1148.828   -33.1    26.0    -5.9
1150.488   -33.1    17.4   -14.4
1160.449   -38.7    16.5   -16.3
1162.109   -40.7     2.4   -18.6
1170.410   -34.7     7.4   -24.4
1172.070   -36.9    -5.3   -22.0
1175.391    26.3   -30.5    -6.9
1180.371   -38.9     5.0   -25.4
1182.031   -31.2   -21.3   -31.2
1191.992   -17.5   -23.0   -35.4
1216.895    -2.9   -41.3   -20.0
1226.855     7.4   -48.6   -25.7
1228.516   -17.5   -39.8   -11.8
1230.176   -32.5     2.1     1.8
1238.477   -20.4   -49.9   -21.6
1248.438     3.0   -32.7   -12.3
1250.098   -33.2   -10.0   -12.7
1251.758   -34.8     9.9   -11.8
1261.719   -37.5    -0.6   -27.6
1263.379   -34.9     1.2   -25.9
1271.680   -38.3    -0.3   -30.3
1284.961   -30.4   -16.6   -19.9
1294.922   -30.9   -13.2   -20.6
1343.066   -42.2     6.8    -9.9
1344.727   -35.4   -28.0   -40.2
1353.027   -43.4     4.0    -4.8
1354.688   -40.8   -25.2   -38.7
1356.348   -17.1   -33.8   -25.4
1364.648   -52.6    -5.4   -14.9
1366.309   -33.3   -26.9   -29.9
1374.609   -32.3   -14.3   -20.0
1376.270   -61.7   -16.0   -31.8
1384.570   -54.1   -21.7   -36.9
1386.230   -56.5   -29.8   -43.5
1387.891   -42.6   -12.6   -17.9
1396.191   -39.1    -6.3   -22.7
1407.812   -41.4     5.6   -20.5
1409.473   -31.5   -14.3   -24.4
1432.715    -0.5   -33.4   -21.5
1434.375     4.5   -31.9   -10.3
1444.336     5.5   -50.4   -24.8
1445.996    -3.1   -36.8    -8.6
1454.297    -5.3   -41.0   -17.6
1464.258    -9.8   -36.6   -28.4
1465.918     2.6   -41.3    -2.2
1475.879     4.5   -50.4   -16.4
1485.840    17.6   -41.3   -12.7
1502.441   -50.8     0.7   -23.6
1504.102   -47.8     1.2   -19.3
1512.402   -55.2   -14.3   -35.9
1514.062   -48.1    -6.3   -24.0
1522.363   -36.1   -10.7   -37.6
1524.023   -46.0   -24.4   -45.3
1525.684   -44.7   -15.8   -14.9
1532.324   -33.3   -18.1   -37.9
1533.984   -51.2   -25.1   -26.0
1535.645   -42.6   -11.0    -9.6
1543.945   -37.1   -24.2   -24.2
1545.605   -48.7   -20.1   -21.5
1555.566   -30.5   -13.0   -23.7
1636.914   -30.5    -9.7    -6.7
1645.215    -8.7   -10.4   -30.4
1646.875   -33.4   -17.0   -21.4
1656.836   -40.4   -14.5   -13.6
1658.496   -31.3   -17.7   -13.7
1666.797   -40.0    -7.3   -21.2
1668.457   -39.1   -21.5   -18.4
1670.117    -7.5   -31.9    -9.0
1676.758   -33.1     5.0   -13.7
1678.418   -38.5   -21.1   -13.8
1680.078    -8.4   -34.8   -16.5
1688.379   -38.1    -9.8    -9.8
1690.039   -30.5   -31.6   -18.8
1698.340   -43.6   -13.1   -16.0

Event #1  ts=2026-09-25 13:46:30.428  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
  0.000   -36.4     1.7   -10.6
  4.980   -30.5     6.3   -19.7
 11.621    -3.7   -33.3   -10.6
 14.941   -22.6     3.4   -31.2
 21.582   -11.3   -30.3   -26.5
 43.164   -30.4    -3.6    -9.5
 51.465   -36.3   -18.5   -15.0
 61.426   -29.5   -35.9   -31.4
 63.086   -40.8   -13.3    -9.6
 71.387   -28.2   -31.0   -19.0
147.754   -11.0   -23.5   -31.0
149.414   -13.2   -23.8   -30.6
170.996   -30.7   -14.8   -31.5
172.656   -33.1    -5.1    -2.3
180.957   -33.7   -14.6   -26.5
182.617   -43.9   -25.8   -39.8
190.918   -37.3    -1.6   -15.9
192.578   -52.9   -22.1   -39.7
200.879   -66.3    -9.9   -19.8
202.539  -139.3   -84.8   -59.4
204.199  -155.6  -144.7   -66.2
205.859  -147.1  -162.1   -64.4
207.520   -77.0  -172.2   -84.2
209.180   -78.0  -167.9   -84.6
210.840  -110.5  -147.1   -99.6
212.500  -104.7  -130.6   -85.2
214.160  -100.0  -127.3   -82.1
215.820   -21.5   -79.7   -60.1
220.801   -42.3   -46.8   -58.1
222.461   -62.5   -52.0   -44.6
224.121   -42.5   -34.5   -10.5
232.422   -30.3   -40.5   -26.6
242.383   -30.0   -32.3   -16.0
244.043   -12.2   -30.8   -12.0
267.285   -36.1   -10.7   -16.1
277.246   -41.8   -32.6   -32.0
278.906   -34.8     4.6    -2.4
287.207   -49.8   -26.2   -26.5
288.867   -37.4    -8.6   -17.7
297.168   -48.5   -21.1   -20.0
305.469   -34.7   -36.2   -35.5
307.129   -49.2   -10.3   -10.4
308.789   -31.2     1.4    -7.2
315.430   -21.8   -33.7   -35.1
317.090   -39.5   -18.8   -16.4
396.777   -34.1   -23.7   -15.8
398.438   -31.8   -33.6   -20.9
406.738   -39.9   -35.3   -29.3
408.398   -44.5   -28.8   -27.2
416.699   -28.5   -34.2   -32.0
418.359   -46.3   -38.0   -25.7
426.660   -21.5   -34.2   -17.7
428.320   -41.5   -44.9   -38.5
429.980   -40.0   -22.3   -16.9
438.281   -32.0   -28.9   -31.1
448.242   -39.7   -21.9   -21.8
449.902   -37.4   -11.9   -15.4
459.863   -40.8    -0.2   -15.6
469.824   -34.2    -4.6   -20.7
479.785   -34.2    -3.3   -19.3
481.445   -39.1    -4.2    -8.6
501.367   -19.3   -20.4   -30.7
554.492   -33.4     8.1    -3.0
556.152   -33.3     5.6   -18.8
566.113   -35.6    -1.2   -17.8
576.074   -33.8    -2.6   -25.5
586.035   -40.0   -20.3   -36.0
595.996   -32.1   -15.2   -29.5
597.656   -31.0   -11.3   -29.9
602.637     2.8   -31.1   -16.8
629.199   -30.5     1.7   -15.9
639.160   -39.9    13.1    -1.9
647.461   -21.3   -11.9   -30.4
649.121   -52.4     5.5   -14.4
650.781   -43.4     2.7   -14.7
659.082   -30.7    -3.5   -22.2
660.742   -34.1    -6.3    -7.3
670.703   -38.4    -9.4    -9.6
672.363   -33.2   -15.1   -13.7
675.684    36.6   -41.2   -22.8
679.004   -37.5    17.4    -5.0
680.664   -40.9    -4.9   -37.0
685.645    31.8   -40.1   -19.8
690.625   -31.1    16.5    -8.7
697.266    14.1   -36.4   -17.8
700.586   -37.7    27.5   -16.1
702.246   -33.4    21.0   -12.6
705.566    29.5   -32.7    -0.1
717.188    11.0   -45.7   -12.1
727.148    11.8   -38.3   -11.4
732.129   -35.3    23.8    -4.1
737.109    10.0   -30.5    -2.2
740.430   -44.1    10.0   -20.2
742.090   -30.7    14.9   -12.3
750.391   -38.9    -1.9   -26.5
752.051   -46.6    -2.1   -24.7
760.352   -30.9     6.9    -7.5
762.012   -49.6   -18.4   -32.7
763.672   -30.2    -6.0    -8.5
771.973   -48.1   -18.8   -31.3
773.633   -36.5   -25.6   -33.5
781.934   -49.6   -24.0   -30.2
783.594   -54.0   -16.9   -24.1
791.895   -39.3   -34.2   -41.9
793.555   -49.3   -32.2   -31.9
803.516   -30.9   -36.5   -38.8
805.176   -36.0   -26.3   -14.3
815.137   -16.1   -38.3   -25.9
816.797   -32.4   -14.9   -15.4
828.418   -32.1    -9.4   -27.0
838.379   -34.0   -19.4   -29.3
840.039   -40.8     5.5   -12.0
848.340   -39.4   -21.2   -37.9
850.000   -45.6   -12.2   -33.3
851.660   -31.6     4.5    -8.8
858.301   -38.8   -17.1   -25.2
859.961   -37.4    -5.9   -12.9
861.621   -37.5    -4.7   -14.4
869.922   -42.6    -8.1   -28.8
871.582   -36.9    -4.5   -15.5
881.543   -34.2     8.3    -7.4
906.445    -9.0   -31.3   -12.2
913.086   -33.4   -10.2   -11.0
914.746   -31.1   -10.6    -9.7
918.066    -9.0   -40.5   -26.4
923.047   -15.1    -3.4   -34.5
926.367   -33.0   -21.8    -0.9
928.027   -20.7   -36.7    -5.1
929.688     2.0   -35.1   -19.0
934.668   -24.7   -21.6   -31.2
936.328   -31.2   -31.8   -10.1
946.289   -23.5   -41.7   -21.4
947.949   -21.4   -31.7   -16.0
1052.539   -28.1   -30.7   -29.9
1054.199   -35.0   -22.3   -19.0
1062.500   -14.4   -32.4   -25.7
1094.043     7.8   -33.9   -22.6
1099.023   -28.6   -12.1   -36.1
1110.645   -33.5   -27.1   -40.5
1120.605   -36.0   -18.0   -29.0
1122.266   -20.3   -40.9   -17.8
1130.566   -39.4    -3.5   -25.7
1132.227   -30.9   -34.5   -19.5
1133.887    10.1   -31.9    -2.0
1140.527   -43.7   -15.2   -38.3
1142.188   -28.0   -37.6   -19.0
1143.848   -12.7   -34.8     3.4
1150.488   -38.8    -3.8   -29.1
1152.148   -28.4   -42.5   -33.8
1153.809    -8.5   -42.2   -13.3
1160.449   -59.8     4.4   -19.5
1162.109   -47.6   -14.0   -17.9
1163.770    25.1   -33.2    -2.2
1170.410   -55.9     0.5   -37.9
1172.070   -63.2    -6.2   -32.4
1180.371   -45.5     6.3   -30.9
1182.031   -58.8   -10.4   -45.7
1183.691   -33.0    -8.8    -6.5
1190.332   -30.6     1.4   -11.7
1191.992   -58.8    -7.4   -43.4
1193.652   -47.1   -10.1   -26.7
1201.953   -55.1    -9.6   -27.7
1213.574   -52.6    -7.2   -38.3
1215.234   -32.6    11.7   -16.8
1223.535   -42.6    -5.4   -30.4
1230.176    18.1   -35.3   -17.8
1240.137     9.4   -37.9   -12.6
1260.059   -11.9   -34.4   -27.4
1270.020   -17.4   -49.7   -28.5
1271.680   -16.5   -46.7   -24.9
1281.641   -14.5   -48.4   -30.7
1291.602     0.0   -35.0   -10.4
1293.262   -31.2    -8.4   -18.9
1304.883   -43.6    -3.3   -21.7
1306.543   -43.3    -5.4   -34.3
1314.844   -46.7    -4.0   -14.5
1316.504   -47.5   -13.0   -20.8
1324.805   -52.9   -19.1   -20.4
1326.465   -54.5   -17.3   -26.0
1336.426   -54.6   -27.1   -30.7
1338.086   -58.1   -22.7   -20.1
1346.387   -39.0   -30.8   -38.1
1348.047   -56.0   -32.7   -33.9
1358.008   -35.1   -39.4   -44.6
1359.668   -38.8   -16.3    -4.5
1367.969   -27.4   -32.9   -29.9
1369.629   -39.8   -35.1   -29.2
1414.453     9.4   -30.9   -14.4
1441.016   -48.1   -11.5   -14.7
1450.977   -49.8   -22.9   -29.4
1452.637   -37.9   -18.5   -18.8
1460.938   -44.8    -8.1   -19.6
1470.898   -43.2   -14.3   -18.6
1472.559   -57.5   -20.4   -20.2
1480.859   -37.7   -12.7   -20.7
1482.520   -44.8   -11.2    -9.6
1492.480   -41.6   -11.4   -19.9
1535.645   -11.7   -35.8   -23.4
1545.605   -16.4   -31.0   -27.4
1577.148   -31.8   -12.5    -5.8
1608.691   -14.9   -34.2   -26.8
1648.535     3.3   -39.9   -27.5
1666.797     8.3   -32.1    -6.1
1671.777   -33.0     6.8   -23.0
1688.379    14.6   -31.0    -6.1
1691.699   -41.3     0.4   -19.2
1698.340    12.7   -21.6    -4.0

Event #2  ts=2026-09-25 13:46:30.880  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
  0.000    22.5   -11.2     2.0
  8.301   -32.7    10.0   -10.0
111.230   -15.5   -32.6   -20.8
121.191   -12.2   -40.3   -20.1
131.152   -11.2   -33.9   -16.3
141.113     7.0   -37.8    -7.6
149.414    11.5   -36.1    -8.1
151.074    18.5   -35.6    -2.2
156.055   -40.1     8.8   -24.3
157.715   -32.8    -1.0   -22.9
166.016   -45.2    14.4   -16.6
167.676   -43.8    -5.2   -31.9
175.977   -51.6    14.1   -15.2
177.637   -55.4     8.9   -18.6
179.297     5.2   -30.9    -7.4
185.938   -47.5     1.2   -19.1
187.598   -50.9     1.9   -14.3
195.898   -51.1    -3.6   -32.1
197.559   -78.5    -8.1   -27.9
199.219   -99.0   -83.9   -53.4
200.879   -95.0  -124.6   -59.9
202.539   -97.0  -126.5   -60.0
204.199  -135.0  -114.1   -64.9
205.859  -144.2   -98.9   -72.6
207.520  -135.0   -94.8   -79.3
209.180   -87.8   -79.6   -72.4
210.840   -32.1   -53.1   -24.0
212.500   -19.5   -40.4   -17.9
214.160   -31.3   -37.3   -38.6
215.820   -55.4   -13.1   -26.3
217.480   -42.6   -14.4   -31.2
219.141   -20.1   -23.7   -33.0
224.121   -10.4   -24.4   -32.7
227.441   -34.5    17.3     3.5
229.102    -7.6   -31.7   -32.2
230.762    -7.7   -31.1   -32.7
240.723    -3.2   -37.4   -21.7
242.383    -8.5   -38.5   -22.5
252.344   -13.2   -45.1   -32.6
262.305   -17.0   -35.5   -21.1
280.566    14.0   -36.1    -9.7
295.508   -36.5     5.2    -9.3
297.168   -37.0    -2.3   -17.3
305.469   -30.2    -7.6    -7.2
308.789   -11.0   -29.4   -34.2
315.430   -44.7     0.0   -15.7
325.391   -31.6   -16.0   -24.8
327.051   -44.4   -13.5   -19.4
337.012   -36.2   -24.8   -32.8
346.973   -30.5    -7.9   -24.2
358.594   -19.9   -34.5   -26.6
360.254    -6.2   -30.7   -10.8
370.215     0.8   -30.9   -13.2
371.875     0.5   -30.4   -12.7
381.836     2.0   -33.9   -17.0
395.117   -44.2    26.6    -7.4
396.777   -41.1    20.1    -9.5
405.078   -30.8    -4.8   -20.4
406.738   -57.8     3.0   -33.3
411.719    47.0   -30.4    -2.0
415.039   -40.1     6.3   -17.6
416.699   -71.0    -8.4   -54.9
418.359   -52.4   -12.1   -32.0
426.660   -74.7     7.3   -29.5
428.320   -72.8   -26.0   -49.4
436.621   -57.2     7.6   -20.7
438.281   -73.8   -16.0   -39.9
439.941   -55.0   -36.1   -40.6
448.242   -70.1   -12.2   -39.0
449.902   -53.1   -21.8   -22.5
458.203   -55.7   -21.7   -39.8
459.863   -33.6   -27.3   -14.7
469.824   -22.4   -30.7   -37.3
479.785   -10.5   -23.3   -31.0
493.066   -26.5   -30.3   -14.3
504.688   -45.5   -31.2   -20.7
514.648   -45.6   -45.9   -36.0
524.609   -32.0   -26.8   -18.9
526.270   -42.9   -35.9   -37.2
534.570   -30.1   -27.1   -20.9
536.230   -35.8   -26.1   -20.9
544.531   -22.9   -34.5   -30.2
554.492    -9.1   -34.7   -31.6
591.016   -35.9   -15.9   -24.5
600.977   -31.8   -18.1   -28.2
610.938   -39.3   -16.5   -24.0
630.859   -41.3   -18.8   -30.2
632.520   -33.0     1.7   -10.8
640.820   -37.0   -23.2   -22.5
642.480   -34.1    -0.3   -23.4
650.781   -39.5   -17.4    -8.4
652.441   -42.1    -9.5   -16.0
660.742   -44.5   -10.3   -13.5
662.402   -42.2    -1.3    -5.4
672.363   -34.8     8.6    -3.3
682.324   -33.2    -3.1   -16.5
683.984   -32.4    -2.0   -16.5
702.246   -33.1     2.8   -17.0
703.906   -30.7    -4.7   -21.7
712.207   -30.3     4.0   -15.1
713.867   -31.2     0.2   -10.7
725.488   -31.4    -6.2    -3.4
735.449   -33.5   -14.5   -11.2
786.914   -13.3   -36.7   -20.5
823.438   -37.9     1.6   -24.9
825.098   -39.8     6.4   -18.5
833.398   -39.9   -11.1   -20.9
835.059   -54.5    -8.7   -28.5
843.359   -47.1   -13.0   -18.5
845.020   -42.0   -17.4   -34.4
846.680   -36.7   -19.3   -38.5
853.320   -35.0   -19.6   -26.1
854.980   -55.4   -16.4   -27.0
856.641   -58.3   -15.3   -24.2
864.941   -42.2   -27.2   -25.4
866.602   -51.0   -24.2   -29.8
914.746   -41.4    -4.0   -15.2
924.707   -33.3   -16.6   -12.8
934.668   -35.8    -6.5   -23.9
936.328   -33.5   -20.4   -36.9
944.629   -33.6     8.1    -9.7
982.812   -33.4   -22.4   -26.6
984.473   -31.1   -19.5   -22.1
1004.395   -30.1   -16.0   -12.4
1006.055   -30.7    -5.4   -17.9
1025.977   -31.0     7.1    -6.1
1059.180   -27.9   -25.7   -30.7
1070.801   -20.0   -32.3   -33.1
1080.762   -23.8   -31.6   -32.3
1125.586   -42.6   -11.5   -23.2
1135.547   -49.2    -8.1   -21.1
1137.207   -49.6    -2.4   -14.5
1145.508   -24.2   -22.4   -30.8
1147.168   -46.6    -9.2   -19.7
1148.828   -35.9     7.0    -0.2
1158.789   -40.0     9.1    -8.8
1168.750   -40.1     4.1   -26.7
1185.352    14.0   -31.1    -5.2
1195.312    15.3   -33.5    -7.4
1201.953    -6.0   -32.5   -23.7
1203.613     7.2   -42.0    -7.9
1205.273     6.1   -33.5     6.5
1213.574     9.6   -44.9   -12.0
1215.234    13.9   -35.7    -2.2
1225.195    16.0   -31.6    -4.3
1230.176   -30.2    16.3   -21.2
1235.156    15.6   -30.2   -10.2
1250.098   -32.7     7.8   -15.3
1260.059   -31.4    -0.5   -25.8
1294.922     4.9   -30.3   -12.7
1329.785   -35.9    -8.7   -24.0
1331.445   -35.5   -11.1   -31.6
1339.746   -40.9     1.6   -12.7
1341.406   -46.2   -10.3   -21.4
1343.066   -14.8   -31.0   -24.2
1349.707   -38.2   -17.9   -33.1
1351.367   -48.6   -17.8   -14.1
1359.668   -31.7   -20.8   -34.0
1361.328   -47.2   -37.4   -36.2
1369.629   -36.2   -20.6   -27.8
1371.289   -48.4   -46.9   -38.2
1381.250   -31.7   -44.5   -27.4
1382.910   -19.9   -34.0   -19.1
1417.773   -35.3    -3.8   -24.2
1426.074   -43.4   -11.8   -24.4
1436.035   -36.3    -8.3   -16.4
1437.695   -37.1     3.5   -28.5
1444.336   -30.5   -23.4   -26.8
1445.996   -44.7    -4.1   -15.9
1447.656   -53.7     9.8   -16.6
1457.617   -47.2    11.2   -16.8
1467.578   -33.8    15.6   -18.6
1489.160   -33.9   -12.0   -25.5
1490.820   -33.7   -14.0   -16.5
1500.781   -34.4   -27.8   -27.2
1502.441   -35.0   -37.5   -29.5
1520.703   -35.8   -42.6   -39.4
1522.363   -23.0   -41.4   -29.2
1530.664   -32.7   -27.7   -21.0
1532.324   -28.0   -30.3   -25.0
1542.285   -30.2   -30.4   -19.5
1550.586    -6.9   -30.7   -18.1
1553.906   -33.6    -3.6   -13.1
1563.867   -38.3    -0.9    -4.0
1573.828   -44.7    -6.2   -11.5
1583.789   -46.8   -16.8   -30.2
1585.449   -40.3    -7.2    -9.2
1592.090   -37.2   -15.4   -27.3
1593.750   -38.6   -25.7   -22.0
1595.410   -33.5   -15.4   -13.2
1603.711   -38.8   -18.8   -28.0
1605.371   -18.5   -15.3   -32.0
1623.633   -33.9    -4.2   -10.8
1660.156    -1.9   -31.9   -18.1
1683.398   -33.4    -0.1   -26.2
1685.059   -36.1     5.2   -15.4
1688.379    25.4   -31.0   -13.3
1693.359   -35.6     6.7   -27.2
1698.340    22.1   -26.9    -7.4

Event #11  ts=2026-09-25 13:46:37.679  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
  0.000    -4.5    13.8    -2.7
  3.320   -20.4   -22.4   -33.9
 14.941   -25.4   -36.6   -28.2
 24.902   -32.2   -35.8   -23.5
 34.863   -34.1   -21.7    -9.0
 43.164   -16.2   -44.4   -37.1
 44.824   -28.4   -34.2   -25.2
 53.125    -7.0   -35.7   -28.4
 66.406   -42.9    -1.1    -9.0
 76.367   -44.1   -14.9   -34.9
 78.027   -44.6   -26.9   -34.0
 87.988   -35.2   -41.8   -28.5
 96.289   -31.4    -4.4   -17.2
 97.949   -31.0   -58.9   -34.4
 99.609   -25.3   -48.9   -22.0
106.250   -30.9   -16.1   -10.8
107.910   -32.6   -38.9   -22.6
126.172   -11.0   -33.1   -22.3
142.773   -30.2    -6.1   -24.1
152.734   -40.1   -10.0   -15.3
161.035   -20.8   -20.7   -31.1
162.695   -36.8    -8.9   -10.2
195.898   -51.4   -24.8    -5.6
197.559   -52.5   -35.6    -8.5
199.219   -69.1   -66.5    -7.5
200.879  -105.5   -79.9    18.5
202.539  -135.2  -107.4   -16.3
204.199  -147.5  -112.7   -25.7
205.859  -136.5  -119.0   -32.0
207.520   -87.4   -99.2    -7.6
209.180   -51.0   -90.0   -15.5
210.840    13.1   -50.2     2.2
214.160   -55.6   -49.8   -59.2
215.820   -77.8   -60.9   -43.8
217.480   -53.3   -36.9    -4.2
224.121   -67.1   -35.9   -39.1
225.781   -69.5   -42.9   -41.2
227.441   -34.2   -24.5    -8.0
234.082   -42.2   -23.5   -27.4
235.742   -58.2   -34.6   -23.4
237.402   -45.1   -31.8   -26.6
244.043   -13.9   -21.9   -40.9
245.703   -51.3   -24.4   -17.5
247.363   -46.0   -26.0   -20.7
254.004   -25.8   -30.7   -34.9
255.664   -46.3   -20.4   -11.6
290.527   -30.4    -7.7    -3.8
298.828   -19.3   -22.8   -35.7
300.488   -39.8   -17.0   -15.3
302.148   -30.3    -7.2    -6.6
310.449   -41.1   -18.6   -16.7
318.750   -39.2   -17.0   -15.3
320.410   -48.6   -18.6   -22.4
330.371   -42.0   -10.4   -22.7
337.012    -2.2   -31.2   -29.4
338.672   -44.6   -11.3   -17.5
340.332   -41.8    -1.6    -7.5
348.633   -38.0   -17.4   -22.3
358.594   -37.5   -11.4   -12.8
413.379   -31.3   -12.8   -12.8
415.039   -31.6   -11.9   -16.5
425.000   -37.3   -20.6   -16.4
434.961   -29.4   -31.3   -27.8
444.922   -16.7   -38.2   -32.3
446.582   -19.4   -33.1   -23.5
464.844   -17.4   -33.3   -26.0
466.504   -21.0   -32.5   -23.5
489.746   -27.1   -10.8   -31.1
534.570   -20.6   -31.1   -30.5
544.531   -16.2   -35.6   -32.4
556.152   -14.7   -41.6   -25.2
564.453    -0.5   -39.9   -24.7
566.113   -26.4   -35.9   -12.6
567.773   -34.6   -10.6    -9.7
574.414    15.5   -42.1   -17.7
577.734   -42.8    -2.9   -28.1
579.395   -37.4    -0.1   -28.6
584.375    28.3   -38.2   -17.4
586.035   -13.6   -33.6   -16.7
587.695   -51.1    -9.6   -13.7
589.355   -44.0    -0.9   -31.4
597.656   -46.9   -11.3   -22.5
599.316   -61.7    -6.1   -33.4
600.977   -55.4     4.1   -26.8
607.617   -43.4   -16.7   -24.9
609.277   -69.9    -6.3   -36.5
610.938   -37.2    10.2    -7.6
617.578   -34.9    -5.3   -13.5
619.238   -54.1   -14.4   -40.1
620.898   -39.1    -4.0   -18.0
627.539   -31.5    -0.5    -8.7
629.199   -56.9   -12.4   -34.9
630.859   -34.5    -9.0   -25.2
639.160   -45.2    -6.0   -21.6
640.820   -41.7    -2.5   -14.9
649.121   -30.8    -9.3   -23.1
650.781   -33.5     1.0    -2.6
660.742   -35.7     1.1    -2.2
674.023    -6.7   -31.5   -19.2
692.285   -26.8   -27.4   -34.6
703.906    -5.9   -37.2   -34.1
740.430   -44.7    -2.2     3.5
742.090   -31.5    -5.8    -7.3
