# DRS4 export. File index 0, run_id=./medidas/run_20260925_130253
# Columns: t[ns] u1[mV] u2[mV] u3[mV]
Event #6  ts=2026-09-25 13:02:54.976  [SELECTED]
124.512    -9.9     0.7     1.7
126.172    -8.5     9.2     7.6
127.832     7.6     5.7   -11.6
129.492     2.6    -3.9     0.1
131.152     3.0    -3.2     1.2
132.812   -20.3   -33.1   -19.2
134.473   -17.1   -14.4    -6.3
136.133    -4.3    22.6    -5.1
137.793    -4.3     7.0   -14.0
139.453     7.7     0.2     4.9
141.113     4.5   -11.4     2.3
142.773    -3.9   -34.2   -12.4
144.434   -18.4   -34.3   -19.4
146.094   -22.9     6.0   -20.0
147.754   -17.4     9.3   -16.5
149.414     9.9    -0.7    12.0
151.074    16.0    -5.2     4.4
152.734     9.6   -36.9   -25.0
154.395   -20.0    -5.7     7.6
156.055   -39.0     1.5   -29.0
157.715   -18.1     9.7   -14.8
159.375    11.6    18.2    19.9
161.035    21.9    -9.7     2.2
162.695    10.8   -46.7   -25.9
164.355    -6.7   -34.5    -5.9
166.016   -39.5    10.0   -17.7
167.676   -32.1    -8.7   -35.9
169.336   -20.7    -6.2    -6.7
170.996    15.9     4.3    15.8
172.656     0.4   -27.5    -7.7
174.316     7.8   -35.6    -5.9
175.977   -44.4     4.2   -23.3
177.637   -41.6     0.7   -25.0
179.297   -30.7    -9.7   -10.0
180.957    31.0   -11.0     9.9
182.617    18.3   -21.0     3.2
184.277     2.4   -17.7    -0.5
185.938   -33.6     9.4    -8.3
187.598   -49.5    -1.8   -27.0
189.258   -14.2    -0.3     0.1
190.918     6.9   -18.9    -6.4
192.578    40.5   -28.9    -6.8
194.238    17.5   -14.4     9.4
195.898   -25.1    16.9    -6.9
197.559   -50.9    -3.2   -43.5
199.219   -43.5    -4.9   -20.6
200.879    -7.4   -21.0    -5.3
202.539    27.2   -39.1    -2.5
204.199   -23.2    -6.1     4.9
205.859   -94.6    -4.2   -23.8
207.520  -138.9   -68.0   -80.1
209.180  -105.2   -78.1   -59.5
210.840   -70.8   -98.9   -43.9
212.500   -37.2  -106.0   -49.0
214.160   -30.7   -52.5   -27.2
215.820   -57.8   -16.1   -41.6
217.480   -66.5   -35.7   -59.5
219.141   -38.9   -47.0   -31.3
220.801    -8.0   -62.4   -34.0
222.461    11.0   -30.4    -0.5
224.121    -5.4    11.2     9.9
225.781   -16.5    27.8   -17.8
227.441   -34.7     6.3   -24.5
229.102   -39.9   -12.7   -16.7
230.762     8.7   -59.1   -29.5
232.422    18.1   -35.2     0.0
234.082    -6.5    17.1     6.5
235.742   -33.8    16.0   -26.5
237.402   -28.6    11.7    -9.9
239.062    -0.9   -37.5   -16.7
240.723    13.3   -52.2   -19.9
242.383    14.9   -33.1     0.0
244.043   -29.7    19.8   -17.0
245.703   -35.0    17.1   -18.8
247.363   -16.7     0.9     1.3
249.023    20.9   -30.0   -13.7
250.684    19.6   -51.8   -14.0
252.344    -5.5   -18.0     1.2
254.004   -31.3    22.8    -2.5
255.664   -44.6    15.1   -23.3
257.324   -17.3    -0.8   -26.7
258.984    21.4   -17.6     3.6
260.645    27.7   -24.4     2.1
262.305    11.4   -30.1     1.2
263.965   -25.4    -7.1   -16.0
265.625   -39.3     3.2   -23.6
267.285   -39.5    13.2   -15.9
268.945    38.6   -33.3    -3.8
270.605    45.4   -25.7     8.2
272.266    11.5   -11.5     7.0
273.926   -36.8    -9.1   -23.0
275.586   -61.9   -13.3   -44.4
277.246   -46.5     5.1   -17.8
278.906    -2.2     1.7    10.8
280.566    45.3   -20.9    -1.8
282.227    13.2    -9.9    12.8
283.887   -50.7    -3.1   -24.2
285.547   -58.3   -22.0   -50.1
287.207   -37.2     0.0   -13.9
288.867    15.8    -2.0     4.9
290.527    48.4   -17.1    -2.9
292.188    30.1    -5.5    16.9
293.848   -19.0    -0.9    -3.3
295.508   -60.7   -20.1   -40.9
297.168   -43.6   -12.7   -18.7
298.828     9.2    -6.0    -3.5
300.488    49.4    -9.8    20.4
302.148    35.2     4.4    20.4
303.809   -25.6    -9.2   -31.0
305.469   -54.8   -21.7   -36.7
307.129   -27.9   -15.5   -18.1
308.789    -6.6   -15.7   -18.0
310.449    36.5   -14.1     6.8
312.109     9.4     3.3    -8.3
313.770   -27.6   -20.9   -44.6
315.430   -37.2   -27.5   -42.6
317.090   -33.9    -4.1    -7.0
318.750     2.0   -20.1   -28.0
320.410    25.3     0.6    21.9
322.070    31.1    23.4    37.3
323.730     2.5    -8.9   -14.3
325.391   -11.9   -19.7   -36.2
327.051   -27.5     5.8    -2.0
328.711   -23.4     5.6    -4.1
330.371    14.8   -31.5   -18.0
332.031    18.6    15.4    35.2
333.691     9.5    16.4     6.3
335.352   -22.9   -24.6   -41.2
337.012   -35.3    -6.8    -3.4
338.672   -31.2    -2.4     2.5
340.332    -3.1    -9.9   -11.3
341.992     8.8   -14.5    -2.6
343.652    -1.2     7.4    -0.2
345.312   -10.2   -13.2   -19.2
346.973   -22.2   -11.0   -10.3
348.633   -19.3    -8.9   -13.2
350.293    -8.3   -13.9   -20.4
351.953    -3.5    -1.3     7.6
353.613     1.0    -2.7    -3.9
355.273     3.6   -13.0   -24.3
356.934   -17.0    -4.5    -6.3
358.594   -19.7   -26.3   -28.7
360.254   -14.2   -28.1   -26.6
361.914     0.1     3.8    13.8
363.574     4.0     2.8    -0.5
365.234    -8.7    -5.8    -7.4
366.895   -16.6     2.6     3.1
368.555   -12.5     1.4    -0.5
370.215    -9.5   -24.5   -20.5
371.875    -8.3    -4.8    -1.8
373.535    -1.8     0.8    -4.9
375.195     0.0   -12.4   -19.9
376.855    -9.8    -8.4    -8.3
378.516    -8.3   -10.5    -6.6
380.176    -9.0   -16.3   -14.8
381.836   -11.1   -10.1   -11.6
383.496   -10.7     3.4    -1.7
385.156     1.7    -5.4    -2.5
386.816     0.5    -7.7    -3.7
388.477    -8.4   -17.9   -18.6
390.137    -9.4   -11.5    -8.1
391.797   -11.6    -1.4    -0.9
393.457    -7.2    -7.2   -22.4
395.117    -7.2    -1.5    -2.6
396.777    -6.5     8.5    12.1
398.438    -7.7   -23.5   -22.6
400.098    -4.5   -31.9   -22.6
401.758    -7.8    12.6     3.1
403.418    -8.0    -7.0   -25.8
405.078    -8.5   -14.0   -21.8
406.738    -7.5     5.1    16.7
408.398     3.1   -29.9   -23.7
410.059    -2.5    -3.5     0.3
411.719    -3.0    -5.8    -1.6
413.379   -11.1     9.2   -19.3
415.039    -9.1    -6.3    -3.6
416.699    -8.8   -11.0    -4.2
418.359    -3.2   -17.0    -5.2
420.020    -1.2   -19.6    -7.1
421.680   -10.2     0.8    -5.3
423.340    -6.0     2.2   -12.8
425.000   -12.4     7.4     6.8
426.660    -9.8   -25.1   -21.3
428.320    -5.2   -36.5   -23.0
429.980     3.2    -2.6    12.6
431.641     5.4    11.1     5.4
433.301   -13.2    -0.6   -27.8
434.961   -23.0     0.0   -17.9
436.621   -11.7    -1.0    10.5
438.281    -0.2   -47.5   -33.2
439.941     0.3   -46.0   -34.0
441.602     5.3    -0.7     3.5
443.262    -2.3    16.2    -4.4
444.922   -17.2    -2.2   -25.2
446.582   -17.3    -1.8     8.1
448.242   -20.3   -20.5    -7.3
449.902     4.8   -43.4   -17.7
451.562    17.7   -11.1     4.2
453.223   -10.3    20.0    -8.0
454.883    -8.7    10.6   -15.1
456.543   -25.9    -7.5   -10.2
458.203   -17.1   -25.2   -11.5
459.863    18.6   -29.2    -3.3
461.523    24.6     7.5     4.0
463.184    -0.3    24.0    -6.2
464.844   -31.4    -0.9   -18.7
466.504   -39.9   -23.7   -25.4
468.164   -24.8   -36.7   -32.5
469.824    15.8   -16.1    10.3
471.484    22.3    12.5     2.4
473.145     2.7    13.7   -17.3
474.805   -45.5     6.4   -12.3
476.465   -40.8   -12.5   -22.7
478.125     0.7   -52.5   -25.4
479.785    19.5   -22.2    16.8
481.445    25.5    30.6    15.9
483.105     0.4     4.3   -24.6
484.766   -49.1    -7.6   -17.6
486.426   -49.9   -13.0   -18.7
488.086   -17.7   -42.9   -35.7
489.746    20.4   -15.8     7.4
491.406    35.0    20.0    37.0
493.066    18.2    21.5    -4.4
494.727   -35.9   -12.4   -22.6
496.387   -42.1    -9.9   -11.0
498.047   -10.0   -26.0   -17.9
499.707    10.3   -28.2   -19.7
501.367    24.0    -9.5     0.9
503.027    15.3    20.6    18.3
504.688   -30.9   -13.5   -24.1
506.348   -39.1   -15.6   -26.4
508.008   -28.1   -26.4   -23.5
509.668    18.6   -11.7     7.6
511.328    29.2     2.2    16.2
512.988     1.5     4.7   -13.6
514.648    -3.7     1.3   -13.7
516.309   -43.0   -23.9   -17.3
517.969   -27.8   -34.1   -28.3
519.629    15.4    -5.3    14.3
521.289    17.7     8.7    20.0
522.949    -2.4    -2.3   -23.1
524.609   -37.4    -6.3    -7.9
526.270   -16.2   -11.8   -10.9
527.930    -7.7   -23.8   -26.7
529.590     5.2   -12.6     6.5
531.250    -7.7     5.1     9.0
532.910     5.3     4.1    -1.9
534.570   -14.4   -11.2   -24.7
536.230   -19.8    -6.0    -1.6
537.891     3.1   -20.8   -11.0
539.551    -2.1     1.1     1.2
541.211    -3.1    -8.3    -6.4
542.871    -5.9   -10.3   -12.3
544.531    -4.8    -6.1    -0.8
546.191   -17.5    -2.3   -17.1
547.852   -13.2    -9.1    -9.5
549.512     1.7   -10.7     5.9
551.172   -15.4   -16.4   -24.3
552.832   -10.2    -9.4    -1.4
554.492    -7.2    19.7     5.3
556.152     9.6    12.6    -4.1
557.812    -8.4   -18.2   -20.8
559.473   -12.9   -12.8     2.8
561.133   -23.3   -23.2   -27.4
562.793    -9.8   -13.3    -3.7
564.453    -2.5    28.2    17.6
566.113     9.8     3.2   -24.4
567.773    -4.1   -16.1   -27.0
569.434   -19.1   -25.5    -6.1
571.094   -24.4   -24.4   -28.9
572.754   -14.8   -13.4   -24.7
574.414     1.3    25.0    19.1
576.074     9.0    38.7    14.3
577.734     2.3   -31.3   -12.8
579.395   -25.5   -19.7    -4.6
581.055   -21.2   -23.9    -7.9
582.715   -36.1   -23.6   -27.2
584.375     2.5    23.9    16.3
586.035     6.3    25.8    17.1
587.695    10.1   -29.3    -8.4
589.355    -4.0   -26.2    -5.8
591.016   -22.1   -28.2   -19.0
592.676   -29.6   -22.5   -30.0
594.336    -3.5    20.3    14.6
595.996    10.4    10.4    -7.2
597.656    14.8   -16.7   -21.3
599.316    -1.1   -17.5    -0.6
600.977   -23.9   -23.5   -24.6
602.637   -35.8   -18.7   -26.7
604.297   -22.6    20.6     8.2
605.957    -9.3    26.1     8.7
607.617     2.6     4.4   -10.0
609.277     8.7    -6.6     6.8
610.938    11.1   -14.3     7.4
612.598   -22.0   -22.4   -29.5
614.258   -32.2   -10.0   -27.6
615.918   -28.8     6.7    -6.6
617.578     6.9   -16.6   -14.7
619.238    13.7   -26.8   -16.7
620.898    19.7    -8.0    11.1
622.559    -5.2    -4.0    -4.8
624.219   -32.5    -8.1   -21.4
625.879   -29.0   -12.0   -14.3
627.539   -16.1   -25.2   -17.9
629.199     7.1   -30.0   -13.9
630.859    27.9   -10.6     2.4
632.520     5.2     7.2    -2.9
634.180    -7.9     5.5   -13.9
635.840   -36.3    -2.3    -7.8
637.500   -21.6   -26.1   -24.5
639.160    11.3   -29.5    -9.8
640.820    15.7    16.5     7.2
642.480    13.4    21.7    -5.1
644.141   -21.0   -10.1   -25.9
645.801   -40.6   -13.6   -13.9
647.461   -29.9   -28.5   -25.3
649.121   -11.6   -53.6   -36.6
650.781    24.5     9.4    20.9
652.441    12.9    25.8    13.9
654.102   -16.3    14.1   -22.4
655.762   -26.8    -7.9   -24.7
657.422   -19.3   -41.3   -25.7
659.082     2.5   -52.1   -19.2
660.742    24.9   -10.4     6.8
662.402     4.1    33.3     4.8
664.062   -14.0    29.7    -9.8
665.723   -39.0     1.1   -14.1
667.383    -9.4   -41.7   -17.9
669.043    27.5   -27.3    -2.2
670.703    22.8    -7.0     3.9
672.363     6.3     9.8    -3.0
674.023   -35.8     4.4   -24.5
675.684   -27.8    -1.6    -4.4
677.344    -4.0   -21.5    -5.3
679.004    26.7   -44.0    -8.3
680.664    28.6    -1.1     8.9
682.324    -6.8    23.0    -0.6
683.984   -49.8    -7.2   -42.7
685.645   -44.4   -14.9   -25.2
687.305     7.8   -17.8    12.9
688.965    44.8   -30.9    -0.3
690.625    43.6    -5.2    12.5
692.285   -11.0    15.1    -6.6
693.945   -61.2   -16.4   -45.5
695.605   -60.0   -12.7   -39.7
697.266    10.6   -16.4     7.9
698.926    50.0   -13.4     7.7
700.586    67.2   -18.8    -1.8
702.246   -28.3     5.9   -11.3
703.906   -66.3    -4.7   -46.2
705.566   -45.6   -25.0   -22.1
707.227   -26.0   -24.1   -16.3
708.887    48.9    -1.2     8.8
710.547    45.0     2.1     8.9
712.207    10.1    17.4     6.4
713.867   -56.2   -18.7   -47.2
715.527   -57.3   -20.0   -26.9
717.188   -19.5    -3.0     0.8
718.848    43.6   -18.6    -7.0
720.508    42.5    -1.3     8.1
722.168     9.1    11.9    10.9
723.828   -44.9   -25.4   -52.3
725.488   -52.1   -18.2   -16.8
727.148   -48.9    -9.3    -0.7
728.809     8.5   -14.4   -11.8
730.469    29.5   -19.5   -19.6
732.129    10.2    12.7    24.5
733.789   -17.6    -5.6   -23.5
735.449   -24.2   -24.3   -46.0
737.109   -11.2     6.7    11.1
738.770     5.1    -6.2     4.7
740.430     6.9    -3.4   -11.0
742.090    -8.5    -1.7     0.6
743.750    -8.6     0.4     4.0
745.410    -6.0   -19.0   -31.3
747.070    -6.8     0.0     7.3
748.730    -8.1     0.1     2.4
750.391   -21.1   -30.6   -26.2
752.051   -19.9   -33.6   -25.0
753.711    -7.8     2.0     8.7
755.371     8.0    -3.2   -11.0
757.031    13.7     0.5    -7.8
758.691    -7.9     5.2     3.5
760.352   -34.1   -32.2   -38.4
762.012   -29.9   -30.0   -16.2
763.672    -0.1    -2.8     0.9
765.332    27.2    10.4    -4.3
766.992    23.4    15.1    10.2
768.652    19.4    18.7    20.0
770.312   -28.6   -19.7   -32.5
771.973   -47.9   -37.0   -26.0
773.633     6.1    -7.2    -2.1
775.293    31.2     7.8     6.7
776.953    22.8    32.0    22.8
778.613    25.4    33.6    23.0
780.273   -33.2   -34.3   -37.0
781.934   -43.8   -42.3   -37.1
783.594   -46.7   -25.1   -11.0
785.254     3.7    -4.5    -6.5
786.914    40.5    17.4     6.1
788.574    19.8    33.2    19.7
790.234   -25.9   -16.7   -21.6
791.895   -33.1   -38.1   -41.9
793.555   -28.1   -23.0    -6.0
795.215     4.9    -0.1    -0.7
796.875    27.9    17.2     4.0
798.535    23.4    20.8     0.3
800.195   -23.8   -27.5   -26.3
801.855   -38.9   -41.4   -22.1
803.516   -25.6   -23.3   -16.5
805.176    -1.1    -3.1   -10.8
806.836    11.1    20.9    13.4
808.496     8.8    20.7     6.1
810.156    -2.1   -11.7   -19.5
811.816   -15.3   -26.3    -6.6
813.477   -15.3   -16.9    -8.7
815.137    -7.4    -8.1   -19.2
816.797    -1.3    24.4    18.3
818.457    -1.1     7.6    -9.3
820.117    -5.4   -30.5   -30.9
821.777     1.4   -22.1    -0.6
823.438    -4.6    -5.6    -4.8
825.098   -14.2   -15.1   -27.1
826.758   -23.7    -5.4    -7.5
828.418   -21.3    10.3     3.3
830.078    12.2   -23.5    -4.0
831.738    12.8   -24.1    -2.3
833.398    16.3    -2.4    16.2
835.059    -5.3   -11.8   -13.2
836.719   -29.0   -16.1   -16.3
838.379   -39.7    -1.0    -6.7
840.039     6.7   -17.9   -15.2
841.699    19.6   -10.9     2.4
843.359    32.8     7.1    20.5
845.020    16.4     2.8     2.3
846.680   -28.8   -28.8   -32.5
848.340   -43.7    -5.1    -4.4
850.000   -27.4    -1.9   -14.7
851.660    17.8    -4.5    -1.0
853.320    30.4    11.2    26.5
854.980    20.4    -2.6     5.1
856.641   -35.2   -27.2   -41.3
858.301   -44.0    -1.1    -5.6
859.961   -34.9     3.0    -7.7
861.621   -10.5   -11.3   -15.7
863.281    35.4     5.8    26.1
864.941    26.7     9.7    10.0
866.602   -35.1   -27.5   -41.7
868.262   -41.9   -25.8   -35.5
869.922   -26.8    -3.9    -7.0
871.582   -10.4    -2.4   -14.3
873.242    32.9    -1.8     6.2
874.902    10.0    -7.2    -3.0
876.562   -26.8   -30.4   -34.9
878.223   -47.3   -18.0   -24.5
879.883   -43.0    -7.5   -13.8
881.543    10.0    -6.9    -4.1
883.203    30.6     2.8     8.6
884.863    31.1   -11.9     5.3
886.523   -22.2   -22.1   -18.3
888.184   -41.9   -13.9    -9.7
889.844   -32.2    -9.3   -24.1
891.504    10.8   -10.2    -9.0
893.164    12.8   -10.2    -8.8
894.824    18.0    -5.6     0.3
896.484   -18.0   -27.2   -20.5
898.145   -43.0     2.3    -2.0
899.805   -39.5     5.6   -11.0
901.465    -7.4   -18.5   -32.3
903.125    16.2     2.3    22.8
904.785    18.2     8.3    26.7
906.445     3.6   -23.5   -27.1
908.105   -31.3    -7.4   -13.8
909.766   -36.3     4.0    -5.6
911.426     0.3   -17.7   -14.2
913.086     3.6   -23.6   -16.6
914.746    17.2    -0.7     7.4
916.406    -4.8   -13.0   -14.6
918.066   -11.9   -12.4   -14.0
919.727   -30.5    -4.3   -10.9
921.387   -20.4    -6.5   -14.2
923.047     3.3   -11.1    -6.5
924.707    18.3    -9.0     5.2
926.367    10.4   -11.6    -3.8
928.027   -19.3    -3.8   -14.9
929.688   -27.6    -0.2    -9.0
931.348   -23.5    -4.6   -14.1
933.008   -19.0   -10.5   -16.4
934.668    13.8    -9.8     2.2
936.328    12.8   -11.2    -9.8
937.988   -20.5     4.6    -7.0
939.648   -24.5     1.6    -6.3
941.309   -30.2    -7.7    -8.4
942.969    -3.7   -26.8   -21.1
944.629     8.8    -1.2    13.2
946.289    18.5     2.5    16.7
947.949     4.0    -7.9   -19.8
949.609   -23.5    -1.9    -5.7
951.270   -41.1    -6.8    -6.0
952.930   -13.4   -23.8   -25.2
954.590    11.5    -9.3    -1.4
956.250    16.2     9.3    13.4
957.910    11.4     2.3    -3.1
959.570   -14.7    -7.8   -11.3
961.230   -29.8    -8.1    -8.6
962.891   -28.6   -26.6   -28.6
964.551     8.4   -16.4     1.7
966.211    23.5     6.2    12.7
967.871    22.1     7.2     2.9
969.531   -12.2    -5.4   -12.9
971.191   -27.0    -5.3    -8.8
972.852   -34.5   -31.1   -32.2
974.512   -12.1   -25.0    -3.5
976.172    20.3     6.1    19.1
977.832    28.8     7.0   -12.4
979.492    -5.4     1.2    -2.0
981.152   -26.5     8.1     5.9
982.812   -28.6    -6.9    -5.6
984.473   -29.5   -37.1   -38.0
986.133    -8.7   -15.6     5.2
987.793    12.5    19.8    13.4
989.453    23.9     8.2    -8.1
991.113    -6.0    -3.3     1.3
992.773   -19.6    -8.2     2.9
994.434   -24.9   -32.2   -32.3
996.094   -24.0   -31.1   -21.5
997.754    -0.6    10.0    22.0
999.414     6.8    23.4    18.5
1001.074    14.8     0.8   -18.0
1002.734   -19.6     3.1     3.3
1004.395   -23.1   -27.5   -24.0
1006.055   -31.8   -39.3   -36.8
1007.715    -9.2    -1.3    13.0
1009.375     7.2    10.6   -12.3
1011.035    13.6     1.7   -16.7
1012.695     5.5    -2.9    -1.9
1014.355    -7.8   -13.1   -10.4
1016.016   -21.2   -28.2   -26.2
1017.676   -26.8   -27.4   -10.2
1019.336   -21.2    -7.4     1.0
1020.996    -1.5     5.1   -17.5
1022.656     8.8    11.2    15.1
1024.316    10.1    -4.8    -0.1
1025.977   -10.0   -22.5   -29.5
1027.637   -22.2   -32.6   -31.4
1029.297   -15.8    -6.6    -6.7
1030.957    -7.0    -3.8    -8.0
1032.617    12.4    -9.5   -16.8
1034.277    11.2    16.4    12.3
1035.938     7.8    11.6     8.2
1037.598   -14.2   -36.4   -29.1
1039.258   -38.7    -3.8    -8.2
1040.918   -26.7    -1.1   -11.8
1042.578    -5.3    -8.0   -16.1
1044.238    23.8     2.2    10.1
1045.898    14.3     3.0     3.4
1047.559    -2.7   -13.1   -16.8
1049.219   -26.3   -22.1   -16.0
1050.879   -34.1   -17.2   -16.7
1052.539    11.6    -3.3    -5.3
1054.199    17.5    14.2     4.0
1055.859    21.5     0.8     0.5
1057.520     0.6    -3.1   -10.8
1059.180   -16.2   -11.2    -5.3
1060.840   -29.5    -2.5   -12.5
1062.500    -1.8   -12.5    -2.3
1064.160    11.1    -0.4    13.6
1065.820    20.1     9.6    14.0
1067.480     6.8   -20.1   -21.0
1069.141   -12.2    -0.3    -3.0
1070.801   -23.3   -12.2    -8.2
1072.461   -14.3   -31.4   -34.6
1074.121     3.5    13.2    16.1
1075.781     7.1    16.7     9.2
1077.441    -0.2    -8.0   -15.4
1079.102    -2.0   -15.0   -13.2
1080.762   -28.2    -9.0   -16.0
1082.422    -9.8   -15.7   -21.1
1084.082   -11.4    -9.6   -14.0
1085.742     4.0    -3.4     1.7
1087.402    -0.8    -2.4   -12.2
1089.062     2.0   -21.1   -17.2
1090.723   -10.7    -6.0    -2.9
1092.383   -23.0    -2.2   -13.6
1094.043   -18.8   -12.0   -19.5
1095.703    -4.0     6.6     7.5
1097.363    -3.4     9.4    -0.2
1099.023     1.6    -3.4   -12.2
1100.684    -3.9    -8.8    -1.0
1102.344   -13.0    -3.8     0.8
1104.004   -16.4   -26.4   -24.5
1105.664    -9.7   -27.0   -23.6
1107.324    -7.2     5.6     9.5
1108.984     0.5    -4.9   -16.4
1110.645     2.0    -7.8   -10.6
1112.305     1.0    -8.1     0.7
1113.965    -9.7   -28.7   -18.5
1115.625   -18.4   -37.0   -29.7
1117.285   -13.1    -3.7    -6.1
1118.945   -13.2    17.3     3.3
1120.605    10.3    -3.2    -5.7
1122.266     9.0   -13.9    -3.1
1123.926    -5.7   -10.5    -0.2
1125.586   -21.1   -29.5   -28.6
1127.246   -22.8   -22.6   -23.6
1128.906   -20.6    -7.3   -12.7
1130.566    -9.5     6.1   -14.0
1132.227    14.6     5.6    -2.3
1133.887    -7.6   -30.2   -18.0
1135.547   -11.5   -27.1   -26.6
1137.207   -30.6   -27.8   -18.4
1138.867   -33.5    -1.0    -4.1
1140.527   -18.6     6.8   -17.2
1142.188    21.6    19.0    11.1
1143.848    22.6    -8.1     6.8
1145.508     6.2   -20.4   -13.2
1147.168   -27.3   -32.4   -17.7
1148.828   -35.8   -19.6    -3.2
1150.488   -28.6    -5.4   -23.5
1152.148    -0.3     4.8    -3.7
1153.809    13.4    21.6    26.7
1155.469    26.8   -15.1   -10.0
1157.129   -16.9   -46.1   -24.0
1158.789   -48.6    10.6    -6.8
1160.449   -34.8    11.0   -25.0
1162.109    -6.7     1.9   -14.3
1163.770    17.4    15.7    25.9
1165.430    27.7   -13.5    -4.8
1167.090     9.7   -38.0   -32.7
1168.750   -37.8   -21.1    -8.6
1170.410   -47.2     3.1   -10.4
1172.070   -32.6     2.7   -32.9
1173.730     3.0     9.1    -5.3
1175.391    34.5    12.4    24.0
1177.051    32.0    -6.9     7.4
1178.711   -18.4   -21.2   -12.2
1180.371   -49.0     1.0   -17.9
1182.031   -39.6     8.2   -13.7
1183.691    -8.7     3.6   -16.9
1185.352     9.7    -1.5    -0.4
1187.012    27.2   -19.4     2.4
1188.672    15.4   -23.9    -5.0
1190.332   -23.7    -0.9    -8.9
1191.992   -40.9     2.1   -29.0
1193.652   -42.0     0.0   -33.7
1195.312    20.0    -8.9    10.1
1196.973    19.8   -15.2    -5.4
1198.633    17.1   -19.4    -4.1
1200.293   -15.5     3.3    -2.7
1201.953   -26.8     4.1    -5.7
1203.613   -30.2    -8.2   -36.3
1205.273   -14.3    -1.5     1.6
1206.934     0.4   -18.6    -6.9
1208.594    15.4   -27.8   -15.5
1210.254   -11.7    13.9    10.6
1211.914   -18.8     4.9   -16.4
1213.574   -17.3    -1.8   -22.4
1215.234   -25.5    -5.1   -19.3
1216.895   -24.7    -5.8    -7.5
1218.555    14.5   -31.3   -12.9
1220.215    14.2    -2.1     7.3
1221.875     7.0    12.9    -5.3
1223.535   -15.5     2.5   -20.8
1225.195   -19.9    -1.6   -20.6
1226.855   -28.6   -12.8   -18.2
1228.516   -12.2   -27.6   -20.5
1230.176     6.3     2.3     9.6
1231.836     6.8     7.4   -11.4
1233.496    -2.4     9.3   -13.1
1235.156   -23.1     3.7    -2.4
1236.816   -28.2   -22.6   -32.5
1238.477   -17.0   -31.4   -36.1
1240.137    -0.6     2.2    21.2
1241.797    11.2     5.4   -18.2
1243.457     5.7    -5.1   -22.3
1245.117   -17.7     8.2     6.8
1246.777   -11.5    -5.1   -10.8
1248.438   -24.3   -41.2   -37.3
