# DRS4 export. File index 0, run_id=./medidas/run_20260925_132914
# Columns: t[ns] u1[mV] u2[mV] u3[mV]
Event #0  ts=2026-09-25 13:29:14.658  [SELECTED]
853.320   -33.6    -9.4   -13.2
1014.355   -40.0    15.6    -1.8
1035.938   -43.3   -11.7   -29.4
1037.598   -37.2   -16.1   -20.7
1045.898   -39.8    -7.3   -17.7
1047.559   -30.3   -20.1   -30.3
1055.859   -40.7   -13.2   -16.2
1057.520   -44.5   -14.7   -21.0
1067.480   -53.8   -18.9   -25.3
1077.441   -49.6   -22.8   -28.0
1079.102   -35.3   -24.3   -24.1
1089.062   -43.1   -15.1   -25.0
1099.023   -47.4    -2.8   -10.7
1108.984   -30.4    -6.5   -12.8
1150.488   -32.5    -3.8     2.1
1216.895   -32.6   -28.4   -23.1
1218.555   -36.8   -30.4   -27.4
1228.516   -40.1   -25.9   -18.1
1230.176   -37.5   -22.7   -26.3
1238.477   -40.7   -28.3   -20.0
1240.137   -36.8   -30.2   -27.5
1308.203   -31.1   -15.2   -30.4
1316.504   -30.6     3.4    -1.3
1318.164   -30.1    -1.8   -17.4
1432.715   -37.7    -5.9    -3.3
1442.676   -31.9   -13.9    -8.5
1444.336   -31.2   -14.4    -8.3
1497.461   -31.9   -10.7   -32.4
1507.422   -38.0   -14.1   -33.8
1517.383   -37.9   -23.6   -32.0
1519.043   -40.8   -21.0   -16.5
1527.344   -33.2   -30.7   -38.3
1529.004   -31.4   -21.1   -19.1
1535.645   -33.4   -14.7   -18.7
1537.305   -34.2   -18.1   -21.2
1547.266   -36.5   -27.3   -24.3
1565.527   -33.4   -10.1   -14.0
1592.090   -37.9    12.8   -16.9
1593.750   -33.7     0.0   -11.9
1602.051   -41.6     0.7   -15.9
1603.711   -41.0     9.0    -8.4
1612.012   -51.9    -3.7   -33.6
1613.672   -45.8     1.4   -15.9
1620.312   -38.7    -6.1   -23.1
1621.973   -52.0    -7.7   -32.8
1631.934   -43.9    -4.6   -26.7
1633.594   -38.3    -0.9   -29.1
1640.234   -37.5   -15.4   -18.6
1641.895   -38.7   -16.7   -20.0
1698.340   -40.1   -22.0   -19.4

Event #1  ts=2026-09-25 13:29:14.892  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
 38.184   -30.6     5.9   -17.7
 76.367   -35.8    -5.5    -7.8
 86.328   -45.4    -3.7    -9.3
 96.289   -51.6     0.3    -5.5
104.590   -52.0   -18.9    -7.6
106.250   -51.6   -19.6    -7.5
116.211   -46.4   -13.4    -9.7
126.172   -31.8    -4.5    -3.5
169.336   -30.5   -12.7    -3.8
199.219   -30.3   -23.0   -10.3
200.879   -35.8   -28.0    -3.4
202.539   -72.8   -87.4   -16.2
204.199  -132.1   -95.8     8.8
205.859  -182.1  -107.6     0.2
207.520  -167.9  -134.7   -29.3
209.180  -162.5  -138.2   -25.6
210.840   -84.3  -121.9     5.6
212.500   -55.1  -105.2   -13.5
214.160   -49.9   -40.9    12.4
215.820   -66.4   -23.6    -2.7
217.480   -72.4   -45.7   -41.6
219.141   -37.9   -39.1    11.0
225.781   -44.0    11.7   -13.5
227.441   -49.0    -5.5   -40.8
229.102   -42.6   -30.9   -17.9
235.742   -36.4    18.2    -6.2
237.402   -45.6   -12.7   -40.5
239.062   -34.3   -27.4   -16.9
245.703   -48.1     1.1   -29.6
247.363   -43.2   -18.9   -24.7
255.664   -34.9    -7.2   -35.1
257.324   -46.2   -13.6   -19.9
267.285   -34.5   -18.4   -33.4
268.945   -37.5   -12.7    -9.7
335.352   -32.1     5.8   -11.9
345.312   -32.6    -1.5    -5.2
346.973   -33.6    -2.5   -22.1
411.719   -35.7   -11.2    -5.6
421.680   -35.4     0.1    -1.6
431.641   -30.8    -5.9   -11.5
451.562   -31.3    -9.6   -17.2
459.863   -32.5   -13.2   -12.2
461.523   -40.0   -10.8    -5.2
463.184   -30.1    -8.1    -9.1
471.484   -44.4    -8.5   -11.5
473.145   -43.8    -5.5   -10.7
481.445   -40.4   -18.6   -25.7
483.105   -52.9   -11.1    -4.8
491.406   -37.3   -18.2   -25.1
493.066   -46.1   -15.9   -11.1
501.367   -50.9   -15.0   -20.5
503.027   -54.1   -13.3   -13.6
511.328   -47.8    -2.4   -15.6
512.988   -32.4   -18.8   -22.9
521.289   -42.6    -5.9   -20.7
522.949   -41.6    -5.8    -1.5
532.910   -34.1    -8.6   -15.2
597.656   -37.1   -18.3    -8.0
599.316   -38.9   -13.5   -13.0
607.617   -32.6   -47.0   -23.7
609.277   -42.0   -13.8   -11.2
619.238   -46.2    -8.1   -11.6
620.898   -31.3     1.9   -21.0
630.859   -35.6     1.2   -23.7
639.160   -34.7   -12.5    -4.4
640.820   -40.3     0.8    -6.5
652.441   -35.2    -3.3   -32.5
662.402   -31.0     5.4   -28.1
664.062   -31.3   -12.3   -15.5
674.023   -36.3   -17.9   -14.5
675.684   -32.1   -11.0    -5.2
685.645   -34.9   -19.3   -13.2
743.750   -30.2     2.4    -7.2
753.711   -31.6    -4.4    -2.4
763.672   -30.1   -15.8    -2.5
813.477   -41.3    -4.6   -17.9
833.398   -32.2     0.0    -3.5
835.059   -38.7   -26.9   -45.5
845.020   -37.1   -13.6   -32.7
901.465   -35.3   -22.3   -39.8
913.086   -35.8   -13.2   -37.4
923.047   -34.8   -14.8   -32.1
1007.715   -36.4     5.8   -11.5
1017.676   -35.6    -4.5   -21.9
1027.637   -31.8   -18.4   -31.7
1037.598   -37.9    -7.2   -11.4
1045.898   -32.7    -8.1    -9.1
1047.559   -33.7    -7.9   -10.6
1049.219   -34.7   -11.5   -12.6
1238.477   -31.1     4.4   -30.0
1248.438   -33.9     0.4   -21.7
1250.098   -33.4    -2.4   -37.4
1260.059   -34.2    -1.0   -27.5
1261.719   -31.0     9.4    -5.0
1268.359   -36.9     0.5   -36.3
1270.020   -31.5     6.2    -8.2
1279.980   -46.7     8.8   -10.3
1281.641   -34.3    13.2    -4.5
1301.562   -38.5     0.1   -20.4
1346.387   -33.4   -30.4   -26.5
1354.688   -37.7   -32.1   -12.9
1356.348   -30.5   -31.4   -23.7
1364.648   -30.2   -28.8    -8.4
1399.512   -31.9     3.9    -1.2
1401.172   -30.4   -36.7   -42.5
1409.473   -45.6     0.1    -2.4
1411.133   -38.6   -33.2   -40.5
1419.434   -58.1    -1.1   -14.1
1427.734   -38.0    -7.6    -4.0
1429.395   -52.8   -29.7   -40.3
1439.355   -45.1   -24.0   -24.8
1447.656   -32.3     0.2   -17.0
1484.180   -30.2   -20.2   -41.1
1557.227   -30.6   -14.5   -39.8
1660.156   -34.5    -8.5   -19.5

Event #3  ts=2026-09-25 13:29:16.747  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
  4.980   -36.9   -17.1   -29.1
  6.641   -37.0   -16.6   -29.3
 14.941   -31.5   -15.2   -27.7
 56.445   -33.7     5.7    -4.2
 68.066   -34.3    -4.5    -4.2
 96.289   -30.8   -14.3    -5.5
141.113   -41.3    -5.9   -14.8
142.773   -36.1    -4.8   -12.4
151.074   -43.5   -15.5   -12.7
152.734   -45.3    -7.0    -7.1
161.035   -36.6   -27.8   -22.6
162.695   -34.0   -17.7   -21.1
197.559   -55.3    -2.8   -10.8
199.219  -193.6   -49.9   -28.3
200.879  -238.4   -94.4   -26.9
202.539  -241.4  -235.5   -37.1
204.199  -195.9  -258.6   -55.5
205.859  -173.9  -218.3   -54.1
207.520  -135.2  -164.6   -75.7
209.180  -129.3  -169.9   -77.7
210.840   -73.3  -155.7   -41.7
212.500   -41.5  -112.1   -23.3
217.480   -75.8   -38.2   -26.3
219.141   -71.5   -43.7   -37.5
227.441   -39.5   -13.6   -17.8
229.102   -57.8    -6.0   -16.5
230.762   -39.9   -28.9   -33.7
237.402   -34.6   -15.6   -30.4
239.062   -50.4   -15.5   -12.3
247.363   -42.0   -13.4   -20.1
249.023   -42.0   -16.1   -24.8
257.324   -41.5     1.8    -8.7
258.984   -36.7   -14.5   -25.0
275.586   -31.6   -25.8   -28.1
277.246   -41.8   -16.3   -15.2
278.906   -43.6     0.0   -13.1
287.207   -40.8   -20.5   -14.3
288.867   -30.2   -11.0   -18.3
297.168   -41.5   -30.2   -21.8
298.828   -41.3    -4.7   -11.4
308.789   -37.5    -6.8     1.8
353.613   -31.5   -17.4   -12.6
361.914   -31.0   -32.4   -32.0
363.574   -43.9   -32.7   -30.0
371.875   -39.3   -28.6   -23.7
373.535   -51.9   -31.5   -32.7
375.195   -34.7   -29.1   -26.2
381.836   -34.5   -26.3   -25.5
383.496   -41.4   -21.5   -20.0
393.457   -36.3   -31.7   -22.1
395.117   -37.2    -7.7    -3.8
405.078   -31.4   -13.3   -10.3
695.605   -32.1     5.8    -9.9
707.227   -36.1    -5.6   -24.9
717.188   -30.8   -15.2   -37.5
796.875   -31.9     2.6   -28.9
806.836   -31.4     3.6   -19.6
874.902   -31.4     5.7   -15.4
884.863   -33.5    -3.6   -22.7
894.824   -39.0   -11.1   -24.7
896.484   -38.4   -14.4   -29.3
903.125   -33.5   -10.4    -6.9
904.785   -43.3   -17.0   -30.9
906.445   -43.0   -17.1   -30.9
914.746   -33.8    -1.7    -7.5
916.406   -33.6   -21.8   -31.9
926.367   -33.6    -8.3   -14.0
1009.375   -40.1   -10.9   -22.1
1019.336   -57.3   -12.5   -27.5
1020.996   -44.0   -24.7   -28.0
1029.297   -55.8    -0.4   -25.3
1030.957   -32.9   -37.7   -26.7
1039.258   -54.9    -2.2   -29.7
1040.918   -57.5   -17.0   -23.0
1049.219   -51.8   -12.6   -26.0
1059.180   -39.6    -0.8   -24.9
1067.480   -31.7     9.1   -12.9
1069.141   -32.1     8.8   -13.0
1133.887   -30.9   -45.0   -20.7
1178.711   -33.0    -2.3   -16.1
1187.012   -34.3    17.5    -5.6
1188.672   -36.0   -12.0   -32.9
1196.973   -46.5     3.9   -15.6
1198.633   -38.9    -1.1   -20.0
1200.293   -32.7   -11.5   -20.5
1206.934   -58.7   -14.3   -29.7
1208.594   -65.3    -1.0   -26.8
1215.234   -30.3   -12.0    -6.2
1216.895   -61.7   -14.9   -26.9
1218.555   -41.4   -16.3   -36.2
1225.195   -56.0   -13.1   -19.2
1226.855   -60.0    -8.3   -26.8
1235.156   -54.8   -22.6   -21.7
1236.816   -59.2     0.0    -8.5
1245.117   -30.4   -39.9   -42.7
1246.777   -54.2   -26.2   -21.7
1256.738   -44.5    -4.3   -17.8
1266.699   -30.6   -10.7    -8.6
1356.348   -34.9   -27.6   -21.9
1366.309   -30.2   -24.3   -26.3
1367.969   -32.6   -13.7   -18.5
1377.930   -43.4   -26.4   -19.8
1386.230   -33.0   -24.8   -14.8
1387.891   -41.7   -15.4    -9.3
1389.551   -44.9   -20.3   -19.5
1396.191   -38.8   -25.8   -25.2
1397.852   -39.0   -25.4   -24.4
1399.512   -37.1   -11.6    -4.7
1407.812   -32.6   -33.1   -25.7
1409.473   -43.6   -15.4    -9.1
1419.434   -37.0   -21.7   -21.5
1429.395   -33.8   -25.0   -32.1
1431.055   -30.4   -22.0   -26.3
1452.637   -33.1    -9.4   -27.5
1474.219   -30.5    -7.8   -22.2
1482.520   -35.6     1.8   -13.5
1492.480   -30.1    -6.1    -8.7

Event #4  ts=2026-09-25 13:29:16.955  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
  6.641   -45.9   -25.4   -20.2
  8.301   -36.9     9.6   -10.8
 14.941   -30.8   -37.7   -22.6
 16.602   -53.0   -16.9   -15.9
 18.262   -44.8    -1.1   -13.5
 24.902   -38.2   -43.5   -22.8
 26.562   -48.0   -24.3   -21.5
 36.523   -41.2   -36.1   -30.3
 38.184   -34.4    17.2    -0.3
 39.844   -34.7    17.2    -0.2
 48.145   -40.5    -4.4   -15.2
101.270   -30.1   -16.5   -15.1
111.230   -30.8   -31.4   -21.7
141.113   -31.3   -28.1   -28.4
195.898   -33.8    -7.3   -21.0
205.859   -36.4   -21.3   -20.4
210.840   -43.3   -23.2    14.2
212.500   -50.0   -26.9    11.7
214.160  -124.1  -101.5   -11.9
215.820  -144.7  -199.6   -25.2
217.480  -140.2  -231.4   -21.0
219.141   -99.0  -195.3   -15.1
220.801   -51.1  -131.2    10.7
222.461   -38.1   -72.6     2.1
224.121   -48.3   -81.5   -12.5
225.781   -66.5   -94.8   -25.0
227.441   -62.9   -95.8   -23.8
235.742   -34.2   -34.4   -32.1
245.703   -31.8    -6.9    -4.3
290.527   -34.6    10.1   -15.0
298.828   -35.6    -8.2   -12.3
300.488   -41.8    -3.3   -15.3
310.449   -46.8    -3.1   -30.6
312.109   -44.1    -1.7   -36.0
318.750   -46.2   -11.4   -16.1
320.410   -53.1    -9.6   -22.7
322.070   -38.3     4.1   -19.6
328.711   -40.1   -17.6   -10.0
330.371   -53.9    -7.4   -36.3
340.332   -51.4   -13.2   -22.3
341.992   -43.6    -2.0   -33.4
350.293   -31.2    -2.3   -15.6
351.953   -38.9     4.0   -20.1
361.914   -34.9     7.0   -13.8
449.902   -30.1   -24.8   -23.1
459.863   -30.8   -18.8   -23.9
469.824   -33.2   -23.9   -23.5
589.355   -30.8    10.7    -5.7
597.656   -33.0    -4.9   -13.5
599.316   -36.2    -0.8   -19.7
607.617   -33.9     4.3   -15.6
619.238   -38.8   -10.8   -23.0
630.859   -34.4   -13.6   -16.6
639.160   -38.5   -14.8   -28.3
735.449   -33.1    -4.7     1.0
755.371   -30.3   -12.5   -20.3
763.672   -33.6    -6.2    -9.0
773.633   -34.6   -17.7   -20.9
820.117   -38.6   -24.2   -14.5
830.078   -51.2   -32.6   -16.7
831.738   -35.3   -14.9   -17.1
838.379   -58.6   -37.9   -31.7
840.039   -55.1   -38.9   -26.9
850.000   -45.8   -38.3   -25.9
858.301   -44.1   -39.2   -31.5
859.961   -51.3   -44.7   -37.6
869.922   -30.9   -43.0   -29.6
989.453   -32.8   -29.2   -20.0
1034.277   -41.0   -10.1   -27.3
1035.938   -37.1   -13.3   -15.3
1044.238   -49.6   -19.1   -33.7
1054.199   -39.8    -8.8   -30.5
1055.859   -41.1   -28.2   -36.3
1065.820   -32.5   -28.5   -44.8
1168.750   -39.2    -5.0   -27.8
1170.410   -37.9   -23.5   -25.0
1178.711   -34.6    -0.1    -5.2
1180.371   -38.3    -3.9   -20.5
1188.672   -33.8     0.5    -7.0
1200.293   -30.5     4.1    -8.0
1245.117   -30.1   -12.9    -3.5
1246.777   -32.2     2.8    -8.6
1255.078   -36.9   -29.0   -31.2
1256.738   -37.8    -0.4   -10.2
1258.398   -38.0     0.0   -10.4
1266.699   -44.0   -22.6   -29.3
1268.359   -38.2    -3.0   -15.6
1276.660   -41.9   -12.0   -25.9
1278.320   -40.4    -5.1   -20.1
1286.621   -51.8    -7.6   -22.7
1288.281   -51.9    -2.9   -22.8
1296.582   -47.6    -7.5   -22.9
1298.242   -42.0    -2.0   -24.0
1306.543   -39.2    -3.8   -24.3
1308.203   -51.4    -9.8   -45.2
1316.504   -32.0    11.9    -0.4
1318.164   -43.6    -4.7   -48.6
1328.125   -33.3    -0.4   -27.2
1339.746   -30.7    -6.2   -14.4
1349.707   -31.2    -4.7   -15.0
1351.367   -32.2    -1.5    -3.4
1371.289   -33.4   -28.9   -19.7
1372.949   -31.8   -28.3   -20.7
1392.871   -32.6   -19.1   -18.4
1402.832   -31.6     5.7    -4.9
1414.453   -30.7   -10.2   -10.6
1495.801   -36.7    10.6     0.0
1505.762   -38.1     2.0   -15.2
1507.422   -39.4     2.6   -11.1
1517.383   -32.6     3.8   -21.2
1553.906   -32.0   -21.0   -21.9
1555.566   -31.5     0.6   -17.0
1567.188   -31.9    15.2    -2.6
1575.488   -41.0   -23.3   -39.8
1577.148   -37.4   -14.9   -31.3
1578.809   -31.4    13.7     0.1
1587.109   -35.4   -28.7   -31.8
1588.770   -39.0     6.5   -13.6
1598.730   -40.9    -1.1   -11.7
1610.352   -52.7     9.3   -12.6
1621.973   -43.6    14.3   -14.4
1631.934   -52.8    -8.3   -26.1
1633.594   -45.3   -12.1   -21.0
1641.895   -33.9    -1.7   -15.4
1643.555   -49.0   -19.7   -34.4
1653.516   -46.9   -11.3   -34.7
1655.176   -33.6   -35.5   -33.2
1663.477   -46.8   -13.5   -32.9
1665.137   -46.3   -40.7   -44.7

Event #5  ts=2026-09-25 13:29:16.995  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
 16.602   -33.5   -21.4   -15.8
 26.562   -37.5   -34.5   -29.2
 36.523   -41.5   -41.2   -33.6
 46.484   -31.2   -26.1   -19.4
 48.145   -31.2   -45.6   -32.6
 58.105   -33.9   -51.2   -32.6
205.859   -62.3   -19.5    -9.3
207.520   -85.8   -50.9   -24.2
209.180  -128.0  -125.3   -45.2
210.840  -136.4  -141.9   -46.6
212.500   -93.6  -131.8   -59.6
214.160   -75.2  -121.0   -54.2
215.820   -78.4  -104.8   -36.5
217.480   -54.0   -88.9   -41.3
219.141   -34.0   -78.8   -48.7
222.461   -30.8   -36.6   -23.7
486.426   -31.0     2.0   -14.9
488.086   -36.4    -7.6   -17.3
496.387   -34.0   -10.3   -17.8
498.047   -36.1    -8.8   -15.8
506.348   -45.9   -14.8   -25.9
508.008   -55.0   -26.5   -37.7
517.969   -62.3   -23.1   -37.6
519.629   -30.6   -16.3   -10.1
527.930   -47.0   -21.5   -30.7
529.590   -38.6   -18.9   -24.4
539.551   -36.5   -25.9   -35.6
551.172   -31.7     5.3    -6.6
562.793   -31.5     6.0   -14.9
574.414   -31.5    -5.6   -19.8
576.074   -32.1   -34.2   -24.0
584.375   -40.9   -23.3   -27.8
586.035   -45.3   -30.8   -39.7
587.695   -32.4   -43.4   -20.2
595.996   -47.9   -18.6   -36.8
597.656   -47.2   -55.4   -45.2
617.578   -32.3   -42.1   -19.2
675.684   -36.2    -5.8    -4.3
677.344   -37.8     9.1    -9.9
698.926   -37.1    15.8   -23.1
708.887   -35.9    13.5   -12.4
718.848   -30.1    23.1    -4.2
728.809   -30.1    30.1     1.5
738.770   -30.9    26.6   -10.3
758.691   -32.1    -1.1   -12.6
760.352   -31.5    22.2    -3.3
770.312   -49.9    19.0   -10.0
780.273   -36.5    -6.3   -28.9
781.934   -38.7    10.3   -15.2
790.234   -54.2     7.7   -12.5
800.195   -55.6     8.6   -15.8
801.855   -43.2     5.8   -23.5
811.816   -44.3     0.0   -19.9
821.777   -42.4    -5.9   -20.5
874.902   -31.3   -25.2   -24.2
886.523   -42.8   -17.9   -13.6
896.484   -36.1   -17.6   -15.0
904.785   -35.6   -43.0   -30.7
916.406   -35.3   -35.8   -27.5
918.066   -34.3   -24.2   -24.3
928.027   -39.3   -19.3   -19.1
982.812   -35.1     1.3   -13.3
984.473   -35.7     9.0   -17.4
1016.016   -30.2     5.3   -21.3
1037.598   -30.6   -26.5   -12.3
1102.344   -42.3     0.3   -12.3
1104.004   -36.4   -26.9   -37.2
1112.305   -34.6     1.2     3.3
1113.965   -37.0   -18.3   -29.6
1123.926   -38.9   -19.0   -24.8
1168.750   -31.1     7.1   -10.5
1178.711   -34.0   -16.8   -35.6
1198.633   -31.8   -22.2   -30.1
1200.293   -36.6   -15.9   -27.5
1208.594   -32.9   -16.8   -22.4
1308.203   -31.3   -26.0   -11.8
1318.164   -36.0   -36.2   -29.5
1421.094   -31.1    -5.8    -4.9
1441.016   -37.9   -10.5   -12.3
1450.977   -34.6   -16.1   -16.2
1459.277   -33.2   -26.1   -13.3
1460.938   -34.1   -18.5   -16.8
1548.926   -32.5    21.3     1.4
1558.887   -34.4    -2.7    -9.9
1567.188   -32.8    -6.1   -29.6
1568.848   -37.3    -2.4   -22.5
1570.508   -38.8     3.3   -14.6
1578.809   -30.9     3.4   -22.1
1580.469   -44.3   -14.1   -35.7
1588.770   -32.5    12.5   -12.4
1590.430   -39.6   -28.3   -34.2
1598.730   -32.1    22.8     0.0
1600.391   -42.9   -20.5   -37.0
1602.051   -37.9   -31.3   -42.5
1610.352   -41.0    -1.1   -25.3
1620.312   -41.7   -22.1   -24.8
1621.973   -43.0   -37.7   -18.7
1631.934   -32.8   -20.8   -18.5
1686.719   -36.5   -23.8   -16.7
1688.379   -36.8     8.6    -0.2
1698.340   -43.7    -8.8   -21.0

Event #8  ts=2026-09-25 13:29:18.644  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
  0.000   -34.1   -15.2   -19.3
  4.980   -46.1   -26.2   -34.4
 13.281   -43.4   -17.7   -14.4
 71.387   -32.4    -9.8   -16.8
117.871   -31.5   -40.5   -30.9
190.918   -31.9   -10.4   -28.0
192.578   -34.9   -36.3   -26.7
202.539   -31.0   -40.8   -24.6
209.180   -42.1   -15.5   -26.6
210.840  -135.3  -141.0  -131.3
212.500  -129.2  -197.1  -152.7
214.160  -135.9  -196.4  -150.2
215.820   -37.3  -138.1  -125.6
217.480   -32.3  -124.2  -118.4
219.141   -64.5   -86.9  -106.0
220.801   -63.1   -95.7  -135.8
222.461   -51.8   -68.6   -92.2
258.984   -32.0     5.9   -17.0
267.285   -31.8    23.3    -1.1
268.945   -41.2    15.8   -10.0
288.867   -44.4     8.3   -21.0
298.828   -41.0     0.5   -22.1
300.488   -34.4   -18.6   -40.4
308.789   -31.8    15.7   -20.3
318.750   -33.3    15.3    -6.9
328.711   -44.7     7.0   -21.9
358.594   -36.6     9.8   -10.5
444.922   -33.3    -6.3   -14.2
454.883   -30.2    -1.5   -19.6
456.543   -40.2   -15.6   -24.5
476.465   -45.1   -20.2   -38.1
486.426   -37.9   -18.1   -32.8
496.387   -50.1   -32.1   -29.7
498.047   -35.5   -26.8   -14.3
506.348   -42.0   -37.9   -26.2
508.008   -42.5   -37.3   -24.4
517.969   -30.1   -23.8   -14.0
574.414   -30.4    -7.2   -25.2
595.996   -38.6    -7.0   -16.4
615.918   -34.2    -9.4   -23.1
624.219   -32.7     4.5    -9.7
635.840   -32.7   -17.0   -17.4
645.801   -31.1   -32.4   -19.8
647.461   -36.3   -34.5   -30.1
670.703   -30.2     7.2    -3.6
680.664   -43.9    -0.2   -20.0
688.965   -40.6     7.9    -8.5
690.625   -38.9    11.5   -16.3
692.285   -30.3     1.7   -16.6
700.586   -47.4    -0.8   -14.4
702.246   -48.7     1.6   -29.3
710.547   -45.0     1.4   -15.7
712.207   -31.5   -25.8   -30.3
720.508   -36.0     6.2   -10.5
730.469   -30.4    -0.7   -12.2
732.129   -34.9    -4.3   -25.6
785.254   -31.2   -17.8   -43.8
795.215   -34.4     6.2   -18.4
803.516   -45.9    -4.7   -16.8
805.176   -36.0   -20.6   -17.0
813.477   -40.7   -11.8   -22.9
823.438   -31.8    -6.9   -11.6
825.098   -41.6   -16.4   -15.9
843.359   -38.6   -14.0    -9.0
869.922   -38.6    11.0   -20.2
879.883   -52.7    -3.9   -21.8
888.184   -43.4   -16.8   -19.8
889.844   -54.2    -5.6   -27.1
891.504   -56.7    -5.6   -28.3
898.145   -37.4   -17.6   -17.2
899.805   -63.0   -14.2   -34.9
908.105   -42.1   -14.0   -20.4
909.766   -59.7   -12.1   -23.9
911.426   -38.3    -5.3   -24.8
918.066   -41.8   -13.4   -15.6
919.727   -51.7    -9.6   -30.9
928.027   -40.7   -10.5   -21.5
937.988   -35.4    -7.9   -19.5
947.949   -35.5    -1.5   -22.3
956.250   -32.6   -24.0    -6.8
957.910   -33.4    -4.1    -1.2
959.570   -32.8     7.5   -17.2
967.871   -30.7    -3.1    -3.4
979.492   -30.5    -5.4   -29.5
991.113   -35.6    -9.8   -35.9
1001.074   -32.9    -6.3   -40.2
1002.734   -33.7     0.2   -13.1
1012.695   -45.5   -24.2   -25.3
1014.355   -46.1   -21.1   -23.4
1022.656   -39.1   -12.6   -16.2
1024.316   -47.3   -16.6   -22.9
1034.277   -49.1    -7.4   -30.5
1035.938   -32.5    -6.4   -23.1
1044.238   -49.2    -3.6   -18.5
1054.199   -42.7   -12.3   -14.0
1055.859   -37.2    -4.8   -21.4
1064.160   -38.8   -15.5   -18.8
1065.820   -35.8    -5.0   -21.8
1075.781   -33.5   -18.3   -33.2
1123.926   -35.3    -4.6   -14.1
1135.547   -35.3     2.3    -4.5
1145.508   -37.0    -9.7   -21.6
1147.168   -31.8     0.0    -7.0
1153.809   -41.4   -10.0   -20.8
1155.469   -40.2    -8.2   -19.8
1165.430   -32.4    -1.1   -16.3
1175.391   -37.2     4.3    -7.0
1177.051   -35.6   -17.5   -27.5
1187.012   -33.4    -9.8   -17.1
1243.457   -30.7    -5.5   -17.9
1245.117   -32.1    -0.4   -19.6
1266.699   -39.5    -7.1   -16.2
1319.824   -30.5    -6.4   -17.4
1396.191   -39.2    -6.8   -21.2
1406.152   -41.0   -27.8   -21.1
1407.812   -35.7   -17.6   -18.8
1416.113   -32.6   -17.5   -26.9
1417.773   -38.1   -28.6   -26.4
1427.734   -33.2   -20.9   -12.6
1436.035   -31.9   -20.9   -23.0
1437.695   -36.5   -31.2   -18.5
1467.578   -32.4   -21.3   -16.6
1477.539   -33.7   -28.7   -27.5
1479.199   -30.1   -30.6   -20.5
1487.500   -32.9   -10.7   -18.8
1497.461   -30.1   -21.7   -31.4
1621.973   -38.2    -1.5   -22.5
1631.934   -35.7    -9.1   -30.6
1633.594   -38.3    -6.9   -13.6
1643.555   -30.1   -21.4   -18.1
1680.078   -34.8   -12.3   -14.9
1690.039   -41.9   -22.5   -23.0
1691.699   -34.0   -14.2   -18.9

