# DRS4 export. File index 0, run_id=./medidas/run_20260925_105124
# Columns: t[ns] u1[mV] u2[mV] u3[mV]
Event #2  ts=2026-09-25 10:51:28.194  [SELECTED]
  t[ns]  u1[mV]  u2[mV]  u3[mV]
361.914   -22.1     4.6   -15.7
363.574   -40.1   -18.1   -16.6
365.234   -40.4   -32.6   -28.6
366.895   -10.1   -42.7   -13.4
368.555    23.1     6.3    14.1
370.215    22.1    24.0     8.0
371.875     4.5    26.0    -7.0
373.535   -32.4    -7.3   -15.1
375.195   -41.4   -37.1   -28.4
376.855   -22.1   -48.1   -21.7
378.516     1.8   -15.8     7.3
380.176    31.0    32.7     7.1
381.836    24.4    32.6     2.7
383.496   -32.0    -5.7   -16.5
385.156   -39.7   -46.5   -29.3
386.816   -30.7   -56.8   -25.3
388.477     4.2   -13.6    -4.5
390.137    13.1     6.9     5.3
391.797    17.4    35.1    12.2
393.457     5.0    22.3    -5.2
395.117   -36.4   -36.4   -27.6
396.777   -32.5   -48.1   -15.9
398.438   -10.5   -35.6   -18.5
400.098    15.5    37.5    22.6
401.758     7.6    36.3     5.3
403.418     4.7    35.0     2.9
405.078   -15.3   -17.0   -27.1
406.738   -32.7   -47.9    -9.9
408.398   -19.5   -23.9   -16.1
410.059    -5.1   -10.8   -18.7
411.719     7.1    42.3    15.8
413.379     2.0     1.9   -15.3
415.039   -20.9   -45.9   -13.7
416.699   -21.3   -45.7   -14.3
418.359   -20.3   -32.3    -8.2
420.020   -10.1    -7.0   -13.8
421.680    -8.0    15.0    -8.7
423.340    -2.1    26.5     0.0
425.000    -4.5    -0.3    -6.2
426.660     0.3   -36.6   -17.3
428.320   -10.7   -28.2    -1.2
429.980   -13.9   -23.5    -4.5
431.641   -17.7    12.1   -16.2
433.301    -9.2    10.3   -17.7
434.961    -1.4    -6.7    -1.4
436.621     0.8   -24.3    -4.9
438.281     7.4   -32.4   -14.5
439.941     1.3   -17.6    -2.4
441.602   -23.0    12.6    -8.9
443.262   -25.0   -11.2   -16.4
444.922   -16.6   -12.3   -14.8
446.582    22.2   -16.7    -0.7
448.242    12.9   -11.0     4.1
449.902    -8.7     3.5    -5.9
451.562   -36.4     3.5   -23.6
453.223   -38.3    -6.1   -17.2
454.883    -9.9   -18.0   -10.2
456.543    10.8   -19.7   -11.3
458.203    23.6    -4.9     4.7
459.863    -0.8     6.1     1.9
461.523   -18.9     1.1   -19.5
463.184   -39.4   -13.0   -26.9
464.844   -30.2   -15.2    -8.5
466.504     8.1   -20.9   -11.5
468.164    19.2    -8.7     8.2
469.824     8.6     9.4    10.7
471.484   -13.7     5.2   -15.0
473.145   -25.7    -3.0   -24.4
474.805   -18.9   -22.7    -7.7
476.465     0.5   -24.6    -9.6
478.125    14.4   -17.2    -8.7
479.785    10.1    11.6     4.4
481.445    -8.7     6.4    -2.6
483.105   -18.7    -5.2   -16.3
484.766   -18.0   -23.0   -13.4
486.426    -3.8   -17.7    -4.2
488.086     3.0    -8.7    -6.7
489.746     2.1     5.6    -6.2
491.406    -9.9     3.3    -3.5
493.066   -14.2    -5.9   -10.3
494.727    -6.0   -23.0   -12.4
496.387    -6.4   -21.6   -13.9
498.047    -7.7    -8.9    -9.7
499.707    -8.3     2.2    -5.6
501.367    -2.0     3.5    -7.9
503.027    -4.1     2.3    -2.8
504.688    -1.7    -7.4    -1.7
506.348    -0.4   -24.6   -16.9
508.008   -11.0   -16.2   -12.3
509.668   -18.0     5.3    -6.7
511.328   -18.3     5.8    -7.3
512.988     4.9    -2.3     7.4
514.648     2.3    -4.2     4.2
516.309    -0.9   -20.7   -18.7
517.969   -12.7   -22.2   -17.7
519.629   -24.9    -2.6    -7.1
521.289   -11.8     6.2    -9.6
522.949     2.2    -2.4    -7.4
524.609     6.4    -7.8    -0.4
526.270     8.1   -13.0    -5.9
527.930    -7.3   -20.2   -15.2
529.590   -14.4   -14.8   -16.1
531.250   -23.7    -0.3    -8.9
532.910    -9.2     2.8    -1.9
534.570     1.3    -1.1    -1.0
536.230    12.8   -14.1    -6.3
537.891     3.4   -18.3   -10.2
539.551   -15.2    -9.2   -10.5
541.211   -24.5    -1.7   -13.6
542.871   -22.9    -0.1    -8.8
544.531    -5.0    -4.3    -6.7
546.191     9.5   -19.6    -8.4
547.852     1.0    -5.7    -5.6
549.512     3.6    -8.7    -2.3
551.172   -29.4     1.4   -15.9
552.832   -20.7     1.2    -6.0
554.492    -6.1   -11.6   -11.1
556.152    -0.6   -22.4   -15.8
557.812    18.0    -9.0     7.4
559.473     1.7     0.8    -3.4
561.133   -22.5    -0.1   -11.9
562.793   -35.2     5.9    -5.9
564.453    -6.2   -31.7   -27.8
566.113     1.1   -33.5   -14.9
567.773    21.1     2.4    10.9
569.434    14.4    10.1    -3.1
571.094   -25.7     9.7    -9.3
572.754   -35.5     4.9    -9.1
574.414   -36.6   -17.6   -27.8
576.074    -4.1   -38.0   -16.1
577.734    19.7   -17.5    15.2
579.395    26.1     5.2    -6.9
581.055     3.9    12.0    -6.3
582.715   -48.1     0.0   -16.3
584.375   -45.9    -5.4   -21.9
586.035    -0.7   -35.7    -3.3
587.695    25.6    -8.9    13.3
589.355    33.3     2.8     5.6
591.016    -6.4    15.0    -6.5
592.676   -27.4    12.3   -10.9
594.336   -44.2   -19.0   -27.4
595.996   -35.1   -32.0   -25.6
597.656    15.7   -24.0    -0.2
599.316    24.2    18.4     5.8
600.977    26.2    18.4    10.7
602.637   -30.1    -1.9   -18.3
604.297   -36.2    -4.7   -21.2
605.957   -37.1   -33.3   -26.2
607.617    13.0   -25.1     0.3
609.277    29.7     0.0    14.4
610.938     4.9    20.7    -6.2
612.598   -20.6    10.7   -14.9
614.258   -39.1    -8.2   -20.7
615.918   -27.5   -28.3   -21.2
617.578   -16.4   -35.0   -17.6
619.238     0.2   -27.8     0.0
620.898    20.0     8.6     4.1
622.559    -2.5    22.3    -2.9
624.219   -34.7     3.8   -13.4
625.879   -33.4   -27.0   -28.7
627.539   -11.2   -38.4   -26.6
629.199     7.8   -13.7     7.7
630.859    15.0    -1.5     5.3
632.520     1.1    22.1    -7.8
634.180   -26.3    17.3   -10.8
635.840   -17.1   -39.4   -24.0
637.500    -3.1   -36.3   -12.6
639.160    13.3     0.5    -0.1
640.820     6.1    23.6    -0.2
642.480    -9.4    17.8    -9.7
644.141   -25.9    -3.5   -16.7
645.801   -19.2   -25.1   -14.5
647.461    -5.7   -32.2   -13.8
649.121     6.7    -5.2     6.1
650.781     3.9    24.3    12.4
652.441    -8.3    34.5    -0.3
654.102   -17.1   -15.8   -23.5
655.762   -20.8   -33.2    -9.8
657.422    -5.6   -36.4    -6.0
659.082     3.8   -23.8   -16.1
660.742     0.3    21.3     7.6
662.402   -11.1    33.7    -2.6
664.062   -13.6   -14.8   -23.1
665.723   -18.7   -28.8   -15.6
667.383     2.4   -31.5    -5.1
669.043    -0.3   -18.1    -5.4
670.703    -1.8    15.5    -2.6
672.363    -8.4    28.0    -3.0
674.023   -18.4   -14.8   -18.3
675.684    -8.4   -43.5   -18.1
677.344     5.2   -34.9    -7.5
679.004     6.8    -4.6     1.0
680.664   -18.9    24.3    -9.2
682.324   -20.3    16.2   -10.2
683.984   -20.6   -17.7   -15.0
685.645     9.7   -47.1   -16.1
687.305    10.2   -40.8    -5.9
688.965    -2.3     2.9    -1.1
690.625    -5.0    14.6    -3.8
692.285   -23.0    11.7   -11.4
693.945   -17.3   -17.5   -16.3
695.605    11.1   -38.1    -7.2
697.266    13.6   -41.1    -4.7
698.926     0.0    10.7    -5.0
700.586   -27.0     4.7    -8.5
702.246   -25.5     3.1    -8.1
703.906    -8.0   -21.6   -16.1
705.566     4.5   -31.7   -18.7
707.227    13.1   -11.1     4.6
708.887     3.4     0.8    -6.5
710.547   -33.6    18.0   -11.7
712.207   -28.2     4.6    -5.9
713.867   -13.8   -19.9   -14.3
715.527    13.9   -32.4    -6.2
717.188     3.1    13.0    -0.4
718.848    -9.8    11.8   -11.1
720.508   -24.3     5.9   -19.9
722.168   -16.4   -18.0   -12.6
723.828     8.3   -27.6   -11.0
725.488    18.6   -11.6     6.9
727.148    18.0    -2.3     7.5
728.809   -11.5     9.4   -11.9
730.469   -41.2    -2.6   -14.2
732.129    -8.4   -20.2    -6.6
733.789    22.7   -19.1     0.0
735.449    25.6    -3.3     5.8
737.109     9.0     8.5    -2.8
738.770   -28.3     3.5   -19.3
740.430   -43.9   -11.5   -15.7
742.090   -27.9   -17.8   -14.1
743.750    10.8   -22.7   -11.1
745.410    35.0     0.0    15.4
747.070    15.3    13.8     1.8
748.730   -43.2    -7.2   -31.3
750.391   -48.2   -18.3   -22.1
752.051    -1.7   -17.1    -9.4
753.711    29.2    -4.5    -0.4
755.371    30.7     6.5     8.1
757.031    12.9    14.4     4.5
758.691   -27.1    -0.9   -20.9
760.352   -50.4   -19.4   -18.4
762.012    -8.1   -19.5    -4.2
763.672     6.7   -17.9    -4.0
765.332    21.6    15.5     8.1
766.992   -19.6     3.0   -10.4
768.652   -24.4    -0.2   -15.4
770.312   -39.6   -27.1   -23.1
771.973    -6.4   -16.0    -9.2
773.633    12.1    -5.5    -2.3
775.293    35.2     1.6    -0.7
776.953   -10.5    -1.5    -8.4
778.613   -37.8   -11.1   -23.8
780.273   -41.8   -23.6   -27.6
781.934    -8.6   -13.1    -0.1
783.594    -1.5   -10.0     2.6
785.254    10.1     1.6     2.7
786.914   -14.4    -6.7   -15.4
788.574   -26.2   -13.1   -24.3
790.234   -32.8   -16.3   -19.1
791.895    -9.8   -15.5   -15.0
793.555    31.8     6.4     7.6
795.215    15.1     7.6     5.0
796.875   -13.1   -10.5   -17.4
798.535   -33.0   -16.6   -15.7
800.195   -33.8   -13.9   -15.4
801.855   -21.5   -10.9   -16.1
803.516     0.1    -5.0    -0.7
805.176    20.5    -2.8    -4.0
806.836     1.9    -8.5   -13.8
808.496   -21.3    -1.8    -8.1
810.156   -31.0   -10.0   -26.5
811.816    -4.3   -14.0     2.0
813.477     0.6    -9.9     6.6
815.137    15.2    -8.1    -4.3
816.797    14.4    -4.9    -9.9
818.457   -19.3     3.9    -5.4
820.117   -32.1     0.7   -19.2
821.777   -20.9   -22.1    -8.6
823.438     0.8    -7.6    11.3
825.098    21.2   -10.0   -10.3
826.758    23.5   -10.7   -11.2
828.418   -28.6    11.5    -4.6
830.078   -29.1     1.1   -18.7
831.738   -30.4   -24.6   -28.5
833.398    11.2   -17.2    -1.2
835.059    28.2   -10.5    -3.4
836.719    13.0     1.7    -2.5
838.379   -20.2     7.6   -10.4
840.039   -38.8   -11.0   -21.8
841.699   -34.8   -19.4   -19.2
843.359   -10.1   -24.1   -17.6
845.020    23.0    -3.9     8.9
846.680    15.6     5.1     0.0
848.340   -20.5     7.0   -11.5
850.000   -41.9    -5.6   -23.6
851.660   -22.1   -22.6   -20.1
853.320    21.2   -19.7     7.5
854.980    27.5    -2.0     1.5
856.641    16.7     4.5    -4.0
858.301   -27.7     5.7    -8.4
859.961   -37.4   -13.5   -26.9
861.621   -23.8   -21.3   -21.7
863.281    13.2   -22.5     1.3
864.941    27.2     3.3     0.6
866.602   -25.1     3.7    -5.2
868.262   -36.9     2.8   -11.1
869.922   -45.8   -11.2   -28.5
871.582   -20.5   -21.0   -18.3
873.242     0.8   -14.9     1.8
874.902    33.3     0.0     0.8
876.562    15.8     1.9    -7.5
878.223   -46.1     1.9   -32.7
879.883   -45.3   -11.5   -23.6
881.543   -20.0   -23.1   -19.6
883.203    19.5    -5.5     7.1
884.863    33.4     2.4    11.7
886.523    33.1     1.4     7.8
888.184   -44.2    -6.5   -18.3
889.844   -45.3   -10.2   -17.9
891.504   -18.8   -20.1   -14.3
893.164    27.7    -4.8     4.2
894.824    29.0    -3.7     6.2
896.484    20.8     9.7     8.2
898.145   -31.7   -11.2   -23.2
899.805   -41.1   -19.0   -20.2
901.465   -21.8   -19.1   -12.9
903.125    17.1   -11.6    -2.8
904.785    25.2    -0.5     7.8
906.445    15.5    12.7     3.7
908.105    -7.4     4.0    -9.5
909.766   -38.8   -17.9   -19.0
911.426   -29.1   -21.0   -16.8
913.086    14.2   -10.8    -2.1
914.746    20.7    -6.4    -3.4
916.406    15.3    11.3     2.9
918.066   -14.0     3.0    -7.2
919.727   -26.0   -21.1   -25.9
921.387   -22.4   -29.1   -13.3
923.047   -10.8   -19.2    -5.7
924.707     8.5    -9.2    -7.7
926.367    14.3    16.3     4.4
928.027     5.2    19.5     4.0
929.688   -15.3   -12.1   -19.0
931.348   -19.0   -36.0   -17.6
933.008   -28.1   -31.5   -13.8
934.668   -13.4   -14.8   -11.2
936.328     9.6    22.4    13.2
937.988    11.8    20.0    11.7
939.648   -11.3   -26.1   -16.4
941.309   -22.7   -34.4   -17.6
942.969   -24.0   -37.7   -22.0
944.629   -14.8   -15.0   -15.5
946.289    11.5    21.3     5.1
947.949    14.0    22.2     5.7
949.609     9.5     1.6    -3.8
951.270    -7.1   -18.4   -10.3
952.930   -29.0   -37.6   -30.3
954.590   -31.4   -36.2   -29.4
956.250   -19.4    -3.7    -9.4
957.910    15.1    25.3     6.3
959.570    27.0     4.4     0.7
961.230    -6.3   -21.3    -6.1
962.891   -26.5   -36.0   -28.1
964.551   -41.3   -37.7   -33.9
966.211   -25.6     0.8    -3.9
967.871     5.0    23.3     5.9
969.531    22.8    12.0     3.6
971.191     2.8   -15.6    -2.2
972.852   -20.4   -36.6   -27.3
974.512   -38.5   -31.2   -28.9
976.172   -21.9    12.1     0.4
977.832     5.3    19.8    -3.5
979.492    30.1    -0.6     5.3
981.152    16.4   -19.1    -2.5
982.812   -24.1   -36.2   -29.4
984.473   -38.0   -21.2   -15.2
986.133   -24.0    12.6   -11.1
987.793    -3.1    14.4    -9.9
989.453    21.6     2.8     1.6
991.113    13.6   -17.5     3.2
992.773     4.1   -29.6   -20.1
994.434   -36.6    -3.8   -13.6
996.094   -30.3    13.1   -11.5
997.754    -9.3     3.3   -15.4
999.414    17.9    -7.3     0.0
1001.074    21.9   -16.9    -0.1
1002.734    -8.7   -18.6   -16.6
1004.395   -20.0   -14.3   -13.0
1006.055   -38.6    11.5   -11.2
1007.715    -1.1    -8.7   -14.3
1009.375     5.7   -13.3   -11.1
1011.035    16.5   -18.3    -0.8
1012.695    -6.9    -5.3    -7.7
1014.355   -17.5     1.8   -13.4
1016.016   -33.6    10.1   -15.9
1017.676   -20.9    -4.6   -15.9
1019.336     3.4   -19.4    -8.6
1020.996    23.8   -24.3     3.3
1022.656    12.0     0.1    -2.4
1024.316   -10.3    10.3    -4.4
1025.977   -35.1     6.6   -12.9
1027.637   -31.5    -9.3   -23.3
1029.297   -21.7   -19.2   -21.4
1030.957    16.6   -18.9     1.4
1032.617     6.5     2.6    -3.0
1034.277    -6.8     8.2    -4.3
1035.938   -40.2     5.4   -14.9
1037.598   -31.1   -14.4   -26.2
1039.258   -13.0   -25.3   -22.1
1040.918    10.9   -19.5     2.4
1042.578    23.4    -8.5     6.4
1044.238    -4.8     7.3    -6.3
1045.898   -36.9     1.6   -19.6
1047.559   -24.3   -13.6   -17.2
1049.219   -14.4   -20.6   -12.9
1050.879    16.3   -16.2    -1.1
1052.539    14.9     0.3     9.6
1054.199   -14.8     9.1    -9.5
1055.859   -34.8    -6.5   -25.1
1057.520   -24.8   -12.3    -7.8
1059.180    11.6   -11.4   -12.6
1060.840    21.3   -20.4   -13.4
1062.500     5.9    -1.3     8.4
1064.160   -21.9    -0.4   -26.0
1065.820   -33.6   -12.3   -30.8
1067.480   -21.5   -14.2    -2.3
1069.141     3.8    -3.1     6.5
1070.801    16.9   -13.4    -7.7
1072.461     8.8    -6.6    -7.9
1074.121   -20.4     2.0    -6.8
1075.781   -26.2   -17.0   -18.4
1077.441     1.0    -5.9    -4.9
1079.102     3.3    -2.4    -0.4
1080.762    19.9    -3.4    -2.6
1082.422    -6.1    -7.8   -10.8
1084.082   -36.8   -13.9   -17.5
1085.742   -39.3   -11.5   -14.9
1087.402    -9.3    -8.6   -14.7
1089.062     5.6    -5.0    -4.5
1090.723     7.4     1.6     1.9
1092.383     4.9    -2.4    -0.2
1094.043   -31.6   -25.7   -25.1
1095.703   -33.2   -12.9   -17.7
1097.363   -13.4    -2.5    -6.6
1099.023    21.6     0.8     8.4
1100.684    17.0     6.8     4.8
1102.344    14.1     1.5    -2.3
1104.004   -21.3   -17.8   -14.3
1105.664   -42.2   -26.3   -21.1
1107.324    -8.8     0.3   -11.0
1108.984    20.9    15.3    13.7
1110.645    26.2    13.2     7.7
1112.305     3.6   -16.1   -15.8
1113.965   -28.8   -26.8    -9.5
1115.625   -33.8   -19.3   -14.4
1117.285    -7.5    -3.8   -17.9
1118.945     1.4    10.0    -0.7
1120.605     9.4   -18.3   -14.9
1122.266   -12.4   -31.3   -14.7
1123.926   -24.2   -30.4   -14.3
1125.586   -25.2    -9.0   -17.3
1127.246   -13.6    -1.5   -14.6
1128.906     6.0    14.9     9.2
1130.566     9.3     2.3     1.8
1132.227    10.5   -12.5   -12.2
1133.887   -15.8   -25.3   -11.4
1135.547   -14.5   -14.5   -10.4
1137.207   -14.5     9.9    -4.9
1138.867   -10.4    17.5    -7.1
1140.527    -6.9     3.6    -5.0
1142.188     1.0   -26.6    -9.0
1143.848     2.8   -26.6    -6.8
1145.508    -2.5   -12.9    -6.3
1147.168   -17.1     7.4   -11.1
1148.828   -20.4     8.8   -14.2
1150.488   -17.9     1.8   -15.8
1152.148     7.3   -25.0    -3.1
1153.809    20.7   -22.0     3.6
1155.469     9.0    -5.7    -5.5
1157.129   -22.7    14.1   -11.3
1158.789   -37.9     4.2   -14.5
1160.449   -24.6   -17.1   -21.1
1162.109    -1.6   -29.8   -16.7
1163.770    18.9   -12.5    11.5
1165.430    18.6     1.4    -1.4
1167.090   -22.3     0.7   -16.3
1168.750   -46.7     1.2   -14.8
1170.410   -48.1   -11.0   -22.4
1172.070    21.2   -19.4    -3.5
1173.730    37.3    12.0    17.3
1175.391    37.3    10.3    17.9
1177.051   -12.0     1.6   -15.4
1178.711   -59.3   -15.5   -28.9
1180.371   -55.1   -21.7   -29.3
1182.031   -15.4   -20.5   -11.4
1183.691    40.5    -2.6    13.1
1185.352    29.4     9.9    11.2
1187.012   -19.3     1.0   -16.7
1188.672   -58.1   -23.6   -32.3
1190.332   -22.3   -29.1   -19.1
1191.992    12.3   -10.5     4.2
1193.652    41.3    15.6    16.5
1195.312    28.2    12.5     3.2
1196.973   -16.0     1.5   -12.2
1198.633   -48.3   -15.7   -19.2
1200.293   -47.8   -33.1   -33.9
1201.953    15.4    -5.6     1.2
1203.613    16.2    -4.1     1.1
1205.273    35.8    16.0     9.0
1206.934    -1.3    -2.8    -6.8
1208.594   -37.2   -21.2   -20.2
1210.254   -36.2   -24.4   -26.7
1211.914   -31.2   -21.7   -16.9
1213.574    15.9     6.6     7.1
1215.234    31.1    10.6     0.5
1216.895    -8.6    -6.1     1.2
1218.555   -23.6    -8.5   -11.8
1220.215   -32.9   -22.2   -36.0
1221.875    -9.8    -9.1    -3.1
1223.535    12.5    11.7     2.5
1225.195    13.0    -0.6   -12.2
1226.855    -2.0    -6.2     4.9
1228.516   -17.1   -16.5   -13.3
1230.176   -19.7   -25.3   -28.5
1231.836   -16.8   -12.1   -10.0
1233.496    -0.9     4.2    -7.1
1235.156    -0.6   -11.3    -9.2
1236.816    -5.5    -7.1     2.1
1238.477    -8.5   -11.5   -13.6
1240.137    -7.8   -19.0   -20.0
1241.797   -15.1     3.0    -0.5
1243.457    -9.4     1.5    -6.7
1245.117    -7.2    -8.5   -11.4
1246.777    -1.8    -8.0    -4.2
1248.438    -2.8    -7.0    -3.3
1250.098    -5.8   -13.6   -10.3
1251.758    -8.3   -14.2   -16.2
1253.418   -13.6    -5.1    -6.4
1255.078   -17.7    -2.5    -6.9
1256.738    -5.2    -5.6    -9.6
1258.398     6.3    -3.3     0.0
1260.059    -6.5    -7.0    -6.9
1261.719   -13.2   -18.5   -19.2
1263.379   -13.4   -19.4   -16.4
1265.039   -19.7   -13.7   -10.4
1266.699    -7.7     6.3    -7.6
1268.359     5.2    -3.4     1.6
1270.020     4.0   -12.1    -3.5
1271.680   -12.2   -17.6   -17.0
1273.340   -24.5   -13.2   -11.0
1275.000    -8.4    -1.8   -13.1
1276.660     0.2     9.1     3.0
1278.320    -2.5    11.5     5.5
1279.980     1.2   -19.4   -21.8
1281.641    -9.1   -29.3   -20.7
1283.301   -20.1   -12.5    -5.3
1284.961   -16.5     1.4    -9.7
1286.621    -1.7    10.8    -7.0
1288.281     0.1     5.0     0.7
1289.941    -1.5   -29.1   -20.8
1291.602   -10.3   -40.8   -23.4
1293.262   -15.9   -12.5   -10.8
1294.922    -6.9     6.8    -4.5
1296.582    -0.1    17.7    -1.2
1298.242    -4.3    11.7    -6.0
1299.902    -2.1    -9.0     2.6
1301.562   -14.3   -37.4   -22.4
1303.223   -16.9   -12.8   -12.6
1304.883   -15.0     4.2     1.4
1306.543    -6.8    26.0     4.3
1308.203     6.0     2.6   -16.3
1309.863     0.8   -18.0     0.9
1311.523    -9.8   -29.4    -5.9
1313.184   -14.8   -30.6   -23.4
1314.844   -21.1     8.7    -5.6
1316.504    -6.4    27.7    -3.8
1318.164     5.5    -4.8   -13.4
1319.824     8.4   -17.7   -12.7
1321.484    -0.1   -25.4    -2.5
1323.145   -13.1   -21.5   -11.4
1324.805   -27.4    -2.9   -16.6
1326.465   -14.8    16.7    -7.1
1328.125    10.5     0.7    -2.1
1329.785    16.6   -23.9    -3.4
1331.445     8.6   -27.6    -6.0
1333.105    -5.2   -22.4    -2.3
1334.766   -26.5    -0.5   -23.5
1336.426   -21.9     3.4   -17.6
1338.086    -9.7     3.4    -2.4
1339.746    10.6    -1.5     1.0
1341.406    11.9   -18.4    -2.7
1343.066   -25.9    -2.6   -12.0
1344.727   -31.7    -2.4   -15.2
1346.387   -38.4    -3.0   -16.9
1348.047    -5.6    -3.0   -12.0
1349.707     0.0    -2.1    -4.5
1351.367    13.1    -9.2     0.1
1353.027     5.1    -9.5    -5.7
1354.688   -34.9    -3.9   -17.9
1356.348   -40.6    -5.8    -9.9
1358.008    -1.2   -14.5   -20.1
1359.668    15.3   -10.6    -7.0
1361.328    24.1    -3.9    12.4
1362.988    14.4     0.7     2.5
1364.648   -39.0   -11.6   -20.3
1366.309   -42.0    -3.8   -11.0
1367.969   -16.6    -7.8   -14.8
1369.629     9.1   -16.5   -12.6
1371.289    19.3   -15.2    -3.8
1372.949     2.5    -1.4    -4.1
1374.609    -4.2    -1.5   -10.1
1376.270   -32.1    -7.5   -12.9
1377.930   -29.5    -6.0    -6.3
1379.590    -6.7    -9.4    -9.7
1381.250    11.1   -12.6    -5.4
1382.910    11.7    -7.0    -1.3
1384.570    -6.2    -0.9    -8.1
1386.230   -20.9    -6.3   -14.4
1387.891   -20.2    -7.2   -11.1
1389.551    -3.7    -9.7   -10.7
1391.211     6.0   -12.0    -5.7
1392.871     5.1    -7.6    -2.9
1394.531     0.9    -5.1    -6.0
1396.191   -18.8    -6.7   -10.4
1397.852   -15.2    -3.2    -5.1
1399.512    -4.9    -5.2   -14.1
1401.172     0.0   -11.5   -11.7
1402.832    -3.6    -7.2    -1.3
1404.492   -20.7   -15.2   -21.7
1406.152   -13.3   -14.6   -17.1
1407.812    -9.1     2.0     3.7
1409.473    -2.5     1.0    -2.7
1411.133     1.3   -15.5   -17.9
1412.793    -1.1   -17.3   -13.9
1414.453   -24.0    -6.3   -10.9
1416.113   -15.2   -15.0   -23.9
1417.773    -5.9    -7.6    -5.9
1419.434    -4.9     1.3     5.9
1421.094    10.9    -7.4   -18.1
1422.754    -3.4    -9.2   -14.6
1424.414   -15.8    -9.2    -7.4
1426.074   -18.6   -10.7   -10.9
1427.734   -15.4   -16.0   -17.7
1429.395   -11.0    -6.4    -9.3
1431.055    10.1    -0.4    -2.5
1432.715     6.1    -8.8    -9.7
1434.375   -12.9   -13.1   -14.8
1436.035   -19.5    -8.9   -13.0
1437.695   -18.8   -11.3   -10.4
1439.355    -4.9   -10.9    -3.5
1441.016    10.1    -2.8    -4.5
1442.676    10.9     2.5     1.4
1444.336    -1.6    -5.0    -8.8
1445.996   -22.5    -8.9   -19.6
1447.656   -22.9   -12.4   -10.2
1449.316   -19.9   -13.6    -7.9
1450.977     3.2   -10.8    -8.4
1452.637     9.2     7.3    -3.2
1454.297     9.3    10.2    -1.8
1455.957   -11.2    -8.2   -15.1
1457.617   -15.3   -17.5   -11.3
1459.277   -24.5   -15.8   -13.6
1460.938    -5.9   -15.8   -11.2
1462.598     7.0    -1.5     2.4
1464.258    18.4     3.5    -3.0
1465.918   -12.8     1.5    -6.4
1467.578   -15.8   -10.0   -10.0
1469.238   -13.7   -30.3   -25.4
1470.898   -19.6   -27.7   -24.6
1472.559     8.1     6.0     5.7
1474.219     0.0    14.3    -2.6
1475.879     7.4     4.2   -17.9
1477.539   -15.4    -4.7     6.2
1479.199   -20.5   -25.0   -23.7
1480.859   -11.0   -39.5   -31.6
1482.520     2.2     2.8     8.6
1484.180    -0.6    16.3    14.6
1485.840    -1.4     4.0   -16.1
1487.500   -10.2   -10.9     0.0
1489.160   -17.0   -17.9   -10.1
1490.820   -12.8   -23.9   -17.1
1492.480   -10.3   -22.4   -20.2
1494.141   -11.2     9.5    -0.1
1495.801    -9.0    16.8     1.6
1497.461    -9.4    -8.4    -7.9
1499.121    -2.1   -12.4    -6.6
1500.781   -14.8   -20.2   -12.1
1502.441    -7.0   -19.5   -14.8
1504.102   -13.5    -9.7   -15.8
1505.762   -13.5    11.2    -5.9
1507.422    -9.6     1.9   -10.7
1509.082    -2.8   -19.3   -14.4
1510.742    -4.0   -16.5     1.5
1512.402    -6.5    -9.7    -3.5
1514.062   -20.0    -6.7   -17.3
1515.723   -17.5    -5.6   -18.2
1517.383   -17.8     2.9   -14.3
1519.043     0.3    -6.8    -6.8
1520.703     7.9   -17.0     0.0
1522.363    -3.2    -9.7   -12.3
1524.023   -20.6    -7.5   -10.1
1525.684   -27.7    -7.6   -17.9
1527.344   -12.6    -8.3   -19.4
1529.004     4.2     0.1     9.2
1530.664    14.7    -0.6     8.1
1532.324    16.4    -2.4     0.9
1533.984   -14.0   -13.7   -18.8
1535.645   -31.6    -7.2    -7.0
1537.305    -4.5   -16.1   -18.7
1538.965    -4.9    -4.1    -2.5
1540.625     8.2     4.9     5.5
1542.285     7.8     8.8     8.1
1543.945   -10.7   -26.2   -20.9
1545.605   -15.9   -26.1   -18.4
1547.266   -26.4    -7.8   -12.2
1548.926    -6.0    -2.9   -13.4
1550.586     6.0     7.7    -5.1
1552.246     6.7     7.6     4.8
1553.906    -3.6   -14.1    -6.0
1555.566   -13.5   -24.0   -18.0
1557.227   -12.3   -16.6   -10.4
1558.887    -7.7    11.0     0.7
1560.547    -0.3    18.8    -1.3
1562.207    -3.1     5.5   -10.3
1563.867   -10.3   -23.2    -9.3
1565.527    -7.7   -37.7   -16.3
1567.188    -2.1   -18.6   -13.1
1568.848    -9.4    21.5    -0.8
1570.508    -7.2    19.8   -12.9
1572.168   -13.7     8.4   -14.0
1573.828    -9.6   -23.7    -7.9
1575.488    -7.4   -32.6    -1.9
1577.148     7.4   -19.7    -5.7
1578.809    -5.8    27.3     0.8
1580.469   -20.8    22.6    -6.3
1582.129   -23.9   -11.2   -26.7
1583.789   -10.5   -42.3   -17.3
1585.449    -1.7   -31.0    -1.1
1587.109    22.9     2.2    -2.2
1588.770    11.2    12.6    -9.4
1590.430   -21.6    25.9    -6.3
1592.090   -35.8     4.3   -19.6
1593.750    -0.2   -46.2   -10.5
1595.410     0.4   -47.5    -8.6
1597.070    15.4   -26.6     6.0
1598.730    24.6    17.8    11.0
