voltage,x,y,r
-1.0,3.14239e-12,-2.43363e-13,3.1517995592786353e-12
-0.9724137931034482,3.14417e-12,-2.83331e-13,3.1569101102915487e-12
-0.9448275862068966,3.05535e-12,-2.64679e-13,3.0667928843567183e-12
-0.9172413793103448,3.03137e-12,-2.22045e-13,3.0394914145174022e-12
-0.8896551724137931,2.9763e-12,-1.84742e-13,2.9820280509351354e-12
-0.8620689655172413,2.76314e-12,-2.26486e-13,2.772406638246994e-12
-0.8344827586206897,2.62636e-12,1.97176e-13,2.633751169829071e-12
-0.8068965517241379,2.70096e-12,5.95084e-14,2.7016154743542904e-12
-0.7793103448275862,2.38921e-12,-1.50991e-13,2.393976337849019e-12
-0.7517241379310344,2.26132e-12,1.91847e-13,2.2694434149828452e-12
-0.7241379310344827,2.27819e-12,5.24027e-14,2.278792601152481e-12
-0.696551724137931,1.97443e-12,-1.44774e-13,1.9797306220736196e-12
-0.6689655172413793,1.64802e-12,1.14576e-13,1.6519980569528526e-12
-0.6413793103448275,1.5561e-12,3.53053e-13,1.5956483418375742e-12
-0.6137931034482758,1.33183e-12,6.92784e-14,1.3336306256256115e-12
-0.5862068965517241,1.05339e-12,-2.97542e-14,1.053810136845172e-12
-0.5586206896551724,6.05075e-13,1.55432e-14,6.052746043666792e-13
-0.5310344827586206,1.99841e-13,1.06138e-13,2.2627792717143227e-13
-0.5034482758620689,-5.10484e-13,6.43934e-14,5.145293229929273e-13
-0.4758620689655172,-1.04406e-12,6.11736e-13,1.210075294060663e-12
-0.4482758620689654,-1.64358e-12,2.10721e-13,1.6570330582824833e-12
-0.42068965517241375,-2.62769e-12,3.56161e-13,2.651717442342038e-12
-0.39310344827586197,-3.39663e-12,9.44585e-13,3.5255263690866075e-12
-0.3655172413793103,-4.2342e-12,9.50802e-13,4.3396398563940764e-12
-0.3379310344827585,-5.39216e-12,5.33577e-13,5.4184955366345924e-12
-0.31034482758620685,-6.9709e-12,6.09294e-13,6.997477115963724e-12
-0.28275862068965507,-8.46484e-12,1.34382e-12,8.570844090169883e-12
-0.2551724137931034,-9.74248e-12,1.23058e-12,9.819890207471773e-12
-0.22758620689655162,-1.21477e-11,1.53123e-12,1.2243826223975085e-11
-0.2,-1.39862e-11,1.07648e-12,1.4027565705795144e-11
