voltage,x,y,r
-1.0,2.53221e-12,-3.59714e-13,2.5576320387999525e-12
-0.9724137931034482,2.4425e-12,-6.83902e-14,2.443457278009182e-12
-0.9448275862068966,2.52511e-12,-1.68755e-13,2.5307427293435025e-12
-0.9172413793103448,2.375e-12,-3.17081e-13,2.3960729038493383e-12
-0.8896551724137931,2.24888e-12,-3.28628e-14,2.2491200986216453e-12
-0.8620689655172413,2.16539e-12,3.73037e-14,2.1657112961181343e-12
-0.8344827586206897,2.105e-12,-1.38557e-13,2.1095551763935923e-12
-0.8068965517241379,1.97532e-12,-2.43363e-13,1.990254921403035e-12
-0.7793103448275862,1.83588e-12,-2.27819e-13,1.8499613161255563e-12
-0.7517241379310344,1.50947e-12,-2.86883e-13,1.5364900053658011e-12
-0.7241379310344827,1.07248e-12,-1.21237e-13,1.0793107803450311e-12
-0.696551724137931,1.01697e-12,2.09611e-13,1.0383471251084583e-12
-0.6689655172413793,8.22235e-13,-1.46772e-13,8.352319529382242e-13
-0.6413793103448275,3.53497e-13,-2.51134e-13,4.3362243365052046e-13
-0.6137931034482758,-1.33672e-13,9.10387e-14,1.617289352023626e-13
-0.5862068965517241,-4.8073e-13,-2.00063e-13,5.206981245107379e-13
-0.5586206896551724,-8.41997e-13,3.49278e-13,9.115668210795081e-13
-0.5310344827586206,-1.37491e-12,-1.14354e-13,1.3796573289828168e-12
-0.5034482758620689,-2.16206e-12,1.7364e-13,2.1690215059330326e-12
-0.4758620689655172,-2.80866e-12,5.03379e-13,2.8534122403257824e-12
-0.4482758620689654,-3.45725e-12,5.94417e-13,3.5079779264398175e-12
-0.42068965517241375,-4.09631e-12,7.34972e-14,4.096969301142961e-12
-0.39310344827586197,-5.29912e-12,5.18256e-13,5.324402506942539e-12
-0.3655172413793103,-6.08139e-12,8.35335e-13,6.138492395883944e-12
-0.3379310344827585,-7.20582e-12,8.21569e-13,7.2525042222780544e-12
-0.31034482758620685,-8.62516e-12,9.45029e-13,8.676777330117501e-12
-0.28275862068965507,-1.00431e-11,1.23724e-12,1.0119022701209835e-11
-0.2551724137931034,-1.10872e-11,9.50358e-13,1.1127856225174909e-11
-0.22758620689655162,-1.29266e-11,1.35181e-12,1.2997091129791312e-11
-0.2,-1.41407e-11,9.56575e-13,1.417301775278028e-11
