voltage,x,y,r
-2.5,3.73037e-13,-6.86565e-13,7.813629774912554e-13
-2.413793103448276,3.81918e-13,-4.19666e-13,5.674336175095726e-13
-2.3275862068965516,4.87613e-13,-5.23807e-13,7.156397215205428e-13
-2.2413793103448274,2.40476e-13,-5.10928e-13,5.646911791058897e-13
-2.155172413793103,3.77922e-13,-5.53117e-13,6.698980920804298e-13
-2.0689655172413794,5.14259e-13,-4.14337e-13,6.604070476986144e-13
-1.9827586206896552,5.00714e-13,-3.63489e-13,6.187396568161766e-13
-1.896551724137931,4.26771e-13,-4.52307e-13,6.21864220461348e-13
-1.8103448275862069,2.79112e-13,-6.32164e-13,6.910389507401157e-13
-1.7241379310344827,5.35131e-13,-2.50024e-13,5.906582664595493e-13
-1.6379310344827585,3.43061e-13,-4.36097e-13,5.548616432318961e-13
-1.5517241379310345,4.10562e-13,-6.7946e-13,7.938684068811404e-13
-1.4655172413793103,3.74591e-13,-3.12196e-13,4.876317870042929e-13
-1.379310344827586,4.4076e-13,-4.40538e-13,6.231718118175757e-13
-1.293103448275862,7.64059e-13,-2.40032e-13,8.008754687871267e-13
-1.206896551724138,3.62601e-13,-3.66153e-13,5.153130161464972e-13
-1.1206896551724137,2.85995e-13,-4.58526e-13,5.404065439102306e-13
-1.0344827586206895,4.19222e-13,-5.68882e-13,7.066638629560733e-13
-0.9482758620689653,4.04567e-13,-7.7072e-13,8.704503293634852e-13
-0.8620689655172413,4.14115e-13,-5.33799e-13,6.755979615318566e-13
-0.7758620689655171,3.27295e-13,-4.70516e-13,5.731555838347909e-13
-0.6896551724137929,5.36019e-13,-1.89849e-13,5.686466487740871e-13
-0.603448275862069,1.94734e-13,-2.99096e-13,3.5690299518496624e-13
-0.5172413793103448,-7.41633e-14,-3.31736e-13,3.399249457790499e-13
-0.43103448275862055,-5.57335e-13,-1.23902e-13,5.709413348401042e-13
-0.34482758620689635,-1.2217e-12,-5.24027e-14,1.2228233449551451e-12
-0.25862068965517215,-2.43451e-12,2.37145e-13,2.446032847515544e-12
-0.17241379310344795,-3.86227e-12,2.18493e-13,3.868445261852493e-12
-0.0862068965517242,-5.61065e-12,3.44615e-13,5.621223436292583e-12
0.0,-8.24946e-12,7.43853e-13,8.282928683576179e-12
