voltage,x,y,r
-1.0,-2.18351e-11,-9.44317e-12,2.3789599653186684e-11
-0.9655172413793104,-2.2908e-11,-9.26553e-12,2.471085814335269e-11
-0.9310344827586207,-2.30785e-11,-9.00974e-12,2.4774837580044797e-11
-0.896551724137931,-2.26593e-11,-8.25656e-12,2.4116688402921325e-11
-0.8620689655172413,-2.19701e-11,-8.86052e-12,2.368953584771977e-11
-0.8275862068965517,-2.33272e-11,-1.15464e-11,2.6028400119869066e-11
-0.7931034482758621,-2.70789e-11,-1.07861e-11,2.9148014999653064e-11
-0.7586206896551724,-2.60983e-11,-9.4787e-12,2.776629281304942e-11
-0.7241379310344828,-2.68657e-11,-9.98318e-12,2.8660595238103483e-11
-0.6896551724137931,-3.14631e-11,-1.10135e-11,3.3335024281677075e-11
-0.6551724137931034,-3.37013e-11,-1.28751e-11,3.6076943075876036e-11
-0.6206896551724138,-3.35734e-11,-1.46302e-11,3.662261513873634e-11
-0.5862068965517242,-3.36586e-11,-1.43388e-11,3.658555096482763e-11
-0.5517241379310345,-3.395e-11,-1.4488e-11,3.6912120556803563e-11
-0.5172413793103449,-3.65719e-11,-1.41043e-11,3.919738700602376e-11
-0.48275862068965514,-3.91085e-11,-1.16459e-11,4.080565841963587e-11
-0.4482758620689655,-3.83127e-11,-1.12195e-11,3.992167533483534e-11
-0.4137931034482759,-4.0359e-11,-1.32588e-11,4.248110943042802e-11
-0.3793103448275862,-4.26044e-11,-1.1653e-11,4.416930278326793e-11
-0.3448275862068966,-4.83171e-11,-1.06369e-11,4.947409214952812e-11
-0.31034482758620685,-5.02356e-11,-8.99553e-12,5.103464575502509e-11
-0.27586206896551724,-4.52973e-11,-8.97421e-12,4.617772008679185e-11
-0.24137931034482762,-5.7341e-11,-1.08785e-11,5.836379051475324e-11
-0.2068965517241379,-6.09153e-11,-8.39157e-12,6.149058644341343e-11
-0.1724137931034483,-6.37788e-11,-7.39681e-12,6.420629352030921e-11
-0.13793103448275867,-6.66636e-11,-9.06658e-12,6.727732484170577e-11
-0.10344827586206895,-7.37548e-11,-6.50149e-12,7.404079885617185e-11
-0.06896551724137934,-7.65614e-11,-7.29733e-12,7.69083805257197e-11
-0.034482758620689724,-8.35247e-11,-6.54413e-12,8.378067287594973e-11
0.0,-8.76104e-11,-5.40015e-12,8.777667006774922e-11
