voltage,x,y,r
-2.5,7.3897e-12,-1.53478e-12,7.547397944881401e-12
-2.413793103448276,7.12322e-12,-9.2371e-14,7.1238188894750125e-12
-2.3275862068965516,6.91894e-12,3.10864e-13,6.925919949732021e-12
-2.2413793103448274,6.57432e-12,-5.50673e-14,6.574550621139767e-12
-2.155172413793103,6.37182e-12,-1.43886e-13,6.373444382231323e-12
-2.0689655172413794,5.70569e-12,5.3824e-13,5.731020910248015e-12
-1.9827586206896552,5.90464e-12,-3.07311e-13,5.9126316966576735e-12
-1.896551724137931,5.47831e-12,-1.88828e-12,5.7946079948949096e-12
-1.8103448275862069,5.22607e-12,-1.6307e-12,5.474576708285308e-12
-1.7241379310344827,5.2012e-12,-2.01085e-12,5.57637867818354e-12
-1.6379310344827585,4.85836e-12,4.42315e-13,4.878453079494052e-12
-1.5517241379310345,4.63632e-12,-1.14398e-12,4.775369449875056e-12
-1.4655172413793103,3.64866e-12,-1.47438e-13,3.6516376818413954e-12
-1.379310344827586,3.81387e-12,-2.10322e-12,4.355357476178046e-12
-1.293103448275862,3.73926e-12,1.70531e-13,3.7431465599894696e-12
-1.206896551724138,1.38112e-12,-4.56527e-13,1.4546165667037484e-12
-1.1206896551724137,1.5259e-12,-2.82887e-13,1.5519007264541761e-12
-1.0344827586206895,-2.03039e-12,-2.25598e-13,2.0428847274635937e-12
-0.9482758620689653,-5.22518e-12,-2.0486e-12,5.612420867361962e-12
-0.8620689655172413,-1.0922e-11,1.33894e-12,1.1003765006742011e-11
-0.7758620689655171,-2.04655e-11,-2.45139e-13,2.0466968104223965e-11
-0.6896551724137929,-3.29481e-11,1.85986e-12,3.300055109887712e-11
-0.603448275862069,-5.46108e-11,2.50112e-12,5.46680443942748e-11
-0.5172413793103448,-8.35461e-11,7.60286e-12,8.389132437498886e-11
-0.43103448275862055,-1.14966e-10,1.03527e-11,1.1543118969017862e-10
-0.34482758620689635,-1.53507e-10,1.12337e-11,1.5391749434255352e-10
-0.25862068965517215,-2.06342e-10,1.69323e-11,2.0703556155233332e-10
-0.17241379310344795,-3.42881e-10,3.11788e-11,3.442956545331933e-10
-0.0862068965517242,-3.82359e-10,3.53e-11,3.8398501908407834e-10
0.0,-4.59581e-10,4.19222e-11,4.614890750752828e-10
