voltage,x,y,r
-2.5,1.05294e-12,-7.86041e-13,1.3139798694352207e-12
-2.413793103448276,1.34915e-12,-7.65169e-13,1.551028472034282e-12
-2.3275862068965516,1.4091e-12,-1.08358e-12,1.7775568700888306e-12
-2.2413793103448274,1.20882e-12,-9.31262e-13,1.5259405968267573e-12
-2.155172413793103,1.20349e-12,-7.48294e-13,1.417156339482698e-12
-2.0689655172413794,1.25722e-12,-7.90038e-13,1.4848441567531592e-12
-1.9827586206896552,1.11911e-12,-8.15351e-13,1.384631519683486e-12
-1.896551724137931,1.14753e-12,-8.85961e-13,1.4497420440964663e-12
-1.8103448275862069,1.02985e-12,-8.69974e-13,1.3481267682143248e-12
-1.7241379310344827,1.02852e-12,-8.62869e-13,1.3425335383374971e-12
-1.6379310344827585,1.01697e-12,-5.21364e-13,1.1428247465801572e-12
-1.5517241379310345,1.00454e-12,-4.95163e-13,1.1199495560823265e-12
-1.4655172413793103,9.42808e-13,-4.65409e-13,1.0514240163440247e-12
-1.379310344827586,5.60888e-13,6.21728e-15,5.609224573099195e-13
-1.293103448275862,1.19505e-12,-4.37874e-13,1.2727443350398382e-12
-1.206896551724138,1.29852e-12,9.50355e-14,1.3019930632151042e-12
-1.1206896551724137,6.7724e-13,-2.8866e-14,6.778548985999879e-13
-1.0344827586206895,7.87818e-13,-1.74084e-13,8.06822434108026e-13
-0.9482758620689653,9.22158e-13,2.13164e-14,9.22404339686756e-13
-0.8620689655172413,7.40744e-13,2.37812e-13,7.779821468902741e-13
-0.7758620689655171,2.65345e-13,1.50658e-13,3.051324335251826e-13
-0.6896551724137929,-6.96114e-14,5.70214e-13,5.744473455469701e-13
-0.603448275862069,-5.10262e-13,6.80015e-13,8.501692236660887e-13
-0.5172413793103448,-1.71475e-12,5.12927e-13,1.7898216866014893e-12
-0.43103448275862055,-3.32313e-12,8.7486e-14,3.324281395594543e-12
-0.34482758620689635,-6.56189e-12,-2.8866e-13,6.568236062117439e-12
-0.25862068965517215,-1.0922e-11,2.8866e-13,1.0925813864220826e-11
-0.17241379310344795,-1.84138e-11,2.00552e-12,1.8522692593421725e-11
-0.0862068965517242,-2.7642e-11,4.06611e-12,2.7939459811028916e-11
0.0,-3.79023e-11,5.48364e-12,3.82969274608238e-11
