voltage,x,y,r
-2.5,7.816e-13,-7.21204e-13,1.0635007144407566e-12
-2.413793103448276,9.74339e-13,-8.28674e-13,1.2790766533703132e-12
-2.3275862068965516,1.0565e-12,-5.73323e-13,1.2020364022478687e-12
-2.2413793103448274,1.00098e-12,-6.71688e-13,1.2054566478077925e-12
-2.155172413793103,9.78113e-13,-8.34669e-13,1.2858372293295915e-12
-2.0689655172413794,1.19461e-12,-6.96335e-13,1.382742016547194e-12
-1.9827586206896552,8.3045e-13,-5.8931e-13,1.0182993069819894e-12
-1.896551724137931,1.00343e-12,-7.83155e-13,1.2728721534093675e-12
-1.8103448275862069,8.88404e-13,-3.7015e-13,9.624306155334005e-13
-1.7241379310344827,8.83963e-13,-6.13735e-13,1.0761325362584294e-12
-1.6379310344827585,8.50434e-13,-6.53037e-13,1.0722384584247107e-12
-1.5517241379310345,8.98396e-13,-5.99968e-13,1.0803133683519797e-12
-1.4655172413793103,7.6095e-13,-4.25661e-13,8.719129483044738e-13
-1.379310344827586,9.24157e-13,-1.91847e-13,9.438598582724028e-13
-1.293103448275862,4.36763e-13,-1.74972e-13,4.705072995746188e-13
-1.206896551724138,9.63681e-13,-5.72434e-13,1.1208754409464952e-12
-1.1206896551724137,9.75893e-13,2.26487e-14,9.76155782168343e-13
-1.0344827586206895,6.08628e-13,-5.74877e-13,8.372046389700668e-13
-0.9482758620689653,5.86645e-13,6.99445e-14,5.907999569272581e-13
-0.8620689655172413,5.22807e-13,2.15939e-13,5.65647249591121e-13
-0.7758620689655171,6.3061e-13,-2.73561e-13,6.873896950209538e-13
-0.6896551724137929,3.45282e-14,-1.37002e-13,1.412860382318083e-13
-0.603448275862069,-2.08723e-14,4.50753e-14,4.967328836890105e-14
-0.5172413793103448,-1.38756e-12,1.70975e-14,1.387665333611188e-12
-0.43103448275862055,-2.56041e-12,9.97653e-13,2.747910274464761e-12
-0.34482758620689635,-4.92231e-12,5.01602e-13,4.9478015625633166e-12
-0.25862068965517215,-8.30186e-12,9.07722e-13,8.351337538914591e-12
-0.17241379310344795,-1.41159e-11,1.44863e-12,1.4190037409637088e-11
-0.0862068965517242,-1.96804e-11,1.94601e-12,1.977637729919461e-11
0.0,-2.82406e-11,4.19934e-12,2.8551111095640396e-11
