voltage,x,y,r
-1.0,3.58115e-12,3.30404e-13,3.5963595656880587e-12
-0.9655172413793104,3.37154e-12,1.5632e-13,3.3751619093015376e-12
-0.9310344827586207,3.1868e-12,3.25963e-13,3.2034272455245492e-12
-0.896551724137931,3.30226e-12,2.10499e-13,3.30896221444141e-12
-0.8620689655172413,2.98696e-12,6.05741e-13,3.0477618346388224e-12
-0.8275862068965517,2.78445e-12,7.10548e-15,2.7844590660209083e-12
-0.7931034482758621,2.85284e-12,5.73767e-13,2.9099664320897246e-12
-0.7586206896551724,2.46382e-12,1.14576e-13,2.466482647856254e-12
-0.7241379310344828,2.32882e-12,8.18016e-13,2.468309698691799e-12
-0.6896551724137931,2.13253e-12,6.48375e-14,2.1335154328727623e-12
-0.6551724137931034,1.63958e-12,8.25121e-13,1.835496456286691e-12
-0.6206896551724138,1.06493e-12,-1.01253e-13,1.0697327119000334e-12
-0.5862068965517242,9.0861e-13,4.71626e-13,1.0237202820966282e-12
-0.5517241379310345,-1.97621e-13,8.38888e-13,8.618509941892509e-13
-0.5172413793103449,-5.16701e-13,4.92498e-13,7.138166455084948e-13
-0.48275862068965514,-1.93291e-12,7.62061e-13,2.077709805488004e-12
-0.4482758620689655,-2.55619e-12,5.04711e-13,2.605540348876025e-12
-0.4137931034482759,-4.78242e-12,1.38801e-12,4.979770357807676e-12
-0.3793103448275862,-6.27812e-12,9.95211e-13,6.356511281270647e-12
-0.3448275862068966,-9.49202e-12,9.62348e-13,9.540679082408338e-12
-0.31034482758620685,-1.24648e-11,1.6085e-12,1.2568154649350874e-11
-0.27586206896551724,-1.56987e-11,2.28174e-12,1.5863654027921814e-11
-0.24137931034482762,-1.97097e-11,2.70718e-12,1.989475050465323e-11
-0.2068965517241379,-2.4393e-11,3.12107e-12,2.459185895667304e-11
-0.1724137931034483,-2.9255e-11,3.1868e-12,2.9428060065862305e-11
-0.13793103448275867,-3.57565e-11,3.11752e-12,3.589214709655024e-11
-0.10344827586206895,-4.28779e-11,4.95073e-12,4.316276214450252e-11
-0.06896551724137934,-4.94025e-11,5.06442e-12,4.9661407110415226e-11
-0.034482758620689724,-5.74192e-11,5.3966e-12,5.7672244799383346e-11
0.0,-6.70224e-11,7.1694e-12,6.740476539622402e-11
