voltage,x,y,r
-2.5,2.76403e-12,-7.70942e-13,2.8695319144877967e-12
-2.413793103448276,2.47981e-12,-6.1107e-13,2.553989855304833e-12
-2.3275862068965516,2.90169e-12,-2.70896e-14,2.9018164488003302e-12
-2.2413793103448274,2.50468e-12,-6.65693e-13,2.5916344403964465e-12
-2.155172413793103,2.26709e-12,-2.44695e-13,2.2802571589899683e-12
-2.0689655172413794,2.22312e-12,-1.42554e-13,2.2276858345188623e-12
-1.9827586206896552,2.12454e-12,-3.24187e-14,2.12478732670112e-12
-1.896551724137931,2.2058e-12,-1.20349e-13,2.2090806960817437e-12
-1.8103448275862069,2.40342e-12,-2.68676e-13,2.4183908884578605e-12
-1.7241379310344827,2.04549e-12,1.17685e-13,2.0488726410699615e-12
-1.6379310344827585,1.85053e-12,2.54021e-13,1.867883280438315e-12
-1.5517241379310345,1.83677e-12,3.76589e-13,1.8749782152923807e-12
-1.4655172413793103,1.94024e-12,5.24027e-14,1.940947526484755e-12
-1.379310344827586,1.77148e-12,2.37145e-13,1.7872826137533482e-12
-1.293103448275862,1.38024e-12,1.46106e-13,1.387951519627397e-12
-1.206896551724138,1.56187e-12,6.90562e-13,1.7077218077731515e-12
-1.1206896551724137,9.43252e-13,-3.44615e-13,1.0042329578982159e-12
-1.0344827586206895,1.23058e-12,-1.41221e-13,1.2386567350323494e-12
-0.9482758620689653,9.85441e-13,6.45709e-13,1.1781485802571762e-12
-0.8620689655172413,6.11958e-13,-3.8103e-13,7.208858818592579e-13
-0.7758620689655171,-6.44821e-13,3.71038e-13,7.439511539644254e-13
-0.6896551724137929,-2.02506e-12,6.09072e-13,2.11467177235239e-12
-0.603448275862069,-4.7298e-12,5.3824e-13,4.760326704922678e-12
-0.5172413793103448,-9.97741e-12,7.72275e-13,1.0007253318654675e-11
-0.43103448275862055,-1.7769e-11,1.73018e-12,1.7853035703554734e-11
-0.34482758620689635,-3.16389e-11,2.68764e-12,3.175284872227372e-11
-0.25862068965517215,-5.00668e-11,3.68774e-12,5.020242911003013e-11
-0.17241379310344795,-7.34954e-11,6.50149e-12,7.378240436160982e-11
-0.0862068965517242,-1.04784e-10,7.93327e-12,1.0508388757984213e-10
0.0,-1.4152e-10,1.41185e-11,1.4222251032185447e-10
