voltage,x,y,r
-2.5,7.26533e-13,-6.92783e-13,1.0038916700411454e-12
-2.413793103448276,7.14987e-13,-7.12323e-13,1.0092623377982554e-12
-2.3275862068965516,7.816e-13,-3.09532e-13,8.406596332785344e-13
-2.2413793103448274,6.76795e-13,-5.55559e-13,8.756125139044098e-13
-2.155172413793103,6.69246e-13,-4.73403e-13,8.197564326829037e-13
-2.0689655172413794,7.43409e-13,-3.54385e-13,8.235567190582564e-13
-1.9827586206896552,1.20749e-12,-6.89674e-13,1.3905690656619684e-12
-1.896551724137931,7.19872e-13,-4.54305e-13,8.51239525285921e-13
-1.8103448275862069,7.82933e-13,-7.37636e-13,1.0756816215707136e-12
-1.7241379310344827,6.76573e-13,-4.40982e-13,8.07599002384847e-13
-1.6379310344827585,6.24393e-13,-6.295e-13,8.866435971961902e-13
-1.5517241379310345,7.35415e-13,-3.53719e-13,8.160590378067018e-13
-1.4655172413793103,6.64805e-13,-3.6149e-13,7.5673027435474e-13
-1.379310344827586,8.40442e-13,-3.48834e-13,9.099603919512103e-13
-1.293103448275862,8.50434e-13,-6.65471e-13,1.0798563053466884e-12
-1.206896551724138,5.80872e-13,-5.09596e-13,7.727226951500777e-13
-1.1206896551724137,8.61537e-13,4.41871e-14,8.626694049144261e-13
-1.0344827586206895,6.44821e-13,-5.36019e-13,8.385168396651317e-13
-0.9482758620689653,3.66597e-13,-4.02125e-13,5.441487627790769e-13
-0.8620689655172413,4.64965e-13,-4.48976e-13,6.463527673035833e-13
-0.7758620689655171,3.42395e-13,6.46154e-14,3.4843864013935077e-13
-0.6896551724137929,2.65567e-13,6.39493e-14,2.7315809425951486e-13
-0.603448275862069,-1.02141e-13,-1.90071e-13,2.157771278935745e-13
-0.5172413793103448,-5.85313e-13,-3.06424e-14,5.861145490829928e-13
-0.43103448275862055,-1.56098e-12,-6.83902e-14,1.5624774493912033e-12
-0.34482758620689635,-3.26585e-12,4.56971e-13,3.2976656466872135e-12
-0.25862068965517215,-5.52228e-12,7.5762e-13,5.574007935301133e-12
-0.17241379310344795,-9.09944e-12,6.26613e-13,9.120989648353351e-12
-0.0862068965517242,-1.3368e-11,1.28165e-12,1.3429298221519247e-11
0.0,-1.87842e-11,2.61659e-12,1.8965566505330126e-11
