u	b	c
-1.3636363636363633	1.36425e-12	-1.08003e-12
-1.3636363636363633	1.36425e-12	-1.08003e-12
-1.3636363636363633	1.36425e-12	-1.08003e-12
-1.3636363636363633	1.36425e-12	-1.08003e-12
-1.0	9.66345e-13	-6.82124e-13
-1.0	9.66345e-13	-6.82124e-13
-1.0	9.66345e-13	-6.82124e-13
-1.0	9.66345e-13	-6.82124e-13
-1.0	9.66345e-13	-6.82124e-13
-1.0	9.66345e-13	-6.82124e-13
-1.0	1.02319e-12	-7.38968e-13
-1.0	1.02319e-12	-7.38968e-13
-1.0	1.02319e-12	-7.38968e-13
-1.0	1.02319e-12	-7.95811e-13
-0.6363636363636367	-1.76215e-12	-6.25281e-13
-0.6363636363636367	-1.819e-12	-5.68438e-13
-0.6363636363636367	-1.819e-12	-5.68438e-13
-0.6363636363636367	-1.87585e-12	-5.68438e-13
-0.6363636363636367	-1.87585e-12	-5.11594e-13
-0.6363636363636367	-1.87585e-12	-5.11594e-13
-0.6363636363636367	-1.93269e-12	-5.11594e-13
-0.6363636363636367	-1.93269e-12	-5.11594e-13
-0.6363636363636367	-1.93269e-12	-4.54751e-13
-0.6363636363636367	-1.93269e-12	-4.54751e-13
-0.2727272727272725	-3.09799e-11	1.70531e-12
-0.2727272727272725	-3.1662e-11	1.76215e-12
-0.2727272727272725	-3.22873e-11	1.819e-12
-0.2727272727272725	-3.27989e-11	1.93269e-12
-0.2727272727272725	-3.33105e-11	1.98953e-12
-0.2727272727272725	-3.38221e-11	2.04638e-12
-0.2727272727272725	-3.422e-11	2.16006e-12
-0.2727272727272725	-3.46179e-11	2.21691e-12
-0.2727272727272725	-3.50158e-11	2.27375e-12
-0.2727272727272725	-3.53e-11	2.33059e-12
0.09090909090909083	-1.48305e-10	1.31309e-11
0.09090909090909083	-1.50806e-10	1.33583e-11
0.09090909090909083	-1.5308e-10	1.35856e-11
0.09090909090909083	-1.5524e-10	1.3813e-11
0.09090909090909083	-1.57173e-10	1.39835e-11
0.09090909090909083	-1.58992e-10	1.42109e-11
0.09090909090909083	-1.60697e-10	1.43814e-11
0.09090909090909083	-1.62346e-10	1.4552e-11
0.09090909090909083	-1.6371e-10	1.47226e-11
0.09090909090909083	-1.65074e-10	1.48362e-11
0.45454545454545503	-3.19291e-10	3.05251e-11
0.45454545454545503	-3.22531e-10	3.08094e-11
0.45454545454545503	-3.25487e-10	3.10936e-11
0.45454545454545503	-3.28329e-10	3.13778e-11
0.45454545454545503	-3.30887e-10	3.16052e-11
0.45454545454545503	-3.33275e-10	3.17757e-11
0.45454545454545503	-3.35492e-10	3.20031e-11
0.45454545454545503	-3.37481e-10	3.21736e-11
0.45454545454545503	-3.39357e-10	3.23441e-11
0.45454545454545503	-3.41062e-10	3.24578e-11
0.8181818181818183	-4.92154e-10	4.76919e-11
0.8181818181818183	-4.95223e-10	4.79761e-11
0.8181818181818183	-4.98009e-10	4.82603e-11
0.8181818181818183	-5.0068e-10	4.84877e-11
0.8181818181818183	-5.03125e-10	4.86582e-11
0.8181818181818183	-5.05455e-10	4.88856e-11
0.8181818181818183	-5.07502e-10	4.90561e-11
0.8181818181818183	-5.09434e-10	4.92266e-11
0.8181818181818183	-5.11196e-10	4.93403e-11
0.8181818181818183	-5.12788e-10	4.95108e-11
1.1818181818181817	-6.48416e-10	6.23577e-11
1.1818181818181817	-6.51259e-10	6.26419e-11
1.1818181818181817	-6.53817e-10	6.28693e-11
1.1818181818181817	-6.56261e-10	6.30398e-11
1.1818181818181817	-6.58478e-10	6.3324e-11
1.1818181818181817	-6.60467e-10	6.34945e-11
1.1818181818181817	-6.624e-10	6.36082e-11
1.1818181818181817	-6.64105e-10	6.37788e-11
1.1818181818181817	-6.65697e-10	6.39493e-11
1.1818181818181817	-6.67232e-10	6.41198e-11
1.5454545454545459	-7.89331e-10	7.56022e-11
1.5454545454545459	-7.91776e-10	7.58296e-11
1.5454545454545459	-7.93992e-10	7.60569e-11
1.5454545454545459	-7.96096e-10	7.62275e-11
1.5454545454545459	-7.98028e-10	7.64548e-11
1.5454545454545459	-7.9979e-10	7.66254e-11
1.5454545454545459	-8.01439e-10	7.67391e-11
1.5454545454545459	-8.02917e-10	7.69096e-11
1.5454545454545459	-8.04281e-10	7.70801e-11
1.5454545454545459	-8.05588e-10	7.71938e-11
1.9090909090909092	-9.19957e-10	8.79372e-11
1.9090909090909092	-9.22402e-10	8.81646e-11
1.9090909090909092	-9.24675e-10	8.8392e-11
1.9090909090909092	-9.26835e-10	8.86193e-11
1.9090909090909092	-9.28825e-10	8.87899e-11
1.9090909090909092	-9.30644e-10	8.89604e-11
1.9090909090909092	-9.32353e-10	8.91309e-11
1.9090909090909092	-9.34001e-10	8.93015e-11
1.9090909090909092	-9.35479e-10	8.94151e-11
1.9090909090909092	-9.36843e-10	8.95857e-11
2.2727272727272734	-1.04109e-09	9.94196e-11
2.2727272727272734	-1.04325e-09	9.9647e-11
2.2727272727272734	-1.04524e-09	9.98175e-11
2.2727272727272734	-1.04706e-09	9.9988e-11
2.2727272727272734	-1.04877e-09	1.00159e-10
2.2727272727272734	-1.05036e-09	1.00272e-10
2.2727272727272734	-1.05184e-09	1.00443e-10
2.2727272727272734	-1.0532e-09	1.00556e-10
2.2727272727272734	-1.05451e-09	1.0067e-10
2.2727272727272734	-1.05565e-09	1.00784e-10
2.6363636363636367	-1.0922e-09	1.09765e-10
2.6363636363636367	-1.0922e-09	1.09992e-10
2.6363636363636367	-1.0922e-09	1.10106e-10
2.6363636363636367	-1.0922e-09	1.10334e-10
2.6363636363636367	-1.0922e-09	1.10447e-10
2.6363636363636367	-1.0922e-09	1.10618e-10
2.6363636363636367	-1.0922e-09	1.10731e-10
2.6363636363636367	-1.0922e-09	1.10845e-10
2.6363636363636367	-1.0922e-09	1.11016e-10
2.6363636363636367	-1.16609e-09	1.113e-10
3.0	-1.22669e-09	1.18008e-10
3.0	-1.22805e-09	1.18008e-10
3.0	-1.22919e-09	1.18008e-10
3.0	-1.23033e-09	1.18235e-10
3.0	-1.23124e-09	1.18235e-10
3.0	-1.23215e-09	1.18235e-10
3.0	-1.23283e-09	1.18235e-10
3.0	-1.23351e-09	1.18235e-10
3.0	-1.23419e-09	1.18235e-10
3.0	-1.23487e-09	1.18235e-10
3.3636363636363633	-1.31264e-09	1.25284e-10
3.3636363636363633	-1.31445e-09	1.25284e-10
3.3636363636363633	-1.31605e-09	1.25511e-10
3.3636363636363633	-1.31741e-09	1.25511e-10
3.3636363636363633	-1.31877e-09	1.25739e-10
3.3636363636363633	-1.31991e-09	1.25966e-10
3.3636363636363633	-1.32105e-09	1.25966e-10
3.3636363636363633	-1.32196e-09	1.25966e-10
3.3636363636363633	-1.32309e-09	1.26193e-10
3.3636363636363633	-1.32378e-09	1.26193e-10
3.7272727272727266	-1.39563e-09	1.33242e-10
3.7272727272727266	-1.39699e-09	1.33469e-10
3.7272727272727266	-1.39813e-09	1.33469e-10
3.7272727272727266	-1.39949e-09	1.33469e-10
3.7272727272727266	-1.40017e-09	1.33469e-10
3.7272727272727266	-1.40131e-09	1.33697e-10
3.7272727272727266	-1.40199e-09	1.33697e-10
3.7272727272727266	-1.40268e-09	1.33924e-10
3.7272727272727266	-1.40336e-09	1.33924e-10
3.7272727272727266	-1.40404e-09	1.34151e-10
4.090909090909092	-1.47089e-09	1.4029e-10
4.090909090909092	-1.47225e-09	1.40518e-10
4.090909090909092	-1.47362e-09	1.40745e-10
4.090909090909092	-1.47498e-09	1.40745e-10
4.090909090909092	-1.47589e-09	1.40973e-10
4.090909090909092	-1.4768e-09	1.40973e-10
4.090909090909092	-1.47794e-09	1.40973e-10
4.090909090909092	-1.47862e-09	1.412e-10
4.090909090909092	-1.47953e-09	1.412e-10
4.090909090909092	-1.48021e-09	1.41427e-10
4.454545454545455	-1.54478e-09	1.47566e-10
4.454545454545455	-1.54615e-09	1.47566e-10
4.454545454545455	-1.54728e-09	1.47794e-10
4.454545454545455	-1.54842e-09	1.47794e-10
4.454545454545455	-1.54956e-09	1.47794e-10
4.454545454545455	-1.55047e-09	1.48021e-10
4.454545454545455	-1.55138e-09	1.48021e-10
4.454545454545455	-1.55229e-09	1.48249e-10
4.454545454545455	-1.55297e-09	1.48249e-10
4.454545454545455	-1.55365e-09	1.48476e-10
4.818181818181818	-1.61914e-09	1.54615e-10
4.818181818181818	-1.62073e-09	1.54842e-10
4.818181818181818	-1.62186e-09	1.54842e-10
4.818181818181818	-1.62323e-09	1.5507e-10
4.818181818181818	-1.62436e-09	1.55297e-10
4.818181818181818	-1.62527e-09	1.55297e-10
4.818181818181818	-1.62641e-09	1.55297e-10
4.818181818181818	-1.62709e-09	1.55297e-10
4.818181818181818	-1.628e-09	1.55524e-10
4.818181818181818	-1.62891e-09	1.55524e-10
5.181818181818182	-1.69508e-09	1.61891e-10
5.181818181818182	-1.69621e-09	1.62118e-10
5.181818181818182	-1.69712e-09	1.62118e-10
5.181818181818182	-1.69826e-09	1.62118e-10
5.181818181818182	-1.69894e-09	1.62346e-10
5.181818181818182	-1.69963e-09	1.62346e-10
5.181818181818182	-1.70031e-09	1.62346e-10
5.181818181818182	-1.70076e-09	1.62573e-10
5.181818181818182	-1.70144e-09	1.62573e-10
5.181818181818182	-1.7019e-09	1.62573e-10
5.545454545454545	-1.74874e-09	1.67121e-10
5.545454545454545	-1.74942e-09	1.67121e-10
5.545454545454545	-1.75033e-09	1.67121e-10
5.545454545454545	-1.75101e-09	1.67348e-10
5.545454545454545	-1.75169e-09	1.67348e-10
5.545454545454545	-1.75215e-09	1.67348e-10
5.545454545454545	-1.7526e-09	1.67575e-10
5.545454545454545	-1.75329e-09	1.67575e-10
5.545454545454545	-1.75374e-09	1.67575e-10
5.545454545454545	-1.75397e-09	1.67575e-10
5.90909090909091	-1.85674e-09	1.7758e-10
5.90909090909091	-1.8556e-09	1.77352e-10
5.90909090909091	-1.85447e-09	1.77352e-10
5.90909090909091	-1.85333e-09	1.77125e-10
5.90909090909091	-1.85219e-09	1.77125e-10
5.90909090909091	-1.85128e-09	1.77125e-10
5.90909090909091	-1.85015e-09	1.76898e-10
5.90909090909091	-1.84924e-09	1.7667e-10
5.90909090909091	-1.8481e-09	1.7667e-10
5.90909090909091	-1.84742e-09	1.76443e-10
6.272727272727273	-1.88017e-09	1.79626e-10
6.272727272727273	-1.88108e-09	1.79853e-10
6.272727272727273	-1.88176e-09	1.79853e-10
6.272727272727273	-1.88244e-09	1.80081e-10
6.272727272727273	-1.88312e-09	1.80081e-10
6.272727272727273	-1.88381e-09	1.80081e-10
6.272727272727273	-1.88426e-09	1.80308e-10
6.272727272727273	-1.88471e-09	1.80308e-10
6.272727272727273	-1.88517e-09	1.80308e-10
6.272727272727273	-1.88562e-09	1.80308e-10
6.636363636363637	-1.93155e-09	1.84628e-10
6.636363636363637	-1.93246e-09	1.84628e-10
6.636363636363637	-1.93315e-09	1.84856e-10
6.636363636363637	-1.93405e-09	1.84856e-10
6.636363636363637	-1.93496e-09	1.84856e-10
6.636363636363637	-1.93542e-09	1.85083e-10
6.636363636363637	-1.9361e-09	1.85083e-10
6.636363636363637	-1.93678e-09	1.85083e-10
6.636363636363637	-1.93747e-09	1.8531e-10
6.636363636363637	-1.93792e-09	1.8531e-10
7.0	-1.98249e-09	1.89631e-10
7.0	-1.98339e-09	1.89631e-10
7.0	-1.9843e-09	1.89631e-10
7.0	-1.98476e-09	1.89631e-10
7.0	-1.98544e-09	1.89631e-10
7.0	-1.98612e-09	1.89858e-10
7.0	-1.98681e-09	1.89858e-10
7.0	-1.98726e-09	1.89858e-10
7.0	-1.98794e-09	1.90085e-10
7.0	-1.9884e-09	1.90085e-10
